gene	cell_type	stage	gene_name	common_name	og	pfam	expression_fc	expression_umifrac	gene_score	zscore	motif	id	target_gene	target_gene_name	target_common_name	target_og	target_pfam	target_expression_fc	target_expression_umifrac	target_gene_score	target_accessibility	motif_score	peak_tf_correlation_score	in_silico_chip_score	exp_thrs	acc_thrs	target_self	target_TF	target_active_TF
Nvec_vc1.1_XM_032373617.2	digestive_filaments_2	adult	Nkx2-2/Nkx2-9	""	Homeodomains.HG1.19:NKX2-1/NKX2-2/NKX2-3/NKX2-4/NKX2-5/NKX2-6/NKX2-8/NKX3-1/NKX3-2	Homeodomain	1.8966253314629	0.212696034845449	11.0707967790563	13.3968964500481	ARCH1504_Meis3/Meis2/Meis1_...	Nvec_vc1.1_XM_032373617.2__ARCH1504_Meis3/Meis2/Meis1_...	Nvec_vc1.1_XM_001634505.3	Foxa3/Foxa1/Foxa2	FoxA	Forkhead.HG1.1:FOXA1/FOXA2/FOXA3/FOXB1/FOXB2/FOXD1/FOXD2/FOXD3/FOXD4/FOXD4L1/FOXD4L3/FOXD4L4/FOXD4L5/FOXD4L6/FOXE1/FOXE3	Forkhead_N/Forkhead/HNF_C	2.58088835499758	0.50296356475218	8.92561500462248	0.668667075527872	0.87	0.36	0.19	1.4	0.0302400826677192	FALSE	TRUE	TRUE
Nvec_vc1.1_XM_032373617.2	digestive_filaments_2	adult	Nkx2-2/Nkx2-9	""	Homeodomains.HG1.19:NKX2-1/NKX2-2/NKX2-3/NKX2-4/NKX2-5/NKX2-6/NKX2-8/NKX3-1/NKX3-2	Homeodomain	1.8966253314629	0.212696034845449	11.0707967790563	13.3968964500481	ARCH1504_Meis3/Meis2/Meis1_...	Nvec_vc1.1_XM_032373617.2__ARCH1504_Meis3/Meis2/Meis1_...	Nvec_vc1.1_XM_001634505.3	Foxa3/Foxa1/Foxa2	FoxA	Forkhead.HG1.1:FOXA1/FOXA2/FOXA3/FOXB1/FOXB2/FOXD1/FOXD2/FOXD3/FOXD4/FOXD4L1/FOXD4L3/FOXD4L4/FOXD4L5/FOXD4L6/FOXE1/FOXE3	Forkhead_N/Forkhead/HNF_C	2.58088835499758	0.50296356475218	8.92561500462248	0.668667075527872	0.84	0.36	0.19	1.4	0.0302400826677192	FALSE	TRUE	TRUE
Nvec_vc1.1_XM_032373617.2	digestive_filaments_2	adult	Nkx2-2/Nkx2-9	""	Homeodomains.HG1.19:NKX2-1/NKX2-2/NKX2-3/NKX2-4/NKX2-5/NKX2-6/NKX2-8/NKX3-1/NKX3-2	Homeodomain	1.8966253314629	0.212696034845449	11.0707967790563	13.3968964500481	ARCH1504_Meis3/Meis2/Meis1_...	Nvec_vc1.1_XM_032373617.2__ARCH1504_Meis3/Meis2/Meis1_...	Nvec_vc1.1_XM_032380975.2	Erg/Fli1/Fev	""	Ets.HG1.5:ERF/ERFL/ERG/ETV3/ETV3L/FEV/FLI1	SAM_PNT/Ets	1.76220317779683	0.620571960490252	1.89571638966931	7.46337453003753	0.71	0.21	0.13	1.4	0.0302400826677192	FALSE	TRUE	FALSE
Nvec_vc1.1_XM_032365096.2	digestive_filaments_2	adult	Rfx6	Rfx4/6/8	RFX.HG1.7:RFX6	RFX_DNA_binding	2.36318810887493	0.242723710353042	8.17102343239835	7.61985865591573	ARCH1359_Rfx1/Rfx3/Rfx2_Rfx6	Nvec_vc1.1_XM_032365096.2__ARCH1359_Rfx1/Rfx3/Rfx2_Rfx6	Nvec_vc1.1_XM_032373617.2	Nkx2-2/Nkx2-9	""	Homeodomains.HG1.19:NKX2-1/NKX2-2/NKX2-3/NKX2-4/NKX2-5/NKX2-6/NKX2-8/NKX3-1/NKX3-2	Homeodomain	1.8966253314629	0.212696034845449	11.0707967790563	1.56236639350933	0.38	0.62	0.17	1.4	0.0302400826677192	FALSE	TRUE	TRUE
Nvec_vc1.1_XM_001634505.3	digestive_filaments_3	adult	Foxa3/Foxa1/Foxa2	FoxA	Forkhead.HG1.1:FOXA1/FOXA2/FOXA3/FOXB1/FOXB2/FOXD1/FOXD2/FOXD3/FOXD4/FOXD4L1/FOXD4L3/FOXD4L4/FOXD4L5/FOXD4L6/FOXE1/FOXE3	Forkhead_N/Forkhead/HNF_C	2.58088835499758	0.50296356475218	10.0159461255273	25.6920565655683	ARCH1291_Fox:Ebox	Nvec_vc1.1_XM_001634505.3__ARCH1291_Fox:Ebox	Nvec_vc1.1_XM_001635277.3	""	""	HLH.HG1.62:like:HES5/HES7	HLH/Hairy_orange	1.93788872604123	0.150972479635397	2.26288399110836	0.409357030230835	0.77	0.27	0.13	1.4	0.0335358162972308	TRUE	TRUE	FALSE
Nvec_vc1.1_XM_001634505.3	digestive_filaments_3	adult	Foxa3/Foxa1/Foxa2	FoxA	Forkhead.HG1.1:FOXA1/FOXA2/FOXA3/FOXB1/FOXB2/FOXD1/FOXD2/FOXD3/FOXD4/FOXD4L1/FOXD4L3/FOXD4L4/FOXD4L5/FOXD4L6/FOXE1/FOXE3	Forkhead_N/Forkhead/HNF_C	2.58088835499758	0.50296356475218	10.0159461255273	25.6920565655683	ARCH1291_Fox:Ebox	Nvec_vc1.1_XM_001634505.3__ARCH1291_Fox:Ebox	Nvec_vc1.1_XM_032373617.2	Nkx2-2/Nkx2-9	""	Homeodomains.HG1.19:NKX2-1/NKX2-2/NKX2-3/NKX2-4/NKX2-5/NKX2-6/NKX2-8/NKX3-1/NKX3-2	Homeodomain	1.8966253314629	0.212696034845449	2.36956477113511	0.242256846313452	0.74	0.375	0.195	1.4	0.0335358162972308	TRUE	TRUE	TRUE
Nvec_vc1.1_XM_001634505.3	digestive_filaments_3	adult	Foxa3/Foxa1/Foxa2	FoxA	Forkhead.HG1.1:FOXA1/FOXA2/FOXA3/FOXB1/FOXB2/FOXD1/FOXD2/FOXD3/FOXD4/FOXD4L1/FOXD4L3/FOXD4L4/FOXD4L5/FOXD4L6/FOXE1/FOXE3	Forkhead_N/Forkhead/HNF_C	2.58088835499758	0.50296356475218	10.0159461255273	25.6920565655683	ARCH1291_Fox:Ebox	Nvec_vc1.1_XM_001634505.3__ARCH1291_Fox:Ebox	Nvec_vc1.1_XM_032373617.2	Nkx2-2/Nkx2-9	""	Homeodomains.HG1.19:NKX2-1/NKX2-2/NKX2-3/NKX2-4/NKX2-5/NKX2-6/NKX2-8/NKX3-1/NKX3-2	Homeodomain	1.8966253314629	0.212696034845449	2.36956477113511	0.242256846313452	0.79	0.375	0.195	1.4	0.0335358162972308	TRUE	TRUE	TRUE
Nvec_vc1.1_XM_001634505.3	digestive_filaments_3	adult	Foxa3/Foxa1/Foxa2	FoxA	Forkhead.HG1.1:FOXA1/FOXA2/FOXA3/FOXB1/FOXB2/FOXD1/FOXD2/FOXD3/FOXD4/FOXD4L1/FOXD4L3/FOXD4L4/FOXD4L5/FOXD4L6/FOXE1/FOXE3	Forkhead_N/Forkhead/HNF_C	2.58088835499758	0.50296356475218	10.0159461255273	25.6920565655683	ARCH1291_Fox:Ebox	Nvec_vc1.1_XM_001634505.3__ARCH1291_Fox:Ebox	Nvec_vc1.1_XM_001634505.3	Foxa3/Foxa1/Foxa2	FoxA	Forkhead.HG1.1:FOXA1/FOXA2/FOXA3/FOXB1/FOXB2/FOXD1/FOXD2/FOXD3/FOXD4/FOXD4L1/FOXD4L3/FOXD4L4/FOXD4L5/FOXD4L6/FOXE1/FOXE3	Forkhead_N/Forkhead/HNF_C	2.58088835499758	0.50296356475218	10.0159461255273	0.963345327285085	0.88	0.438	0.258	1.4	0.0335358162972308	TRUE	TRUE	TRUE
Nvec_vc1.1_XM_001634505.3	digestive_filaments_3	adult	Foxa3/Foxa1/Foxa2	FoxA	Forkhead.HG1.1:FOXA1/FOXA2/FOXA3/FOXB1/FOXB2/FOXD1/FOXD2/FOXD3/FOXD4/FOXD4L1/FOXD4L3/FOXD4L4/FOXD4L5/FOXD4L6/FOXE1/FOXE3	Forkhead_N/Forkhead/HNF_C	2.58088835499758	0.50296356475218	10.0159461255273	25.6920565655683	ARCH1291_Fox:Ebox	Nvec_vc1.1_XM_001634505.3__ARCH1291_Fox:Ebox	Nvec_vc1.1_XM_001634505.3	Foxa3/Foxa1/Foxa2	FoxA	Forkhead.HG1.1:FOXA1/FOXA2/FOXA3/FOXB1/FOXB2/FOXD1/FOXD2/FOXD3/FOXD4/FOXD4L1/FOXD4L3/FOXD4L4/FOXD4L5/FOXD4L6/FOXE1/FOXE3	Forkhead_N/Forkhead/HNF_C	2.58088835499758	0.50296356475218	10.0159461255273	0.963345327285085	0.92	0.438	0.258	1.4	0.0335358162972308	TRUE	TRUE	TRUE
Nvec_vc1.1_XM_001634505.3	digestive_filaments_3	adult	Foxa3/Foxa1/Foxa2	FoxA	Forkhead.HG1.1:FOXA1/FOXA2/FOXA3/FOXB1/FOXB2/FOXD1/FOXD2/FOXD3/FOXD4/FOXD4L1/FOXD4L3/FOXD4L4/FOXD4L5/FOXD4L6/FOXE1/FOXE3	Forkhead_N/Forkhead/HNF_C	2.58088835499758	0.50296356475218	10.0159461255273	25.6920565655683	ARCH1291_Fox:Ebox	Nvec_vc1.1_XM_001634505.3__ARCH1291_Fox:Ebox	Nvec_vc1.1_XM_001634505.3	Foxa3/Foxa1/Foxa2	FoxA	Forkhead.HG1.1:FOXA1/FOXA2/FOXA3/FOXB1/FOXB2/FOXD1/FOXD2/FOXD3/FOXD4/FOXD4L1/FOXD4L3/FOXD4L4/FOXD4L5/FOXD4L6/FOXE1/FOXE3	Forkhead_N/Forkhead/HNF_C	2.58088835499758	0.50296356475218	10.0159461255273	0.963345327285085	0.77	0.438	0.258	1.4	0.0335358162972308	TRUE	TRUE	TRUE
Nvec_vc1.1_XM_001634505.3	digestive_filaments_3	adult	Foxa3/Foxa1/Foxa2	FoxA	Forkhead.HG1.1:FOXA1/FOXA2/FOXA3/FOXB1/FOXB2/FOXD1/FOXD2/FOXD3/FOXD4/FOXD4L1/FOXD4L3/FOXD4L4/FOXD4L5/FOXD4L6/FOXE1/FOXE3	Forkhead_N/Forkhead/HNF_C	2.58088835499758	0.50296356475218	10.0159461255273	25.6920565655683	ARCH1291_Fox:Ebox	Nvec_vc1.1_XM_001634505.3__ARCH1291_Fox:Ebox	Nvec_vc1.1_XM_001634505.3	Foxa3/Foxa1/Foxa2	FoxA	Forkhead.HG1.1:FOXA1/FOXA2/FOXA3/FOXB1/FOXB2/FOXD1/FOXD2/FOXD3/FOXD4/FOXD4L1/FOXD4L3/FOXD4L4/FOXD4L5/FOXD4L6/FOXE1/FOXE3	Forkhead_N/Forkhead/HNF_C	2.58088835499758	0.50296356475218	10.0159461255273	0.963345327285085	0.75	0.438	0.258	1.4	0.0335358162972308	TRUE	TRUE	TRUE
Nvec_vc1.1_XM_001634505.3	digestive_filaments_3	adult	Foxa3/Foxa1/Foxa2	FoxA	Forkhead.HG1.1:FOXA1/FOXA2/FOXA3/FOXB1/FOXB2/FOXD1/FOXD2/FOXD3/FOXD4/FOXD4L1/FOXD4L3/FOXD4L4/FOXD4L5/FOXD4L6/FOXE1/FOXE3	Forkhead_N/Forkhead/HNF_C	2.58088835499758	0.50296356475218	10.0159461255273	25.6920565655683	ARCH1291_Fox:Ebox	Nvec_vc1.1_XM_001634505.3__ARCH1291_Fox:Ebox	Nvec_vc1.1_XM_001634505.3	Foxa3/Foxa1/Foxa2	FoxA	Forkhead.HG1.1:FOXA1/FOXA2/FOXA3/FOXB1/FOXB2/FOXD1/FOXD2/FOXD3/FOXD4/FOXD4L1/FOXD4L3/FOXD4L4/FOXD4L5/FOXD4L6/FOXE1/FOXE3	Forkhead_N/Forkhead/HNF_C	2.58088835499758	0.50296356475218	10.0159461255273	0.963345327285085	0.82	0.438	0.258	1.4	0.0335358162972308	TRUE	TRUE	TRUE
Nvec_vc1.1_XM_001634505.3	digestive_filaments_3	adult	Foxa3/Foxa1/Foxa2	FoxA	Forkhead.HG1.1:FOXA1/FOXA2/FOXA3/FOXB1/FOXB2/FOXD1/FOXD2/FOXD3/FOXD4/FOXD4L1/FOXD4L3/FOXD4L4/FOXD4L5/FOXD4L6/FOXE1/FOXE3	Forkhead_N/Forkhead/HNF_C	2.58088835499758	0.50296356475218	10.0159461255273	25.6920565655683	ARCH1291_Fox:Ebox	Nvec_vc1.1_XM_001634505.3__ARCH1291_Fox:Ebox	Nvec_vc1.1_XM_032365096.2	Rfx6	Rfx4/6/8	RFX.HG1.7:RFX6	RFX_DNA_binding	2.36318810887493	0.242723710353042	5.75029985559632	0.973333653335295	0.79	0.43	0.275	1.4	0.0335358162972308	TRUE	TRUE	TRUE
Nvec_vc1.1_XM_001634505.3	digestive_filaments_3	adult	Foxa3/Foxa1/Foxa2	FoxA	Forkhead.HG1.1:FOXA1/FOXA2/FOXA3/FOXB1/FOXB2/FOXD1/FOXD2/FOXD3/FOXD4/FOXD4L1/FOXD4L3/FOXD4L4/FOXD4L5/FOXD4L6/FOXE1/FOXE3	Forkhead_N/Forkhead/HNF_C	2.58088835499758	0.50296356475218	10.0159461255273	25.6920565655683	ARCH1291_Fox:Ebox	Nvec_vc1.1_XM_001634505.3__ARCH1291_Fox:Ebox	Nvec_vc1.1_XM_032365096.2	Rfx6	Rfx4/6/8	RFX.HG1.7:RFX6	RFX_DNA_binding	2.36318810887493	0.242723710353042	5.75029985559632	0.973333653335295	0.87	0.43	0.275	1.4	0.0335358162972308	TRUE	TRUE	TRUE
Nvec_vc1.1_XM_001634505.3	digestive_filaments_3	adult	Foxa3/Foxa1/Foxa2	FoxA	Forkhead.HG1.1:FOXA1/FOXA2/FOXA3/FOXB1/FOXB2/FOXD1/FOXD2/FOXD3/FOXD4/FOXD4L1/FOXD4L3/FOXD4L4/FOXD4L5/FOXD4L6/FOXE1/FOXE3	Forkhead_N/Forkhead/HNF_C	2.58088835499758	0.50296356475218	10.0159461255273	25.6920565655683	ARCH1291_Fox:Ebox	Nvec_vc1.1_XM_001634505.3__ARCH1291_Fox:Ebox	Nvec_vc1.1_XM_032366602.2	Elf3/Ehf/Elf5	""	Ets.HG1.11:EHF/ELF3/ELF5	SAM_PNT/Ets	1.42040544490753	0.119276599932938	1.79094787086275	2.36763076725834	0.78	0.18	0.11	1.4	0.0335358162972308	TRUE	TRUE	TRUE
Nvec_vc1.1_XM_001634505.3	digestive_filaments_3	adult	Foxa3/Foxa1/Foxa2	FoxA	Forkhead.HG1.1:FOXA1/FOXA2/FOXA3/FOXB1/FOXB2/FOXD1/FOXD2/FOXD3/FOXD4/FOXD4L1/FOXD4L3/FOXD4L4/FOXD4L5/FOXD4L6/FOXE1/FOXE3	Forkhead_N/Forkhead/HNF_C	2.58088835499758	0.50296356475218	10.0159461255273	25.6920565655683	ARCH1291_Fox:Ebox	Nvec_vc1.1_XM_001634505.3__ARCH1291_Fox:Ebox	Nvec_vc1.1_XM_032380975.2	Erg/Fli1/Fev	""	Ets.HG1.5:ERF/ERFL/ERG/ETV3/ETV3L/FEV/FLI1	SAM_PNT/Ets	1.76220317779683	0.620571960490252	1.55551033085398	1.80551911231483	0.76	0.3	0.17	1.4	0.0335358162972308	TRUE	TRUE	FALSE
Nvec_vc1.1_XM_001634505.3	digestive_filaments_3	adult	Foxa3/Foxa1/Foxa2	FoxA	Forkhead.HG1.1:FOXA1/FOXA2/FOXA3/FOXB1/FOXB2/FOXD1/FOXD2/FOXD3/FOXD4/FOXD4L1/FOXD4L3/FOXD4L4/FOXD4L5/FOXD4L6/FOXE1/FOXE3	Forkhead_N/Forkhead/HNF_C	2.58088835499758	0.50296356475218	10.0159461255273	25.6920565655683	ARCH1291_Fox:Ebox	Nvec_vc1.1_XM_001634505.3__ARCH1291_Fox:Ebox	Nvec_vc1.1_XM_001641660.3	Pitx3/Pitx2/Pitx1	""	Homeodomains.HG2.64:PITX1/PITX2/PITX3	Homeodomain	1.73795055065447	0.141797356563633	7.31357638526011	0.97725320445662	0.81	0.325	0.175	1.4	0.0335358162972308	TRUE	TRUE	TRUE
Nvec_vc1.1_XM_001634505.3	digestive_filaments_3	adult	Foxa3/Foxa1/Foxa2	FoxA	Forkhead.HG1.1:FOXA1/FOXA2/FOXA3/FOXB1/FOXB2/FOXD1/FOXD2/FOXD3/FOXD4/FOXD4L1/FOXD4L3/FOXD4L4/FOXD4L5/FOXD4L6/FOXE1/FOXE3	Forkhead_N/Forkhead/HNF_C	2.58088835499758	0.50296356475218	10.0159461255273	25.6920565655683	ARCH1291_Fox:Ebox	Nvec_vc1.1_XM_001634505.3__ARCH1291_Fox:Ebox	Nvec_vc1.1_XM_001641660.3	Pitx3/Pitx2/Pitx1	""	Homeodomains.HG2.64:PITX1/PITX2/PITX3	Homeodomain	1.73795055065447	0.141797356563633	7.31357638526011	0.97725320445662	0.72	0.325	0.175	1.4	0.0335358162972308	TRUE	TRUE	TRUE
Nvec_vc1.1_XM_001633762.3	digestive_filaments_3	adult	""	""	HMGbox_Sox.HG1.37:like:SSRP1	HMG_box/HMG_box	1.58487013213006	1.2636646776112	1.01679077140705	17.5723848193763	ARCH1177_/Sox4/Sox11_Sox13/...	Nvec_vc1.1_XM_001633762.3__ARCH1177_/Sox4/Sox11_Sox13/...	Nvec_vc1.1_XM_032373617.2	Nkx2-2/Nkx2-9	""	Homeodomains.HG1.19:NKX2-1/NKX2-2/NKX2-3/NKX2-4/NKX2-5/NKX2-6/NKX2-8/NKX3-1/NKX3-2	Homeodomain	1.8966253314629	0.212696034845449	2.36956477113511	0.217900399943361	1	0.33	0.26	1.4	0.0335358162972308	FALSE	TRUE	TRUE
Nvec_vc1.1_XM_001633762.3	digestive_filaments_3	adult	""	""	HMGbox_Sox.HG1.37:like:SSRP1	HMG_box/HMG_box	1.58487013213006	1.2636646776112	1.01679077140705	17.5723848193763	ARCH1177_/Sox4/Sox11_Sox13/...	Nvec_vc1.1_XM_001633762.3__ARCH1177_/Sox4/Sox11_Sox13/...	Nvec_vc1.1_XM_001634505.3	Foxa3/Foxa1/Foxa2	FoxA	Forkhead.HG1.1:FOXA1/FOXA2/FOXA3/FOXB1/FOXB2/FOXD1/FOXD2/FOXD3/FOXD4/FOXD4L1/FOXD4L3/FOXD4L4/FOXD4L5/FOXD4L6/FOXE1/FOXE3	Forkhead_N/Forkhead/HNF_C	2.58088835499758	0.50296356475218	10.0159461255273	1.89583597083026	1	0.356666666666667	0.256666666666667	1.4	0.0335358162972308	FALSE	TRUE	TRUE
Nvec_vc1.1_XM_001633762.3	digestive_filaments_3	adult	""	""	HMGbox_Sox.HG1.37:like:SSRP1	HMG_box/HMG_box	1.58487013213006	1.2636646776112	1.01679077140705	17.5723848193763	ARCH1177_/Sox4/Sox11_Sox13/...	Nvec_vc1.1_XM_001633762.3__ARCH1177_/Sox4/Sox11_Sox13/...	Nvec_vc1.1_XM_032365096.2	Rfx6	Rfx4/6/8	RFX.HG1.7:RFX6	RFX_DNA_binding	2.36318810887493	0.242723710353042	5.75029985559632	2.21763832366353	1	0.373333333333333	0.276666666666667	1.4	0.0335358162972308	FALSE	TRUE	TRUE
Nvec_vc1.1_XM_001633762.3	digestive_filaments_3	adult	""	""	HMGbox_Sox.HG1.37:like:SSRP1	HMG_box/HMG_box	1.58487013213006	1.2636646776112	1.01679077140705	17.5723848193763	ARCH1177_/Sox4/Sox11_Sox13/...	Nvec_vc1.1_XM_001633762.3__ARCH1177_/Sox4/Sox11_Sox13/...	Nvec_vc1.1_XM_032363417.2	Zfp536/Zfp13/Zfp775/Zfp628	""	zf-C2H2.HG3.2:ZBTB17	zf-C2H2/zf-C2H2/zf-C2H2/zf-C2H2/zf-C2H2/zf-C2H2	1.55739550297442	0.135958641881601	1.62025733262738	0.462511173622386	1	0.19	0.12	1.4	0.0335358162972308	FALSE	TRUE	TRUE
Nvec_vc1.1_XM_001633762.3	digestive_filaments_3	adult	""	""	HMGbox_Sox.HG1.37:like:SSRP1	HMG_box/HMG_box	1.58487013213006	1.2636646776112	1.01679077140705	17.5723848193763	ARCH1177_/Sox4/Sox11_Sox13/...	Nvec_vc1.1_XM_001633762.3__ARCH1177_/Sox4/Sox11_Sox13/...	Nvec_vc1.1_XM_032375407.2	Bmyc	""	HLH.HG1.29:MYC/MYCL/MYCN	Myc_N/HLH	1.49985483684089	0.175995542558391	1.41908216188107	0.376165077378915	1	0.19	0.12	1.4	0.0335358162972308	FALSE	TRUE	FALSE
Nvec_vc1.1_XM_001633762.3	digestive_filaments_3	adult	""	""	HMGbox_Sox.HG1.37:like:SSRP1	HMG_box/HMG_box	1.58487013213006	1.2636646776112	1.01679077140705	17.5723848193763	ARCH1177_/Sox4/Sox11_Sox13/...	Nvec_vc1.1_XM_001633762.3__ARCH1177_/Sox4/Sox11_Sox13/...	Nvec_vc1.1_XM_032380975.2	Erg/Fli1/Fev	""	Ets.HG1.5:ERF/ERFL/ERG/ETV3/ETV3L/FEV/FLI1	SAM_PNT/Ets	1.76220317779683	0.620571960490252	1.55551033085398	2.81474794102595	1	0.375	0.29	1.4	0.0335358162972308	FALSE	TRUE	FALSE
Nvec_vc1.1_XM_001633762.3	digestive_filaments_3	adult	""	""	HMGbox_Sox.HG1.37:like:SSRP1	HMG_box/HMG_box	1.58487013213006	1.2636646776112	1.01679077140705	17.5723848193763	ARCH1177_/Sox4/Sox11_Sox13/...	Nvec_vc1.1_XM_001633762.3__ARCH1177_/Sox4/Sox11_Sox13/...	Nvec_vc1.1_XM_001641660.3	Pitx3/Pitx2/Pitx1	""	Homeodomains.HG2.64:PITX1/PITX2/PITX3	Homeodomain	1.73795055065447	0.141797356563633	7.31357638526011	1.15258800034982	1	0.265	0.185	1.4	0.0335358162972308	FALSE	TRUE	TRUE
Nvec_vc1.1_XM_032366602.2	digestive_filaments_3	adult	Elf3/Ehf/Elf5	""	Ets.HG1.11:EHF/ELF3/ELF5	SAM_PNT/Ets	1.42040544490753	0.119276599932938	1.79094787086275	4.39353842685435	ARCH584_Elf3/Ehf/Elf5_Erg/F...	Nvec_vc1.1_XM_032366602.2__ARCH584_Elf3/Ehf/Elf5_Erg/F...	Nvec_vc1.1_XM_001637374.3	""	""	Ets.HG1.2:ELK1/ELK3/ELK4	Ets	1.51102851843091	0.0767373929638484	0.891759787852491	0.100042460709569	0.73	0.31	0.16	1.4	0.0335358162972308	TRUE	TRUE	TRUE
Nvec_vc1.1_XM_032366602.2	digestive_filaments_3	adult	Elf3/Ehf/Elf5	""	Ets.HG1.11:EHF/ELF3/ELF5	SAM_PNT/Ets	1.42040544490753	0.119276599932938	1.79094787086275	4.39353842685435	ARCH584_Elf3/Ehf/Elf5_Erg/F...	Nvec_vc1.1_XM_032366602.2__ARCH584_Elf3/Ehf/Elf5_Erg/F...	Nvec_vc1.1_XM_032363417.2	Zfp536/Zfp13/Zfp775/Zfp628	""	zf-C2H2.HG3.2:ZBTB17	zf-C2H2/zf-C2H2/zf-C2H2/zf-C2H2/zf-C2H2/zf-C2H2	1.55739550297442	0.135958641881601	1.62025733262738	0.823390675340605	0.74	0.29	0.14	1.4	0.0335358162972308	TRUE	TRUE	TRUE
Nvec_vc1.1_XM_032366602.2	digestive_filaments_3	adult	Elf3/Ehf/Elf5	""	Ets.HG1.11:EHF/ELF3/ELF5	SAM_PNT/Ets	1.42040544490753	0.119276599932938	1.79094787086275	4.39353842685435	ARCH584_Elf3/Ehf/Elf5_Erg/F...	Nvec_vc1.1_XM_032366602.2__ARCH584_Elf3/Ehf/Elf5_Erg/F...	Nvec_vc1.1_XM_032386464.2	Id1/Id3/Id2/Id4	""	HLH.HG1.51:ID1/ID2/ID3/ID4	HLH	1.53543348303539	0.0875807202304791	3.0754864786379	0.870551478593381	0.97	0.23	0.17	1.4	0.0335358162972308	TRUE	TRUE	FALSE
Nvec_vc1.1_XM_032366602.2	digestive_filaments_3	adult	Elf3/Ehf/Elf5	""	Ets.HG1.11:EHF/ELF3/ELF5	SAM_PNT/Ets	1.42040544490753	0.119276599932938	1.79094787086275	4.39353842685435	ARCH584_Elf3/Ehf/Elf5_Erg/F...	Nvec_vc1.1_XM_032366602.2__ARCH584_Elf3/Ehf/Elf5_Erg/F...	Nvec_vc1.1_XM_032366602.2	Elf3/Ehf/Elf5	""	Ets.HG1.11:EHF/ELF3/ELF5	SAM_PNT/Ets	1.42040544490753	0.119276599932938	1.79094787086275	2.36763076725834	0.89	0.5	0.35	1.4	0.0335358162972308	TRUE	TRUE	TRUE
Nvec_vc1.1_XM_032366602.2	digestive_filaments_3	adult	Elf3/Ehf/Elf5	""	Ets.HG1.11:EHF/ELF3/ELF5	SAM_PNT/Ets	1.42040544490753	0.119276599932938	1.79094787086275	4.39353842685435	ARCH584_Elf3/Ehf/Elf5_Erg/F...	Nvec_vc1.1_XM_032366602.2__ARCH584_Elf3/Ehf/Elf5_Erg/F...	Nvec_vc1.1_XM_032380975.2	Erg/Fli1/Fev	""	Ets.HG1.5:ERF/ERFL/ERG/ETV3/ETV3L/FEV/FLI1	SAM_PNT/Ets	1.76220317779683	0.620571960490252	1.55551033085398	0.428697199601668	0.71	0.21	0.11	1.4	0.0335358162972308	TRUE	TRUE	FALSE
Nvec_vc1.1_XM_032366602.2	digestive_filaments_3	adult	Elf3/Ehf/Elf5	""	Ets.HG1.11:EHF/ELF3/ELF5	SAM_PNT/Ets	1.42040544490753	0.119276599932938	1.79094787086275	4.39353842685435	ARCH584_Elf3/Ehf/Elf5_Erg/F...	Nvec_vc1.1_XM_032366602.2__ARCH584_Elf3/Ehf/Elf5_Erg/F...	Nvec_vc1.1_XM_001641660.3	Pitx3/Pitx2/Pitx1	""	Homeodomains.HG2.64:PITX1/PITX2/PITX3	Homeodomain	1.73795055065447	0.141797356563633	7.31357638526011	1.56098921414178	0.74	0.22	0.12	1.4	0.0335358162972308	TRUE	TRUE	TRUE
Nvec_vc1.1_XM_001641660.3	digestive_filaments_3	adult	Pitx3/Pitx2/Pitx1	""	Homeodomains.HG2.64:PITX1/PITX2/PITX3	Homeodomain	1.73795055065447	0.141797356563633	7.31357638526011	20.358322426629	ARCH1437_	Nvec_vc1.1_XM_001641660.3__ARCH1437_	Nvec_vc1.1_XM_032365096.2	Rfx6	Rfx4/6/8	RFX.HG1.7:RFX6	RFX_DNA_binding	2.36318810887493	0.242723710353042	5.75029985559632	1.27756612009762	0.71	0.55	0.27	1.4	0.0335358162972308	FALSE	TRUE	TRUE
Nvec_vc1.1_XM_001641660.3	digestive_filaments_3	adult	Pitx3/Pitx2/Pitx1	""	Homeodomains.HG2.64:PITX1/PITX2/PITX3	Homeodomain	1.73795055065447	0.141797356563633	7.31357638526011	20.358322426629	ARCH1437_	Nvec_vc1.1_XM_001641660.3__ARCH1437_	Nvec_vc1.1_XM_032375407.2	Bmyc	""	HLH.HG1.29:MYC/MYCL/MYCN	Myc_N/HLH	1.49985483684089	0.175995542558391	1.41908216188107	1.3000736083559	0.84	0.35	0.22	1.4	0.0335358162972308	FALSE	TRUE	FALSE
Nvec_vc1.1_XM_001637374.3	digestive_filaments_3	adult	""	""	Ets.HG1.2:ELK1/ELK3/ELK4	Ets	1.51102851843091	0.0767373929638484	0.891759787852491	5.38413794169232	ARCH552_Elf3/Ehf/Elf5_Erg/F...	Nvec_vc1.1_XM_001637374.3__ARCH552_Elf3/Ehf/Elf5_Erg/F...	Nvec_vc1.1_XM_001634505.3	Foxa3/Foxa1/Foxa2	FoxA	Forkhead.HG1.1:FOXA1/FOXA2/FOXA3/FOXB1/FOXB2/FOXD1/FOXD2/FOXD3/FOXD4/FOXD4L1/FOXD4L3/FOXD4L4/FOXD4L5/FOXD4L6/FOXE1/FOXE3	Forkhead_N/Forkhead/HNF_C	2.58088835499758	0.50296356475218	10.0159461255273	2.3110080699779	0.53	0.36	0.14	1.4	0.0335358162972308	FALSE	TRUE	TRUE
