cell_type	stage	gene	gene_name	common_name	og	pfam	expression_fc	expression_umifrac	gene_score	zscore	motif	id	target_self
ecto_aboral	gastrula	Nvec_vc1.1_XM_032382520.2	""	""	Doublesex_DM.HG1.8:like:DMRT1/DMRT2/DMRT3/DMRTA1/DMRTA2/DMRTB1	DM/DMA	1.78047879872407	0.167335897555268	0.977245712994683	5.87950918721175	ARCH1070_Dmrtc2_Irx6	Nvec_vc1.1_XM_032382520.2__ARCH1070_Dmrtc2_Irx6	FALSE
ecto_pharynx	gastrula	Nvec_vc1.1_XM_001634505.3	Foxa3/Foxa1/Foxa2	FoxA	Forkhead.HG1.1:FOXA1/FOXA2/FOXA3/FOXB1/FOXB2/FOXD1/FOXD2/FOXD3/FOXD4/FOXD4L1/FOXD4L3/FOXD4L4/FOXD4L5/FOXD4L6/FOXE1/FOXE3	Forkhead_N/Forkhead/HNF_C	3.78532460076356	1.09177286757263	3.11539108936505	11.1570035572333	ARCH1291_Fox:Ebox	Nvec_vc1.1_XM_001634505.3__ARCH1291_Fox:Ebox	TRUE
ecto_pharynx	gastrula	Nvec_vc1.1_XM_048728028.1	Foxb2/Foxb1	FoxB	Forkhead.HG1.1:FOXA1/FOXA2/FOXA3/FOXB1/FOXB2/FOXD1/FOXD2/FOXD3/FOXD4/FOXD4L1/FOXD4L3/FOXD4L4/FOXD4L5/FOXD4L6/FOXE1/FOXE3	Forkhead	3.3182354642935	1.52302315026382	2.80636569996929	10.3802279988388	ARCH975_Foxd2/Foxd4/Foxd3/F...	Nvec_vc1.1_XM_048728028.1__ARCH975_Foxd2/Foxd4/Foxd3/F...	TRUE
ecto_pharynx	gastrula	Nvec_vc1.1_XM_032378021.2	Tbx19/T	Brachyury	T-box.HG1.5:TBX19/TBXT	T-box	2.92885154834594	1.14480183542616	2.32906282019941	10.799016879685	ARCH833_Tbx18/Tbx22/Tbx15_T...	Nvec_vc1.1_XM_032378021.2__ARCH833_Tbx18/Tbx22/Tbx15_T...	FALSE
ectoderm	gastrula	Nvec_vc1.1_XM_001632947.3	Sox3/Sox2	NvSoxB1	HMGbox_Sox.HG1.35:SOX1/SOX2/SOX3/SOX14/SOX21	HMG_box/SOXp	1.91858979041254	0.222593957340189	0.750664943296819	10.4080118617621	ARCH67_Oct4:Sox17	Nvec_vc1.1_XM_001632947.3__ARCH67_Oct4:Sox17	FALSE
ectoderm	gastrula	Nvec_vc1.1_XM_001624689.3	Foxm1	""	Forkhead.HG1.26:FOXM1	Forkhead	1.83809626513984	0.0312326687448956	0.971761487323415	7.15697100115778	ARCH968_Foxa3/Foxa1/Foxa2_F...	Nvec_vc1.1_XM_001624689.3__ARCH968_Foxa3/Foxa1/Foxa2_F...	FALSE
ectoderm	gastrula	Nvec_vc1.1_XM_001634116.3	""	""	Homeodomains.HG2.70:ARX	Homeodomain/OAR	4.56730387568394	0.36265142642976	1.79208178507894	11.3897322310737	ARCH1236_M06436_2.00	Nvec_vc1.1_XM_001634116.3__ARCH1236_M06436_2.00	FALSE
ectoderm	gastrula	Nvec_vc1.1_XM_032363350.2	Dlx4/Dlx1/Dlx3/Dlx6/Dlx2/Dlx5	""	Homeodomains.HG1.31:DLX1/DLX2/DLX3/DLX4/DLX5/DLX6	Homeodomain	3.77894850863245	0.129777123577928	1.69107381127598	23.3127286043811	ARCH1236_M06436_2.00	Nvec_vc1.1_XM_032363350.2__ARCH1236_M06436_2.00	FALSE
ectoderm	gastrula	Nvec_vc1.1_XM_001627907.3	""	""	zf-C2H2.HG1.8:ZNF18/ZNF513/ZNF784/ZSCAN4/ZSCAN5A/ZSCAN5B	zf-C2H2/zf-C2H2/zf-C2H2/zf-C2H2/zf-C2H2/zf-C2H2/zf-C2H2/zf-C2H2/zf-C2H2/zf-C2H2	1.40623636584699	0.0181619437372355	0	4.39262270058092	ARCH1201_Gfi1b/Gfi1	Nvec_vc1.1_XM_001627907.3__ARCH1201_Gfi1b/Gfi1	FALSE
ectoderm	gastrula	Nvec_vc1.1_XM_001639101.3	Pax5/Pax8/Pax2	""	Homeodomains.HG2.27:like:PAX1/PAX2/PAX3/PAX4/PAX5/PAX6/PAX7/PAX8/PAX9	PAX/Homeodomain	5.89192199342871	0.329950136897487	2.14478863223336	17.5654469894404	ARCH873_Pax5/Pax8/Pax2	Nvec_vc1.1_XM_001639101.3__ARCH873_Pax5/Pax8/Pax2	TRUE
ectoderm	gastrula	Nvec_vc1.1_XM_001623127.3	""	""	Forkhead.HG1.31:like:FOXO1/FOXO3/FOXO3B/FOXO4/FOXO6	Forkhead	1.43804457859338	0.0169380930810876	2.01665457042497	15.7991237075458	ARCH1397_RBFox2__OCT:OCT-short	Nvec_vc1.1_XM_001623127.3__ARCH1397_RBFox2__OCT:OCT-short	TRUE
ectoderm	gastrula	Nvec_vc1.1_XM_001625109.3	Six3/Six6	Six3/6	Homeodomains.HG3.30:SIX3/SIX6	SIX1_SD/Homeodomain	1.44789283086501	0.163947033897579	1.04142530657734	12.5459671480057	ARCH146_Alx3/Alx4/Alx1_Barx...	Nvec_vc1.1_XM_001625109.3__ARCH146_Alx3/Alx4/Alx1_Barx...	TRUE
ectoderm	gastrula	Nvec_vc1.1_XM_001633273.3	Fos/Fosb/Fosl1/Fosl2	""	bZIP.HG1.17:ATF3/JDP2	bZIP_1	1.46567313086235	0.28158355896652	0.991986740525947	10.0769755738248	ARCH1611_Fos/Fosb/Fosl1/Fosl2	Nvec_vc1.1_XM_001633273.3__ARCH1611_Fos/Fosb/Fosl1/Fosl2	FALSE
ectoderm	gastrula	Nvec_vc1.1_XM_001634550.3	""	""	HLH.HG1.53:HES5/HES7	HLH	10.89584788617	0.92532900410034	2.01652100698582	25.9735412943095	ARCH471_BHLHE22__NHLH1__Ptf...	Nvec_vc1.1_XM_001634550.3__ARCH471_BHLHE22__NHLH1__Ptf...	FALSE
ectoderm	gastrula	Nvec_vc1.1_XM_048734435.1	E2f6	""	E2F_TDP.HG1.4:E2F1/E2F2/E2F3/E2F6	E2F_TDP/E2F_CC-MB	2.72843725596782	0.0813126375944697	1.09417547885724	12.9041850457845	ARCH1220_/E2f4_E2f6_E2f8/E2f7	Nvec_vc1.1_XM_048734435.1__ARCH1220_/E2f4_E2f6_E2f8/E2f7	FALSE
ectoderm	gastrula	Nvec_vc1.1_XM_032367750.2	0610010K14Rik	""	Myb.HG1.10:RCOR1/RCOR2/RCOR3	Myb_DNA-binding	2.66305399782754	0.167618585866023	1.00798770749042	14.7452761418345	ARCH1489_0610010K14Rik	Nvec_vc1.1_XM_032367750.2__ARCH1489_0610010K14Rik	FALSE
ectoderm	gastrula	Nvec_vc1.1_XM_032366733.2	""	Anthox1/Ax1	Homeodomains.HG1.68:AC004080.3/AC012531.3/CDX1/CDX2/CDX4/HOXA4/HOXA5/HOXA6/HOXA7/HOXA9/HOXA10/HOXA11/HOXA13/HOXB4/HOXB5/HOXB6/HOXB7/HOXB8/HOXB9/HOXB13/HOXC4/HOXC5/HOXC6/HOXC8/HOXC9/HOXC10/HOXC12/HOXC13/HOXD4/HOXD8/HOXD9/HOXD10/HOXD11/HOXD12/HOXD13	Homeodomain	1.5005138513204	0.25519733881997	0.893176080441224	11.0656626857745	ARCH1028_Alx3/Alx4/Alx1_Bar...	Nvec_vc1.1_XM_032366733.2__ARCH1028_Alx3/Alx4/Alx1_Bar...	FALSE
ectoderm	gastrula	Nvec_vc1.1_XM_032367802.2	Klf1/Klf4/Klf2	""	zf-C2H2.HG2.9:like:KLF3/KLF5/KLF6/KLF7/KLF8/KLF12	zf-C2H2/zf-C2H2/zf-C2H2	3.11202684522742	0.175744954222845	1.23978544076313	11.6456773129655	ARCH1345_Gfi1b/Gfi1	Nvec_vc1.1_XM_032367802.2__ARCH1345_Gfi1b/Gfi1	FALSE
ectoderm	gastrula	Nvec_vc1.1_XM_032379775.2	Tfap4	""	HLH.HG1.16:TFAP4	HLH	2.97233107454611	0.0847883734579298	1.01055447009196	13.3646995808737	ARCH745_Tfap4	Nvec_vc1.1_XM_032379775.2__ARCH745_Tfap4	FALSE
ectoderm	gastrula	Nvec_vc1.1_XM_032375349.2	""	""	HLH.HG1.50:HES3	HLH	1.72920524598147	0.0255050476741232	1.4402747098053	24.9557016024673	ARCH468_Ptf1a	Nvec_vc1.1_XM_032375349.2__ARCH468_Ptf1a	FALSE
ectoderm	gastrula	Nvec_vc1.1_XM_001635276.3	""	""	HLH.HG1.63:like:HES5/HES7	HLH	2.48465688317324	0.111566225814447	1.0432694292232	6.27133302048113	ARCH1533_BHLH112	Nvec_vc1.1_XM_001635276.3__ARCH1533_BHLH112	FALSE
ectoderm	gastrula	Nvec_vc1.1_XM_032369437.2	Klf7	""	zf-C2H2.HG2.20:KLF6/KLF7	zf-C2H2/zf-C2H2/zf-C2H2	1.86712217415099	0.128112686685567	1.26781683059683	15.2782131588002	ARCH407_Klf1/Klf4/Klf2_Klf5...	Nvec_vc1.1_XM_032369437.2__ARCH407_Klf1/Klf4/Klf2_Klf5...	FALSE
ectoderm	gastrula	Nvec_vc1.1_XM_032380001.2	""	""	Homeodomains.HG1.27:like:AC004080.3/AC012531.3/BARHL1/BARHL2/CDX1/CDX2/CDX4/DLX1/DLX2/DLX3/DLX4/DLX5/DLX6/EMX1/EMX2/EN1/EN2/EVX1/EVX2/GBX1/GBX2/GSX1/GSX2/HMX1/HMX2/HMX3/HOXA1/HOXA2/HOXA3/HOXA4/HOXA5/HOXA6/HOXA7/HOXA9/HOXA10/HOXA11/HOXA13/HOXB1/HOXB2/HOXB3/HOXB4/HOXB5/HOXB6/HOXB7/HOXB8/HOXB9/HOXB13/HOXC4/HOXC5/HOXC6/HOXC8/HOXC9/HOXC10/HOXC12/HOXC13/HOXD1/HOXD3/HOXD4/HOXD8/HOXD9/HOXD10/HOXD11/HOXD12/HOXD13/MEOX1/MEOX2/MNX1/MSX1/MSX2/NKX1-1/NKX1-2/NKX6-1/NKX6-2/NKX6-3/NOTO/PDX1/TLX1/TLX2/TLX3/VAX1/VAX2	Homeodomain	2.39790191946803	0.0656473491957759	1.01165790080743	17.4483896581786	ARCH294_Emx1/Emx2_Hmx1/Hmx3...	Nvec_vc1.1_XM_032380001.2__ARCH294_Emx1/Emx2_Hmx1/Hmx3...	FALSE
ectoderm	gastrula	Nvec_vc1.1_XM_001624716.3	""	NvSox1	HMGbox_Sox.HG1.35:SOX1/SOX2/SOX3/SOX14/SOX21	HMG_box/SOXp	3.53647922254151	0.217111106400646	1.36735041143647	8.42395466273379	ARCH67_Oct4:Sox17	Nvec_vc1.1_XM_001624716.3__ARCH67_Oct4:Sox17	TRUE
ectoderm	gastrula	Nvec_vc1.1_XM_001630363.3	Foxo1/Foxo6/Foxo3/Foxo4	""	Forkhead.HG1.29:FOXO1/FOXO3/FOXO3B/FOXO4/FOXO6	Forkhead/FOXO-TAD	1.58350380586668	0.0263372661203038	1.03779794935718	13.2712119910593	ARCH829_PB0121.1_Foxj3_2	Nvec_vc1.1_XM_001630363.3__ARCH829_PB0121.1_Foxj3_2	FALSE
ectoderm	gastrula	Nvec_vc1.1_XM_032380190.2	Pknox2/Pknox1	""	Homeodomains.HG3.20:MEIS1/MEIS2/MEIS3/PKNOX1/PKNOX2	Meis_PKNOX_N/Homeobox_KN	1.49451581075601	0.0260435419628283	1.08853362479466	7.56739345053082	ARCH146_Alx3/Alx4/Alx1_Barx...	Nvec_vc1.1_XM_032380190.2__ARCH146_Alx3/Alx4/Alx1_Barx...	FALSE
ectoderm	gastrula	Nvec_vc1.1_XM_032381586.2	Klf5	""	zf-C2H2.HG2.21:KLF5	zf-C2H2/zf-C2H2/zf-C2H2	2.26821621211052	0.707140909122284	1.02938034061705	14.1549084926785	ARCH346_Klf1/Klf4/Klf2_Klf1...	Nvec_vc1.1_XM_032381586.2__ARCH346_Klf1/Klf4/Klf2_Klf1...	FALSE
ectoderm	gastrula	Nvec_vc1.1_XM_032382395.2	Tgif1/Tgif2	""	Homeodomains.HG3.34:TGIF1	Homeobox_KN	2.24292048735762	0.12184657132609	1.36594728815498	5.17749469935182	ARCH1502_Meis3/Meis2/Meis1_...	Nvec_vc1.1_XM_032382395.2__ARCH1502_Meis3/Meis2/Meis1_...	FALSE
ectoderm	gastrula	Nvec_vc1.1_XM_032382520.2	""	""	Doublesex_DM.HG1.8:like:DMRT1/DMRT2/DMRT3/DMRTA1/DMRTA2/DMRTB1	DM/DMA	3.5856358690219	0.201788496185674	1.02275428700532	8.5490893795195	ARCH1070_Dmrtc2_Irx6	Nvec_vc1.1_XM_032382520.2__ARCH1070_Dmrtc2_Irx6	FALSE
ectoderm	gastrula	Nvec_vc1.1_XM_032381099.2	""	""	Homeodomains.HG1.27:like:AC004080.3/AC012531.3/BARHL1/BARHL2/CDX1/CDX2/CDX4/DLX1/DLX2/DLX3/DLX4/DLX5/DLX6/EMX1/EMX2/EN1/EN2/EVX1/EVX2/GBX1/GBX2/GSX1/GSX2/HMX1/HMX2/HMX3/HOXA1/HOXA2/HOXA3/HOXA4/HOXA5/HOXA6/HOXA7/HOXA9/HOXA10/HOXA11/HOXA13/HOXB1/HOXB2/HOXB3/HOXB4/HOXB5/HOXB6/HOXB7/HOXB8/HOXB9/HOXB13/HOXC4/HOXC5/HOXC6/HOXC8/HOXC9/HOXC10/HOXC12/HOXC13/HOXD1/HOXD3/HOXD4/HOXD8/HOXD9/HOXD10/HOXD11/HOXD12/HOXD13/MEOX1/MEOX2/MNX1/MSX1/MSX2/NKX1-1/NKX1-2/NKX6-1/NKX6-2/NKX6-3/NOTO/PDX1/TLX1/TLX2/TLX3/VAX1/VAX2	Homeodomain	1.46908711720479	0.0225678060993682	1.32889092616478	10.360820691758	ARCH273_HOXD3	Nvec_vc1.1_XM_032381099.2__ARCH273_HOXD3	FALSE
epidermis_1	adult	Nvec_vc1.1_XM_032371744.2	""	""	Doublesex_DM.HG1.12:DMRTA1/DMRTA2/DMRTB1	DM/DMA	1.84910199136594	0.1318255007015	5.8588266313365	15.1733520324004	ARCH1073_Dmrt2_Dmrtc2_Six1/...	Nvec_vc1.1_XM_032371744.2__ARCH1073_Dmrt2_Dmrtc2_Six1/...	TRUE
epidermis_1	adult	Nvec_vc1.1_XM_032381059.2	Cers6/Cers5	""	Homeodomains.HG3.2:CERS2/CERS3/CERS4/CERS5/CERS6	Homeodomain/TRAM_LAG1_CLN8	1.4568237953278	0.0878836671343333	1.16165758514257	20.4534052462196	ARCH1236_M06436_2.00	Nvec_vc1.1_XM_032381059.2__ARCH1236_M06436_2.00	FALSE
epidermis_1	adult	Nvec_vc1.1_XM_032385706.2	""	FoxQ2d	Forkhead.HG1.14:like:FOXN1/FOXN2/FOXN3/FOXN4/FOXR1/FOXR2	Forkhead	1.47900770728992	0.0591122284891647	6.47034329539489	8.98179173942843	FoxQ2d	Nvec_vc1.1_XM_032385706.2__FoxQ2d	TRUE
epidermis_1	adult	Nvec_vc1.1_XM_001639101.3	Pax5/Pax8/Pax2	""	Homeodomains.HG2.27:like:PAX1/PAX2/PAX3/PAX4/PAX5/PAX6/PAX7/PAX8/PAX9	PAX/Homeodomain	2.31595361294332	0.176813568401218	5.94589127422917	29.6153640541258	ARCH873_Pax5/Pax8/Pax2	Nvec_vc1.1_XM_001639101.3__ARCH873_Pax5/Pax8/Pax2	TRUE
epidermis_1	adult	Nvec_vc1.1_XM_001623127.3	""	""	Forkhead.HG1.31:like:FOXO1/FOXO3/FOXO3B/FOXO4/FOXO6	Forkhead	1.4276604325006	0.0564966431577857	3.59338899282435	23.3963636175183	ARCH1397_RBFox2__OCT:OCT-short	Nvec_vc1.1_XM_001623127.3__ARCH1397_RBFox2__OCT:OCT-short	TRUE
epidermis_1	adult	Nvec_vc1.1_XM_001635276.3	""	""	HLH.HG1.63:like:HES5/HES7	HLH	2.45616732779753	0.256327362475139	3.56795001782907	5.24115914765094	ARCH1533_BHLH112	Nvec_vc1.1_XM_001635276.3__ARCH1533_BHLH112	FALSE
epidermis_1	adult	Nvec_vc1.1_XM_001628635.3	Pax7/Pax3	PAX3/7	Homeodomains.HG2.28:PAX3/PAX7	PAX/Homeodomain	1.42089795815156	0.0523117066275794	6.47070557109517	14.6060586904155	ARCH873_Pax5/Pax8/Pax2	Nvec_vc1.1_XM_001628635.3__ARCH873_Pax5/Pax8/Pax2	FALSE
epidermis_1	adult	Nvec_vc1.1_XM_032364329.2	Hsf1/Hsf2/Hsf4/Hsf3	""	HSF.HG1.5:HSF1/HSF2/HSF4	HSF_DNA-bind/Vert_HS_TF	1.78522769286787	0.437325867406563	1.45591850354659	11.0026137042374	ARCH737_Hsf1/Hsf2/Hsf4/Hsf3	Nvec_vc1.1_XM_032364329.2__ARCH737_Hsf1/Hsf2/Hsf4/Hsf3	FALSE
epidermis_1	adult	Nvec_vc1.1_XM_032381586.2	Klf5	""	zf-C2H2.HG2.21:KLF5	zf-C2H2/zf-C2H2/zf-C2H2	1.89227337252677	0.408554428761395	1.14169723590217	4.67338451776993	ARCH346_Klf1/Klf4/Klf2_Klf1...	Nvec_vc1.1_XM_032381586.2__ARCH346_Klf1/Klf4/Klf2_Klf1...	FALSE
epidermis_1	adult	Nvec_vc1.1_XM_032384221.2	Etv6	ETV6/7	Ets.HG1.13:ETV6/ETV7	Ets	1.41349619883765	0.0580659943566131	1.27250023098779	6.56917491366404	ARCH551_Elf3/Ehf/Elf5_Etv6	Nvec_vc1.1_XM_032384221.2__ARCH551_Elf3/Ehf/Elf5_Etv6	FALSE
epidermis_2	adult	Nvec_vc1.1_XM_032371744.2	""	""	Doublesex_DM.HG1.12:DMRTA1/DMRTA2/DMRTB1	DM/DMA	1.84910199136594	0.1318255007015	2.28053762662757	6.02722873892953	ARCH1073_Dmrt2_Dmrtc2_Six1/...	Nvec_vc1.1_XM_032371744.2__ARCH1073_Dmrt2_Dmrtc2_Six1/...	TRUE
epidermis_2	adult	Nvec_vc1.1_XM_032381059.2	Cers6/Cers5	""	Homeodomains.HG3.2:CERS2/CERS3/CERS4/CERS5/CERS6	Homeodomain/TRAM_LAG1_CLN8	1.4568237953278	0.0878836671343333	1.10575921901408	20.2294933035888	ARCH1236_M06436_2.00	Nvec_vc1.1_XM_032381059.2__ARCH1236_M06436_2.00	FALSE
epidermis_2	adult	Nvec_vc1.1_XM_032385706.2	""	FoxQ2d	Forkhead.HG1.14:like:FOXN1/FOXN2/FOXN3/FOXN4/FOXR1/FOXR2	Forkhead	1.47900770728992	0.0591122284891647	7.84302180657625	18.5978973435166	FoxQ2d	Nvec_vc1.1_XM_032385706.2__FoxQ2d	TRUE
epidermis_2	adult	Nvec_vc1.1_XM_001639101.3	Pax5/Pax8/Pax2	""	Homeodomains.HG2.27:like:PAX1/PAX2/PAX3/PAX4/PAX5/PAX6/PAX7/PAX8/PAX9	PAX/Homeodomain	2.31595361294332	0.176813568401218	5.27638989644138	27.4618369912392	ARCH873_Pax5/Pax8/Pax2	Nvec_vc1.1_XM_001639101.3__ARCH873_Pax5/Pax8/Pax2	TRUE
epidermis_2	adult	Nvec_vc1.1_XM_048721581.1	Zfp236/Zfp574/Zfp526	""	zf-C2H2.HG1.29:like:AC008758.1/AC008770.2/AC010422.6/AC073111.4/AC138696.1/BCL11A/BCL11B/EGR1/EGR2/EGR3/EGR4/FEZF1/FEZF2/GFI1/GFI1B/GZF1/HIC1/HIVEP1/IKZF1/IKZF2/IKZF3/IKZF4/MAZ/MYNN/MZF1/OSR1/OSR2/PATZ1/PLAG1/PRDM1/PRDM2/PRDM4/PRDM5/PRDM12/PRDM13/PRDM15/REPIN1/SALL1/SALL2/SALL3/SALL4/VEZF1/ZBTB2/ZBTB3/ZBTB6/ZBTB7A/ZBTB7B/ZBTB7C/ZBTB8A/ZBTB11/ZBTB14/ZBTB21/ZBTB24/ZBTB25/ZBTB26/ZBTB32/ZBTB34/ZBTB37/ZBTB38/ZBTB39/ZBTB41/ZBTB45/ZBTB47/ZFAT/ZFP37/ZFP41/ZFP57/ZFP64/ZFX/ZFY/ZIM2/ZIM3/ZKSCAN2/ZNF2/ZNF14/ZNF16/ZNF18/ZNF20/ZNF22/ZNF24/ZNF32/ZNF35/ZNF45/ZNF57/ZNF74/ZNF80/ZNF133/ZNF135/ZNF136/ZNF138/ZNF141/ZNF142/ZNF197/ZNF200/ZNF202/ZNF212/ZNF213/ZNF217/ZNF219/ZNF236/ZNF260/ZNF263/ZNF264/ZNF268/ZNF275/ZNF282/ZNF287/ZNF296/ZNF311/ZNF316/ZNF320/ZNF331/ZNF335/ZNF337/ZNF341/ZNF343/ZNF367/ZNF396/ZNF397/ZNF436/ZNF439/ZNF444/ZNF446/ZNF467/ZNF484/ZNF490/ZNF491/ZNF497/ZNF500/ZNF502/ZNF507/ZNF513/ZNF526/ZNF532/ZNF536/ZNF540/ZNF543/ZNF551/ZNF555/ZNF564/ZNF568/ZNF569/ZNF573/ZNF589/ZNF592/ZNF596/ZNF597/ZNF605/ZNF629/ZNF644/ZNF646/ZNF648/ZNF652/ZNF658/ZNF664/ZNF665/ZNF667/ZNF668/ZNF669/ZNF678/ZNF687/ZNF688/ZNF695/ZNF696/ZNF697/ZNF699/ZNF707/ZNF709/ZNF711/ZNF713/ZNF717/ZNF728/ZNF732/ZNF763/ZNF768/ZNF771/ZNF774/ZNF775/ZNF777/ZNF778/ZNF780A/ZNF780B/ZNF781/ZNF783/ZNF784/ZNF786/ZNF791/ZNF805/ZNF827/ZNF835/ZNF845/ZNF865/ZNF878/ZNF879/ZNF883/ZSCAN2/ZSCAN4/ZSCAN5A/ZSCAN5B/ZSCAN10/ZSCAN16/ZSCAN23/ZSCAN26	zf-C2H2/zf-C2H2/zf-C2H2/zf-C2H2/zf-C2H2	1.71194140576372	0.114562637514399	5.28807454975075	13.9101893649467	ARCH353_M06062_2.00__M06468...	Nvec_vc1.1_XM_048721581.1__ARCH353_M06062_2.00__M06468...	TRUE
epidermis_2	adult	Nvec_vc1.1_XM_001623127.3	""	""	Forkhead.HG1.31:like:FOXO1/FOXO3/FOXO3B/FOXO4/FOXO6	Forkhead	1.4276604325006	0.0564966431577857	3.64617027223671	29.5503161449659	ARCH1397_RBFox2__OCT:OCT-short	Nvec_vc1.1_XM_001623127.3__ARCH1397_RBFox2__OCT:OCT-short	TRUE
epidermis_2	adult	Nvec_vc1.1_XM_001635276.3	""	""	HLH.HG1.63:like:HES5/HES7	HLH	2.45616732779753	0.256327362475139	4.18584037006613	8.57217388164559	ARCH1533_BHLH112	Nvec_vc1.1_XM_001635276.3__ARCH1533_BHLH112	FALSE
epidermis_2	adult	Nvec_vc1.1_XM_001628635.3	Pax7/Pax3	PAX3/7	Homeodomains.HG2.28:PAX3/PAX7	PAX/Homeodomain	1.42089795815156	0.0523117066275794	1.3672664635783	5.35464582443748	ARCH873_Pax5/Pax8/Pax2	Nvec_vc1.1_XM_001628635.3__ARCH873_Pax5/Pax8/Pax2	FALSE
epidermis_2	adult	Nvec_vc1.1_XM_032384221.2	Etv6	ETV6/7	Ets.HG1.13:ETV6/ETV7	Ets	1.41349619883765	0.0580659943566131	1.06709129978344	7.15725162400829	ARCH551_Elf3/Ehf/Elf5_Etv6	Nvec_vc1.1_XM_032384221.2__ARCH551_Elf3/Ehf/Elf5_Etv6	FALSE
epidermis_2	adult	Nvec_NVE23841	""	SoxB2/Sox3	HMGbox_Sox.HG1.34:SRY	HMG_box	1.55379460233025	0.0748057404774385	8.01495559472879	7.63342723700696	ARCH1153_/Sox4/Sox11_Sox13/...	Nvec_NVE23841__ARCH1153_/Sox4/Sox11_Sox13/...	FALSE
gastro_IRF1_2	adult	Nvec_vc1.1_XM_032380975.2	Erg/Fli1/Fev	""	Ets.HG1.5:ERF/ERFL/ERG/ETV3/ETV3L/FEV/FLI1	SAM_PNT/Ets	14.5135458188317	2.89065080938223	1.36882086556996	9.48913155156985	ARCH584_Elf3/Ehf/Elf5_Erg/F...	Nvec_vc1.1_XM_032380975.2__ARCH584_Elf3/Ehf/Elf5_Erg/F...	TRUE
gastro_IRF1_2	adult	Nvec_vc1.1_XM_048729186.1	Spdef	""	Ets.HG1.9:AC020909.1/SPI1/SPIB/SPIC	Ets	3.48221035580834	0.189957053187975	2.82211060254915	6.78776367221223	ARCH587_Elf3/Ehf/Elf5_Erg/F...	Nvec_vc1.1_XM_048729186.1__ARCH587_Elf3/Ehf/Elf5_Erg/F...	FALSE
gastro_IRF1_2	adult	Nvec_vc1.1_XM_001622271.3	""	IRF1-2c	IRF.HG1.1:IRF1/IRF2/IRF3/IRF4/IRF5/IRF6/IRF7/IRF8/IRF9	IRF	14.3105173713665	0.908490254377271	7.94323290588847	18.6605399454836	ARCH591_ISRE__IRF3__IRF8	Nvec_vc1.1_XM_001622271.3__ARCH591_ISRE__IRF3__IRF8	FALSE
gastro_IRF1_2	adult	Nvec_vc1.1_XM_032364373.2	Irf7/Irf4/Irf8/Irf5/Irf9/Irf6/Irf3	""	IRF.HG1.1:IRF1/IRF2/IRF3/IRF4/IRF5/IRF6/IRF7/IRF8/IRF9	IRF	1.9295043509169	0.107367030062768	1.01101096507979	4.5106580924913	ARCH591_ISRE__IRF3__IRF8	Nvec_vc1.1_XM_032364373.2__ARCH591_ISRE__IRF3__IRF8	FALSE
gastro_IRF1_2	adult	Nvec_vc1.1_XM_032361976.2	""	""	IRF.HG1.1:IRF1/IRF2/IRF3/IRF4/IRF5/IRF6/IRF7/IRF8/IRF9	IRF	9.66283575038412	0.726792203501817	3.61268979184812	33.4839708028359	ARCH591_ISRE__IRF3__IRF8	Nvec_vc1.1_XM_032361976.2__ARCH591_ISRE__IRF3__IRF8	TRUE
gastro_circular_muscle_1	adult	Nvec_vc1.1_XM_032362379.2	Nkx2-2/Nkx2-9	""	Homeodomains.HG1.19:NKX2-1/NKX2-2/NKX2-3/NKX2-4/NKX2-5/NKX2-6/NKX2-8/NKX3-1/NKX3-2	Homeodomain	1.46684033286426	0.0376056462763957	2.11840574643364	10.6634861704503	ARCH1546_Meis3/Meis2/Meis1_...	Nvec_vc1.1_XM_032362379.2__ARCH1546_Meis3/Meis2/Meis1_...	FALSE
gastro_circular_muscle_1	adult	Nvec_vc1.1_XM_001626384.3	Six1/	""	Homeodomains.HG3.31:SIX1/SIX2	SIX1_SD/Homeodomain	1.82658172039932	0.0769914414889522	3.06224442550916	16.5560693721438	ARCH1362_Six1/_Six4/Six5	Nvec_vc1.1_XM_001626384.3__ARCH1362_Six1/_Six4/Six5	FALSE
gastro_circular_muscle_1	adult	Nvec_vc1.1_XM_032379688.2	""	NVHD033-ANTP	Homeodomains.HG1.39:BARHL1/BARHL2	Homeodomain	1.62612154953973	0.0347129042551345	6.49314670776615	17.2113323466082	ARCH1362_Six1/_Six4/Six5	Nvec_vc1.1_XM_032379688.2__ARCH1362_Six1/_Six4/Six5	TRUE
gastro_circular_muscle_1	adult	Nvec_vc1.1_XM_048724012.1	Gli2/Gli3/Gli1	""	zf-C2H2.HG4.10:GLI1/GLI2/GLI3	zf-C2H2/zf-C2H2/zf-C2H2	1.89590372089968	0.0567422473401237	4.02390320015149	10.1581164553363	ARCH1043_ZNF652	Nvec_vc1.1_XM_048724012.1__ARCH1043_ZNF652	TRUE
gastro_circular_muscle_1	adult	Nvec_vc1.1_XM_032377358.2	""	VAx-EMX-Like	Homeodomains.HG1.42:VAX1/VAX2	Homeodomain	1.74391347585624	0.0449487606380588	1.5854542819776	23.1039646892288	ARCH1552_Pbx4/Pbx2/Pbx1	Nvec_vc1.1_XM_032377358.2__ARCH1552_Pbx4/Pbx2/Pbx1	TRUE
