cell_type	stage	gene	gene_name	common_name	og	pfam	expression_fc	expression_umifrac	gene_score	zscore	motif	id	target_self
gastro_circular_muscle_1	adult	Nvec_vc1.1_XM_032362607.2	""	""	Forkhead.HG1.5:FOXQ1	Forkhead	1.22458853722341	0.0117934867020649	2.06928007670269	42.6733598966827	ARCH895_Foxn4/Foxn1	Nvec_vc1.1_XM_032362607.2__ARCH895_Foxn4/Foxn1	TRUE
gastro_circular_muscle_1	adult	Nvec_vc1.1_XM_032364561.2	Hnf1a/Hnf1b	""	Homeodomains.HG2.0:HNF1A/HNF1B	HNF-1_N/Homeodomain	1.12924149949955	0.00756563297868316	0.984079579230673	8.62378643305375	ARCH1503_Meis3/Meis2/Meis1_...	Nvec_vc1.1_XM_032364561.2__ARCH1503_Meis3/Meis2/Meis1_...	FALSE
gastro_circular_muscle_1	adult	Nvec_vc1.1_XM_001626384.3	Six1/	""	Homeodomains.HG3.31:SIX1/SIX2	SIX1_SD/Homeodomain	1.82658172039932	0.0769914414889522	3.06224442550916	16.5560693721438	ARCH1362_Six1/_Six4/Six5	Nvec_vc1.1_XM_001626384.3__ARCH1362_Six1/_Six4/Six5	FALSE
gastro_circular_muscle_1	adult	Nvec_vc1.1_XM_001634198.3	""	""	Homeodomains.HG1.70:HOXA2/HOXB2/PDX1	Homeodomain	1.38811048893949	0.021584305850949	2.4107034605511	16.4561910060892	ARCH1362_Six1/_Six4/Six5	Nvec_vc1.1_XM_001634198.3__ARCH1362_Six1/_Six4/Six5	FALSE
gastro_circular_muscle_1	adult	Nvec_vc1.1_XM_032379688.2	""	NVHD033-ANTP	Homeodomains.HG1.39:BARHL1/BARHL2	Homeodomain	1.62612154953973	0.0347129042551345	6.49314670776615	17.2113323466082	ARCH1362_Six1/_Six4/Six5	Nvec_vc1.1_XM_032379688.2__ARCH1362_Six1/_Six4/Six5	TRUE
gastro_circular_muscle_1	adult	Nvec_vc1.1_XM_032379723.2	Alx3/Alx4/Alx1	""	Homeodomains.HG2.66:ALX1/ALX3/ALX4	Homeodomain/OAR	1.07976197759512	0.00400533510636167	2.76533442984993	19.3501519971666	ARCH1362_Six1/_Six4/Six5	Nvec_vc1.1_XM_032379723.2__ARCH1362_Six1/_Six4/Six5	FALSE
gastro_circular_muscle_1	adult	Nvec_vc1.1_XM_032385715.2	""	""	E2F_TDP.HG1.4:E2F1/E2F2/E2F3/E2F6	E2F_TDP/E2F_CC-MB	1.31100361528424	0.0353804601061948	1.96498453515967	16.294980207923	ARCH394_/E2f4_E2f6_E2f8/E2f7	Nvec_vc1.1_XM_032385715.2__ARCH394_/E2f4_E2f6_E2f8/E2f7	FALSE
gastro_circular_muscle_1	adult	Nvec_vc1.1_XM_048724012.1	Gli2/Gli3/Gli1	""	zf-C2H2.HG4.10:GLI1/GLI2/GLI3	zf-C2H2/zf-C2H2/zf-C2H2	1.89590372089968	0.0567422473401237	4.02390320015149	10.1581164553363	ARCH1043_ZNF652	Nvec_vc1.1_XM_048724012.1__ARCH1043_ZNF652	TRUE
gastro_circular_muscle_1	adult	Nvec_vc1.1_XM_001627544.3	Rhox10/Rhox7a/Rhox7b/Rhox3f/Rhox3h/Rhox3g/Rhox3a2/Rhox3a/Rhox3c/Rhox3e	""	Homeodomains.HG2.58:UNCX	Homeodomain	1.15226345868684	0.00823318882974344	3.13416176612488	11.1722751509639	ARCH637_Six1/_Six3/Six6_Six...	Nvec_vc1.1_XM_001627544.3__ARCH637_Six1/_Six3/Six6_Six...	FALSE
gastro_circular_muscle_1	adult	Nvec_vc1.1_XM_032377358.2	""	VAx-EMX-Like	Homeodomains.HG1.42:VAX1/VAX2	Homeodomain	1.74391347585624	0.0449487606380588	1.5854542819776	23.1039646892288	ARCH1552_Pbx4/Pbx2/Pbx1	Nvec_vc1.1_XM_032377358.2__ARCH1552_Pbx4/Pbx2/Pbx1	TRUE
gastro_circular_muscle_1	adult	Nvec_vc1.1_XM_032366602.2	Elf3/Ehf/Elf5	""	Ets.HG1.11:EHF/ELF3/ELF5	SAM_PNT/Ets	2.23809801490762	0.100578414893082	1.47540208102988	4.16090006011132	ARCH584_Elf3/Ehf/Elf5_Erg/F...	Nvec_vc1.1_XM_032366602.2__ARCH584_Elf3/Ehf/Elf5_Erg/F...	TRUE
gastro_circular_muscle_1	adult	Nvec_vc1.1_XM_032380975.2	Erg/Fli1/Fev	""	Ets.HG1.5:ERF/ERFL/ERG/ETV3/ETV3L/FEV/FLI1	SAM_PNT/Ets	4.66595554848589	0.825766587761565	1.45482914247271	15.9480686654684	ARCH584_Elf3/Ehf/Elf5_Erg/F...	Nvec_vc1.1_XM_032380975.2__ARCH584_Elf3/Ehf/Elf5_Erg/F...	TRUE
gastro_circular_muscle_1	adult	Nvec_vc1.1_XM_032386357.2	Srebf2/Srebf1	""	HLH.HG1.25:SREBF1/SREBF2	HLH	1.15516979658394	0.0218068244679691	0.990625769219531	6.8929366862459	ARCH1577_Srebf2/Srebf1	Nvec_vc1.1_XM_032386357.2__ARCH1577_Srebf2/Srebf1	FALSE
gastro_circular_muscle_1	adult	Nvec_vc1.1_XM_001631403.3	Mlxipl/Mlxip	""	HLH.HG1.14:MLXIP/MLXIPL	HLH	1.40598553577827	0.0427235744678579	0.917870771803676	12.4105720192679	ARCH1068_bHLH122	Nvec_vc1.1_XM_001631403.3__ARCH1068_bHLH122	FALSE
gastro_circular_muscle_1	adult	Nvec_vc1.1_XM_032372025.2	""	""	HLH.HG1.0:AC019117.4/AHR/AHRR/ARNT/ARNT2/ARNTL/ARNTL2/CLOCK/NCOA1/NPAS1/NPAS2/SIM1	HLH/PAS/PAS_11	1.08801212210229	0.0211392686169088	1.00471487347733	10.9137577570585	ARCH1068_bHLH122	Nvec_vc1.1_XM_032372025.2__ARCH1068_bHLH122	FALSE
gastro_circular_muscle_1	adult	Nvec_vc1.1_XM_032364121.2	""	""	Homeodomains.HG1.39:BARHL1/BARHL2	Homeodomain	1.14047734197191	0.00756563297868316	1.80313903390942	13.1050846404711	ARCH1362_Six1/_Six4/Six5	Nvec_vc1.1_XM_032364121.2__ARCH1362_Six1/_Six4/Six5	FALSE
gastro_circular_muscle_1	adult	Nvec_vc1.1_XM_001625898.3	""	""	Homeodomains.HG1.62:like:MEOX1/MEOX2	Homeodomain	1.24384837828647	0.014463710106306	1.95394088004703	9.19084381014332	ARCH1362_Six1/_Six4/Six5	Nvec_vc1.1_XM_001625898.3__ARCH1362_Six1/_Six4/Six5	FALSE
gastro_circular_muscle_1	adult	Nvec_vc1.1_XM_001625899.3	""	""	Homeodomains.HG1.65:like:MEOX1/MEOX2	Homeodomain	1.09417335218564	0.00489540957444205	1.60431378107688	6.12443850300971	ARCH1362_Six1/_Six4/Six5	Nvec_vc1.1_XM_001625899.3__ARCH1362_Six1/_Six4/Six5	FALSE
gastro_circular_muscle_1	adult	Nvec_vc1.1_XM_001634199.3	""	""	Homeodomains.HG1.70:HOXA2/HOXB2/PDX1	Homeodomain	1.37756841213129	0.0222518617020093	2.46465173386624	9.08991343635573	ARCH1362_Six1/_Six4/Six5	Nvec_vc1.1_XM_001634199.3__ARCH1362_Six1/_Six4/Six5	FALSE
gastro_circular_muscle_1	adult	Nvec_vc1.1_XM_001634715.3	Lbx1	Lbx	Homeodomains.HG1.29:LBX1/LBX2	Homeodomain	1.25552812126982	0.0133511170212056	2.59272429256995	8.44257563303219	ARCH1362_Six1/_Six4/Six5	Nvec_vc1.1_XM_001634715.3__ARCH1362_Six1/_Six4/Six5	FALSE
gastro_circular_muscle_1	adult	Nvec_vc1.1_XM_001641575.3	Hoxa10/Hoxb9/Hoxc11/Hoxa9/Hoxd11/Hoxd9/Hoxd10/Hoxc9/Hoxc10/Hoxc12/Hoxa11/Hoxd12/Hoxb13/Hoxd13/Hoxc13/	""	Homeodomains.HG1.68:AC004080.3/AC012531.3/CDX1/CDX2/CDX4/HOXA4/HOXA5/HOXA6/HOXA7/HOXA9/HOXA10/HOXA11/HOXA13/HOXB4/HOXB5/HOXB6/HOXB7/HOXB8/HOXB9/HOXB13/HOXC4/HOXC5/HOXC6/HOXC8/HOXC9/HOXC10/HOXC12/HOXC13/HOXD4/HOXD8/HOXD9/HOXD10/HOXD11/HOXD12/HOXD13	Homeodomain	1.05251207890069	0.00267022340424112	1.36967598513715	4.68298614626729	ARCH1362_Six1/_Six4/Six5	Nvec_vc1.1_XM_001641575.3__ARCH1362_Six1/_Six4/Six5	FALSE
gastro_circular_muscle_1	adult	Nvec_vc1.1_XM_032383677.2	""	""	Homeodomains.HG1.70:HOXA2/HOXB2/PDX1	Homeodomain	1.10971044912338	0.00556296542550233	2.26247409107488	9.95776035219322	ARCH1362_Six1/_Six4/Six5	Nvec_vc1.1_XM_032383677.2__ARCH1362_Six1/_Six4/Six5	FALSE
gastro_circular_muscle_1	adult	Nvec_vc1.1_XM_032384965.2	""	BarH-Like3	Homeodomains.HG1.39:BARHL1/BARHL2	Homeodomain	1.30020845363787	0.0160213404254467	8.01289657265376	13.2555047237753	ARCH1362_Six1/_Six4/Six5	Nvec_vc1.1_XM_032384965.2__ARCH1362_Six1/_Six4/Six5	FALSE
gastro_circular_muscle_1	adult	Nvec_vc1.1_XM_001627072.3	""	""	Forkhead.HG1.17:like:FOXI1/FOXI2/FOXI3/FOXL3	Forkhead	1.16405635241719	0.00979081914888409	1.02219963752698	9.61255984396011	ARCH1016_Foxa3/Foxa1/Foxa2_...	Nvec_vc1.1_XM_001627072.3__ARCH1016_Foxa3/Foxa1/Foxa2_...	TRUE
gastro_circular_muscle_1	adult	Nvec_vc1.1_XM_048731755.1	""	""	Homeodomains.HG1.5:like:AC004080.3/AC012531.3/BARHL1/BARHL2/BARX1/BARX2/BSX/CDX1/CDX2/CDX4/DBX1/DBX2/DLX1/DLX2/DLX3/DLX4/DLX5/DLX6/EMX1/EMX2/EN1/EN2/EVX1/EVX2/GBX1/GBX2/GSX1/GSX2/HHEX/HLX/HMX1/HMX2/HMX3/HOXA1/HOXA2/HOXA3/HOXA4/HOXA5/HOXA6/HOXA7/HOXA9/HOXA10/HOXA11/HOXA13/HOXB1/HOXB2/HOXB3/HOXB4/HOXB5/HOXB6/HOXB7/HOXB8/HOXB9/HOXB13/HOXC4/HOXC5/HOXC6/HOXC8/HOXC9/HOXC10/HOXC12/HOXC13/HOXD1/HOXD3/HOXD4/HOXD8/HOXD9/HOXD10/HOXD11/HOXD12/HOXD13/LBX1/LBX2/MEOX1/MEOX2/MNX1/MSX1/MSX2/NANOG/NANOGP8/NKX1-1/NKX1-2/NKX2-1/NKX2-2/NKX2-3/NKX2-4/NKX2-5/NKX2-6/NKX2-8/NKX3-1/NKX3-2/NKX6-1/NKX6-2/NKX6-3/NOTO/PDX1/TLX1/TLX2/TLX3/VAX1/VAX2/VENTX	Homeodomain	1.27993703809205	0.0149087473403462	1.23204302599626	7.42947567393332	ARCH1579_M03945_2.00__sv	Nvec_vc1.1_XM_048731755.1__ARCH1579_M03945_2.00__sv	TRUE
gastro_circular_muscle_1	adult	Nvec_vc1.1_XM_001632367.3	Nkx3-2	""	Homeodomains.HG1.19:NKX2-1/NKX2-2/NKX2-3/NKX2-4/NKX2-5/NKX2-6/NKX2-8/NKX3-1/NKX3-2	Homeodomain	1.19108879096813	0.0129060797871654	1.47513666117827	11.793637192409	ARCH167_Nanog	Nvec_vc1.1_XM_001632367.3__ARCH167_Nanog	FALSE
gastro_circular_muscle_1	adult	Nvec_vc1.1_XM_032374843.2	Tbx10/Tbx1	Tbx1/10-1	T-box.HG1.13:TBX1/TBX10/TBX15/TBX18/TBX20/TBX22	T-box	1.94086439548503	0.0567422473401237	7.97135415825786	22.1260468401235	ARCH862_Tbx18/Tbx22/Tbx15_T...	Nvec_vc1.1_XM_032374843.2__ARCH862_Tbx18/Tbx22/Tbx15_T...	TRUE
gastro_circular_muscle_1	adult	Nvec_vc1.1_XM_032377450.2	""	Tbx20-1	T-box.HG1.13:TBX1/TBX10/TBX15/TBX18/TBX20/TBX22	T-box	1.32101782009514	0.0173564521275673	6.37914848684586	22.1421269638875	ARCH862_Tbx18/Tbx22/Tbx15_T...	Nvec_vc1.1_XM_032377450.2__ARCH862_Tbx18/Tbx22/Tbx15_T...	TRUE
gastro_circular_muscle_1	adult	Nvec_vc1.1_XM_032384474.2	Tcf15/Scx	""	HLH.HG1.85:SCX/TCF15	HLH	1.16208066957121	0.00867822606378363	1.90724481832354	9.16696115076712	ARCH1117_Twist2/Twist1	Nvec_vc1.1_XM_032384474.2__ARCH1117_Twist2/Twist1	FALSE
gastro_circular_muscle_1	adult	Nvec_vc1.1_XM_001627136.3	Tbx10/Tbx1	Tbx1/10-2	T-box.HG1.13:TBX1/TBX10/TBX15/TBX18/TBX20/TBX22	T-box	2.18231221496556	0.0665330664890078	8.60799131309953	20.6030661951902	ARCH862_Tbx18/Tbx22/Tbx15_T...	Nvec_vc1.1_XM_001627136.3__ARCH862_Tbx18/Tbx22/Tbx15_T...	TRUE
gastro_circular_muscle_1	adult	Nvec_vc1.1_XM_032373496.2	Meox2/Meox1	""	Homeodomains.HG1.64:MEOX1/MEOX2	Homeodomain	1.25319902608035	0.0140186728722659	1.1013173152476	7.5573927970981	ARCH782_Irx6	Nvec_vc1.1_XM_032373496.2__ARCH782_Irx6	FALSE
gastro_circular_muscle_1	adult	Nvec_vc1.1_XM_032379348.2	""	""	Homeodomains.HG2.72:like:DMBX1	Homeodomain	1.85408978526464	0.0554071356380032	2.38546334786017	15.9575119488117	ARCH636_Six1/_Six3/Six6_Six...	Nvec_vc1.1_XM_032379348.2__ARCH636_Six1/_Six3/Six6_Six...	TRUE
gastro_circular_muscle_1	adult	Nvec_vc1.1_XM_032380735.2	""	""	E2F_TDP.HG1.4:E2F1/E2F2/E2F3/E2F6	E2F_TDP/E2F_CC-MB	1.20502820120512	0.0186915638296878	1.03482228872217	12.7652762947711	ARCH394_/E2f4_E2f6_E2f8/E2f7	Nvec_vc1.1_XM_032380735.2__ARCH394_/E2f4_E2f6_E2f8/E2f7	TRUE
gastro_circular_muscle_1	adult	Nvec_vc1.1_XM_032370013.2	""	""	Homeodomains.HG1.37:NKX6-1/NKX6-2/NKX6-3	Homeodomain	1.09752526166448	0.00534044680848223	0.72856031637085	12.0539080593953	ARCH1338_Barx2/Barx1_Dlx4/D...	Nvec_vc1.1_XM_032370013.2__ARCH1338_Barx2/Barx1_Dlx4/D...	FALSE
gastro_circular_muscle_1	adult	Nvec_vc1.1_XM_032381908.2	""	Hand2	HLH.HG1.66:like:HAND1/HAND2	HLH	2.03220641997227	0.0585223962762845	6.31072980186735	12.9389052045705	ARCH779_Twist2/Twist1	Nvec_vc1.1_XM_032381908.2__ARCH779_Twist2/Twist1	FALSE
gastro_circular_muscle_1	adult	Nvec_vc1.1_XM_001629218.3	""	TBX20	T-box.HG1.13:TBX1/TBX10/TBX15/TBX18/TBX20/TBX22	T-box	1.44302983736277	0.0238094920211499	4.76286071453538	9.25719069980111	ARCH862_Tbx18/Tbx22/Tbx15_T...	Nvec_vc1.1_XM_001629218.3__ARCH862_Tbx18/Tbx22/Tbx15_T...	FALSE
gastro_circular_muscle_1	adult	Nvec_vc1.1_XM_032373497.2	""	""	Homeodomains.HG1.63:like:MEOX1/MEOX2	Homeodomain	1.28524996832844	0.0195816382977682	1.92292502409865	5.15165039372386	ARCH637_Six1/_Six3/Six6_Six...	Nvec_vc1.1_XM_032373497.2__ARCH637_Six1/_Six3/Six6_Six...	FALSE
gastro_circular_muscle_1	adult	Nvec_vc1.1_XM_032386296.2	""	""	HMGbox_Sox.HG1.18:like:SOX1/SOX2/SOX3/SOX14/SOX15/SOX21/SRY	HMG_box	2.47189825437673	0.0905650771271779	1.01479613191627	6.78055210244419	ARCH924_/Lef1/Tcf7l1/Tcf7	Nvec_vc1.1_XM_032386296.2__ARCH924_/Lef1/Tcf7l1/Tcf7	FALSE
gastro_circular_muscle_1	adult	Nvec_vc1.1_XM_001632826.3	Hand2/Hand1	""	HLH.HG1.67:HAND1/HAND2	HLH	1.23720120717551	0.0122385239361051	4.99102593838238	5.01167321939707	ARCH1068_bHLH122	Nvec_vc1.1_XM_001632826.3__ARCH1068_bHLH122	FALSE
gastro_circular_muscle_1	adult	Nvec_vc1.1_XM_032374008.2	""	""	HLH.HG1.92:like:SCX/TCF15	HLH	1.96272044695044	0.0640853617017868	5.50926251094201	11.272619081431	ARCH1118_PL0012.1_hlh-2::hlh-8	Nvec_vc1.1_XM_032374008.2__ARCH1118_PL0012.1_hlh-2::hlh-8	TRUE
gastro_circular_muscle_1	adult	Nvec_vc1.1_XM_001625998.3	Nkx2-2/Nkx2-9	""	Homeodomains.HG1.19:NKX2-1/NKX2-2/NKX2-3/NKX2-4/NKX2-5/NKX2-6/NKX2-8/NKX3-1/NKX3-2	Homeodomain	1.64171167214183	0.0356029787232149	4.16037582123219	10.7982547803844	ARCH167_Nanog	Nvec_vc1.1_XM_001625998.3__ARCH167_Nanog	FALSE
gastro_circular_muscle_1	adult	Nvec_vc1.1_XM_032378048.2	Nr2f1/Nr2f2/Nr2f6	""	zf-C4_Nuclear_receptors.HG1.31:NR2F1/NR2F2	zf-C4/Hormone_recep	2.28688900051258	0.115487162233428	1.59845220008372	6.51086182840234	ARCH1673_Nr2c1/Nr2c2_Nr2f1/...	Nvec_vc1.1_XM_032378048.2__ARCH1673_Nr2c1/Nr2c2_Nr2f1/...	FALSE
gastro_circular_muscle_1	adult	Nvec_vc1.1_XM_032364281.2	""	""	Myb.HG1.23:TERB1/TERF2	Myb_DNA-binding	1.06747770982906	0.0260346781913509	1.01081059042237	4.87017797599508	ARCH1391_MYB113	Nvec_vc1.1_XM_032364281.2__ARCH1391_MYB113	FALSE
gastro_circular_muscle_1	adult	Nvec_vc1.1_XM_032385905.2	""	""	zf-C2H2.HG1.3:ZBTB3	zf-C2H2	1.100806672255	0.0131285984041855	0.987554696396866	7.54448557885537	ARCH1621_M09942_2.00	Nvec_vc1.1_XM_032385905.2__ARCH1621_M09942_2.00	FALSE
gastro_circular_muscle_2	adult	Nvec_vc1.1_XM_001630676.3	""	""	Homeodomains.HG2.68:like:ARX/OTP	Homeodomain	1.29406197506424	0.0164663776594869	2.08690627491092	4.73324713617035	ARCH35_Hoxa13__HOXB13__Hoxd13	Nvec_vc1.1_XM_001630676.3__ARCH35_Hoxa13__HOXB13__Hoxd13	FALSE
gastro_circular_muscle_2	adult	Nvec_vc1.1_XM_001634946.3	""	""	Homeodomains.HG3.31:SIX1/SIX2	SIX1_SD/Homeodomain	1.11881515395628	0.0062305212765626	0.87902548108901	4.53704110978555	ARCH35_Hoxa13__HOXB13__Hoxd13	Nvec_vc1.1_XM_001634946.3__ARCH35_Hoxa13__HOXB13__Hoxd13	FALSE
gastro_circular_muscle_2	adult	Nvec_vc1.1_XM_032362307.2	Pdx1	""	Homeodomains.HG1.66:like:GSX1/GSX2	Homeodomain	1.2334000709361	0.0124610425531252	3.11984075366372	5.83217403607988	ARCH35_Hoxa13__HOXB13__Hoxd13	Nvec_vc1.1_XM_032362307.2__ARCH35_Hoxa13__HOXB13__Hoxd13	FALSE
gastro_circular_muscle_2	adult	Nvec_vc1.1_XM_032362607.2	""	""	Forkhead.HG1.5:FOXQ1	Forkhead	1.22458853722341	0.0117934867020649	1.74415407764786	36.8049865487969	ARCH895_Foxn4/Foxn1	Nvec_vc1.1_XM_032362607.2__ARCH895_Foxn4/Foxn1	TRUE
gastro_circular_muscle_2	adult	Nvec_vc1.1_XM_032364561.2	Hnf1a/Hnf1b	""	Homeodomains.HG2.0:HNF1A/HNF1B	HNF-1_N/Homeodomain	1.12924149949955	0.00756563297868316	1.14320532501109	6.20863676964419	ARCH1503_Meis3/Meis2/Meis1_...	Nvec_vc1.1_XM_032364561.2__ARCH1503_Meis3/Meis2/Meis1_...	FALSE
gastro_circular_muscle_2	adult	Nvec_vc1.1_XM_001626384.3	Six1/	""	Homeodomains.HG3.31:SIX1/SIX2	SIX1_SD/Homeodomain	1.82658172039932	0.0769914414889522	3.86964506922207	15.2541598262627	ARCH1362_Six1/_Six4/Six5	Nvec_vc1.1_XM_001626384.3__ARCH1362_Six1/_Six4/Six5	FALSE
gastro_circular_muscle_2	adult	Nvec_vc1.1_XM_001634198.3	""	""	Homeodomains.HG1.70:HOXA2/HOXB2/PDX1	Homeodomain	1.38811048893949	0.021584305850949	3.33489444272002	14.5641452686898	ARCH1362_Six1/_Six4/Six5	Nvec_vc1.1_XM_001634198.3__ARCH1362_Six1/_Six4/Six5	FALSE
gastro_circular_muscle_2	adult	Nvec_vc1.1_XM_032379688.2	""	NVHD033-ANTP	Homeodomains.HG1.39:BARHL1/BARHL2	Homeodomain	1.62612154953973	0.0347129042551345	7.9609546046418	14.6195560645656	ARCH1362_Six1/_Six4/Six5	Nvec_vc1.1_XM_032379688.2__ARCH1362_Six1/_Six4/Six5	TRUE
gastro_circular_muscle_2	adult	Nvec_vc1.1_XM_032379723.2	Alx3/Alx4/Alx1	""	Homeodomains.HG2.66:ALX1/ALX3/ALX4	Homeodomain/OAR	1.07976197759512	0.00400533510636167	4.95575468354759	17.922724364166	ARCH1362_Six1/_Six4/Six5	Nvec_vc1.1_XM_032379723.2__ARCH1362_Six1/_Six4/Six5	FALSE
gastro_circular_muscle_2	adult	Nvec_vc1.1_XM_032385715.2	""	""	E2F_TDP.HG1.4:E2F1/E2F2/E2F3/E2F6	E2F_TDP/E2F_CC-MB	1.31100361528424	0.0353804601061948	4.15690467694129	18.732233628755	ARCH394_/E2f4_E2f6_E2f8/E2f7	Nvec_vc1.1_XM_032385715.2__ARCH394_/E2f4_E2f6_E2f8/E2f7	FALSE
gastro_circular_muscle_2	adult	Nvec_vc1.1_XM_048724012.1	Gli2/Gli3/Gli1	""	zf-C2H2.HG4.10:GLI1/GLI2/GLI3	zf-C2H2/zf-C2H2/zf-C2H2	1.89590372089968	0.0567422473401237	3.87878350931655	9.72500501770987	ARCH1043_ZNF652	Nvec_vc1.1_XM_048724012.1__ARCH1043_ZNF652	TRUE
gastro_circular_muscle_2	adult	Nvec_vc1.1_XM_001627544.3	Rhox10/Rhox7a/Rhox7b/Rhox3f/Rhox3h/Rhox3g/Rhox3a2/Rhox3a/Rhox3c/Rhox3e	""	Homeodomains.HG2.58:UNCX	Homeodomain	1.15226345868684	0.00823318882974344	3.84146464478304	10.3509871231081	ARCH637_Six1/_Six3/Six6_Six...	Nvec_vc1.1_XM_001627544.3__ARCH637_Six1/_Six3/Six6_Six...	FALSE
gastro_circular_muscle_2	adult	Nvec_vc1.1_XM_032377358.2	""	VAx-EMX-Like	Homeodomains.HG1.42:VAX1/VAX2	Homeodomain	1.74391347585624	0.0449487606380588	1.11120333010529	10.8233203301516	ARCH1552_Pbx4/Pbx2/Pbx1	Nvec_vc1.1_XM_032377358.2__ARCH1552_Pbx4/Pbx2/Pbx1	TRUE
gastro_circular_muscle_2	adult	Nvec_vc1.1_XM_032380975.2	Erg/Fli1/Fev	""	Ets.HG1.5:ERF/ERFL/ERG/ETV3/ETV3L/FEV/FLI1	SAM_PNT/Ets	4.66595554848589	0.825766587761565	1.51658987359566	11.2898350181954	ARCH584_Elf3/Ehf/Elf5_Erg/F...	Nvec_vc1.1_XM_032380975.2__ARCH584_Elf3/Ehf/Elf5_Erg/F...	TRUE
gastro_circular_muscle_2	adult	Nvec_vc1.1_XM_032386357.2	Srebf2/Srebf1	""	HLH.HG1.25:SREBF1/SREBF2	HLH	1.15516979658394	0.0218068244679691	0.985693742545083	6.68930726615612	ARCH1577_Srebf2/Srebf1	Nvec_vc1.1_XM_032386357.2__ARCH1577_Srebf2/Srebf1	FALSE
gastro_circular_muscle_2	adult	Nvec_vc1.1_XM_048731081.1	""	""	Myb.HG1.21:like:MIER1/MIER2/MIER3/MTA1/MTA3	Myb_DNA-binding	1.04078328625343	0.00200266755318084	0	4.23404475225256	ARCH374_M03912_2.00__ZC3H10	Nvec_vc1.1_XM_048731081.1__ARCH374_M03912_2.00__ZC3H10	FALSE
gastro_circular_muscle_2	adult	Nvec_vc1.1_XM_001631403.3	Mlxipl/Mlxip	""	HLH.HG1.14:MLXIP/MLXIPL	HLH	1.40598553577827	0.0427235744678579	0.923419500732408	5.9840812632763	ARCH1068_bHLH122	Nvec_vc1.1_XM_001631403.3__ARCH1068_bHLH122	FALSE
gastro_circular_muscle_2	adult	Nvec_vc1.1_XM_032372025.2	""	""	HLH.HG1.0:AC019117.4/AHR/AHRR/ARNT/ARNT2/ARNTL/ARNTL2/CLOCK/NCOA1/NPAS1/NPAS2/SIM1	HLH/PAS/PAS_11	1.08801212210229	0.0211392686169088	0.895904958631845	4.33958079001468	ARCH1068_bHLH122	Nvec_vc1.1_XM_032372025.2__ARCH1068_bHLH122	FALSE
gastro_circular_muscle_2	adult	Nvec_vc1.1_XM_048729483.1	""	""	zf-C2H2.HG4.4:like:ZIC1/ZIC2/ZIC3/ZIC4/ZIC5	zf_ZIC/zf-C2H2/zf-C2H2	1.16499667540295	0.0111259308510047	5.35717163497451	17.911117378357	ARCH521_Zic2__Unknown-ESC-e...	Nvec_vc1.1_XM_048729483.1__ARCH521_Zic2__Unknown-ESC-e...	TRUE
gastro_circular_muscle_2	adult	Nvec_vc1.1_XM_032364121.2	""	""	Homeodomains.HG1.39:BARHL1/BARHL2	Homeodomain	1.14047734197191	0.00756563297868316	8.89759362795965	23.1308098054615	ARCH1362_Six1/_Six4/Six5	Nvec_vc1.1_XM_032364121.2__ARCH1362_Six1/_Six4/Six5	FALSE
gastro_circular_muscle_2	adult	Nvec_vc1.1_XM_001625898.3	""	""	Homeodomains.HG1.62:like:MEOX1/MEOX2	Homeodomain	1.24384837828647	0.014463710106306	6.68471021932726	8.42913194058077	ARCH1362_Six1/_Six4/Six5	Nvec_vc1.1_XM_001625898.3__ARCH1362_Six1/_Six4/Six5	FALSE
gastro_circular_muscle_2	adult	Nvec_vc1.1_XM_001625899.3	""	""	Homeodomains.HG1.65:like:MEOX1/MEOX2	Homeodomain	1.09417335218564	0.00489540957444205	3.66637765159036	6.12670513639126	ARCH1362_Six1/_Six4/Six5	Nvec_vc1.1_XM_001625899.3__ARCH1362_Six1/_Six4/Six5	FALSE
gastro_circular_muscle_2	adult	Nvec_vc1.1_XM_001634199.3	""	""	Homeodomains.HG1.70:HOXA2/HOXB2/PDX1	Homeodomain	1.37756841213129	0.0222518617020093	3.33470882350811	9.00781641509294	ARCH1362_Six1/_Six4/Six5	Nvec_vc1.1_XM_001634199.3__ARCH1362_Six1/_Six4/Six5	FALSE
gastro_circular_muscle_2	adult	Nvec_vc1.1_XM_001634715.3	Lbx1	Lbx	Homeodomains.HG1.29:LBX1/LBX2	Homeodomain	1.25552812126982	0.0133511170212056	2.49212841845245	7.54312039697335	ARCH1362_Six1/_Six4/Six5	Nvec_vc1.1_XM_001634715.3__ARCH1362_Six1/_Six4/Six5	FALSE
