motif_name	source	TF_Name	cluster
M04959_2.00	CisBP_I	Nvec_vc1.1_XM_032374864.2	1900
M04959_2.00	CisBP_I	Nvec_vc1.1_XM_032374853.2	1900
M04959_2.00	CisBP_I	Nvec_vc1.1_XM_001625898.3	1900
M04959_2.00	CisBP_I	Nvec_vc1.1_XM_001625899.3	1900
M04959_2.00	CisBP_I	Nvec_vc1.1_XM_048728853.1	1900
M04959_2.00	CisBP_I	Nvec_vc1.1_XM_001640781.3	1900
M04959_2.00	CisBP_I	Nvec_vc1.1_XM_032383948.2	1900
M04959_2.00	CisBP_I	Nvec_vc1.1_XM_032366085.2	1900
M04959_2.00	CisBP_I	Nvec_vc1.1_XM_032364605.2	1900
M04959_2.00	CisBP_I	Nvec_vc1.1_XM_001630519.3	1900
M04959_2.00	CisBP_I	Nvec_vc1.1_XM_032364121.2	1900
M04959_2.00	CisBP_I	Nvec_vc1.1_XM_032385045.2	1900
M04959_2.00	CisBP_I	Nvec_vc1.1_XM_032379688.2	1900
M04959_2.00	CisBP_I	Nvec_vc1.1_XM_032366609.2	1900
M04959_2.00	CisBP_I	Nvec_vc1.1_XM_032366210.2	1900
M04959_2.00	CisBP_I	Nvec_vc1.1_XM_032363350.2	1900
M04959_2.00	CisBP_I	Nvec_vc1.1_XM_032362396.2	1900
M04959_2.00	CisBP_I	Nvec_vc1.1_XM_032362307.2	1900
M04959_2.00	CisBP_I	Nvec_vc1.1_XM_001637733.3	1900
M04959_2.00	CisBP_I	Nvec_vc1.1_XM_032384965.2	1900
M04960_2.00	CisBP_I	Nvec_vc1.1_XM_032383677.2	1900
M04960_2.00	CisBP_I	Nvec_vc1.1_XM_032383693.2	1900
M04960_2.00	CisBP_I	Nvec_vc1.1_XM_032377390.2	1900
M04960_2.00	CisBP_I	Nvec_vc1.1_XM_032377358.2	1900
M04960_2.00	CisBP_I	Nvec_vc1.1_XM_032377135.2	1900
M04960_2.00	CisBP_I	Nvec_vc1.1_XM_032375107.2	1900
M04960_2.00	CisBP_I	Nvec_vc1.1_XM_032374864.2	1900
M04960_2.00	CisBP_I	Nvec_vc1.1_XM_032374853.2	1900
M04960_2.00	CisBP_I	Nvec_vc1.1_XM_001625898.3	1900
M04960_2.00	CisBP_I	Nvec_vc1.1_XM_001625899.3	1900
M04960_2.00	CisBP_I	Nvec_vc1.1_XM_048728853.1	1900
M04960_2.00	CisBP_I	Nvec_vc1.1_XM_001640781.3	1900
M04960_2.00	CisBP_I	Nvec_vc1.1_XM_032383948.2	1900
M04960_2.00	CisBP_I	Nvec_vc1.1_XM_032366085.2	1900
M04960_2.00	CisBP_I	Nvec_vc1.1_XM_032364605.2	1900
M04960_2.00	CisBP_I	Nvec_vc1.1_XM_001630519.3	1900
M04960_2.00	CisBP_I	Nvec_vc1.1_XM_032364121.2	1900
M04960_2.00	CisBP_I	Nvec_vc1.1_XM_032385045.2	1900
M04960_2.00	CisBP_I	Nvec_vc1.1_XM_032379688.2	1900
M04960_2.00	CisBP_I	Nvec_vc1.1_XM_032366609.2	1900
M04960_2.00	CisBP_I	Nvec_vc1.1_XM_032366210.2	1900
M04960_2.00	CisBP_I	Nvec_vc1.1_XM_032363350.2	1900
M04960_2.00	CisBP_I	Nvec_vc1.1_XM_032362396.2	1900
M04960_2.00	CisBP_I	Nvec_vc1.1_XM_032362307.2	1900
M04960_2.00	CisBP_I	Nvec_vc1.1_XM_001637733.3	1900
M04960_2.00	CisBP_I	Nvec_vc1.1_XM_032384965.2	1900
M04961_2.00	CisBP_I	Nvec_vc1.1_XM_032383677.2	1901
M04961_2.00	CisBP_I	Nvec_vc1.1_XM_032383693.2	1901
M04961_2.00	CisBP_I	Nvec_vc1.1_XM_032377390.2	1901
M04961_2.00	CisBP_I	Nvec_vc1.1_XM_032377358.2	1901
M04961_2.00	CisBP_I	Nvec_vc1.1_XM_032377135.2	1901
M04961_2.00	CisBP_I	Nvec_vc1.1_XM_032375107.2	1901
M04961_2.00	CisBP_I	Nvec_vc1.1_XM_032374864.2	1901
M04961_2.00	CisBP_I	Nvec_vc1.1_XM_032374853.2	1901
M04961_2.00	CisBP_I	Nvec_vc1.1_XM_001625898.3	1901
M04961_2.00	CisBP_I	Nvec_vc1.1_XM_001625899.3	1901
M04961_2.00	CisBP_I	Nvec_vc1.1_XM_048728853.1	1901
M04961_2.00	CisBP_I	Nvec_vc1.1_XM_001640781.3	1901
M04961_2.00	CisBP_I	Nvec_vc1.1_XM_032383948.2	1901
M04961_2.00	CisBP_I	Nvec_vc1.1_XM_032366085.2	1901
M04961_2.00	CisBP_I	Nvec_vc1.1_XM_032364605.2	1901
M04961_2.00	CisBP_I	Nvec_vc1.1_XM_001630519.3	1901
M04961_2.00	CisBP_I	Nvec_vc1.1_XM_032364121.2	1901
M04961_2.00	CisBP_I	Nvec_vc1.1_XM_032385045.2	1901
M04961_2.00	CisBP_I	Nvec_vc1.1_XM_032379688.2	1901
M04961_2.00	CisBP_I	Nvec_vc1.1_XM_032366609.2	1901
M04961_2.00	CisBP_I	Nvec_vc1.1_XM_032366210.2	1901
M04961_2.00	CisBP_I	Nvec_vc1.1_XM_032363350.2	1901
M04961_2.00	CisBP_I	Nvec_vc1.1_XM_032362396.2	1901
M04961_2.00	CisBP_I	Nvec_vc1.1_XM_032362307.2	1901
M04961_2.00	CisBP_I	Nvec_vc1.1_XM_001637733.3	1901
M04961_2.00	CisBP_I	Nvec_vc1.1_XM_032384965.2	1901
M04962_2.00	CisBP_I	Nvec_vc1.1_XM_032383677.2	1902
M04962_2.00	CisBP_I	Nvec_vc1.1_XM_032383693.2	1902
M04962_2.00	CisBP_I	Nvec_vc1.1_XM_001631673.3	1902
M04962_2.00	CisBP_I	Nvec_vc1.1_XM_032377390.2	1902
M04962_2.00	CisBP_I	Nvec_vc1.1_XM_032377358.2	1902
M04962_2.00	CisBP_I	Nvec_vc1.1_XM_032377135.2	1902
M04962_2.00	CisBP_I	Nvec_vc1.1_XM_032375107.2	1902
M04962_2.00	CisBP_I	Nvec_vc1.1_XM_032374864.2	1902
M04962_2.00	CisBP_I	Nvec_vc1.1_XM_032374853.2	1902
M04962_2.00	CisBP_I	Nvec_vc1.1_XM_001625898.3	1902
M04962_2.00	CisBP_I	Nvec_vc1.1_XM_001625899.3	1902
M04962_2.00	CisBP_I	Nvec_vc1.1_XM_032371032.2	1902
M04962_2.00	CisBP_I	Nvec_vc1.1_XM_001634116.3	1902
M04962_2.00	CisBP_I	Nvec_vc1.1_XM_001634160.3	1902
M04962_2.00	CisBP_I	Nvec_vc1.1_XM_048728853.1	1902
M04962_2.00	CisBP_I	Nvec_vc1.1_XM_001640781.3	1902
M04962_2.00	CisBP_I	Nvec_vc1.1_XM_048724802.1	1902
M04962_2.00	CisBP_I	Nvec_vc1.1_XM_032383560.2	1902
M04962_2.00	CisBP_I	Nvec_vc1.1_XM_032379723.2	1902
M04962_2.00	CisBP_I	Nvec_vc1.1_XM_032383948.2	1902
M04962_2.00	CisBP_I	Nvec_vc1.1_XM_001639164.3	1902
M04962_2.00	CisBP_I	Nvec_vc1.1_XM_032366085.2	1902
M04962_2.00	CisBP_I	Nvec_vc1.1_XM_032364605.2	1902
M04962_2.00	CisBP_I	Nvec_vc1.1_XM_001631173.3	1902
M04962_2.00	CisBP_I	Nvec_vc1.1_XM_001630519.3	1902
M04962_2.00	CisBP_I	Nvec_vc1.1_XM_032364121.2	1902
M04962_2.00	CisBP_I	Nvec_vc1.1_XM_032385045.2	1902
M04962_2.00	CisBP_I	Nvec_vc1.1_XM_032383681.2	1902
M04962_2.00	CisBP_I	Nvec_vc1.1_XM_001627544.3	1902
M04962_2.00	CisBP_I	Nvec_vc1.1_XM_032371859.2	1902
M04962_2.00	CisBP_I	Nvec_vc1.1_XM_032379688.2	1902
M04962_2.00	CisBP_I	Nvec_vc1.1_XM_001634768.3	1902
M04962_2.00	CisBP_I	Nvec_vc1.1_XM_032366836.2	1902
M04962_2.00	CisBP_I	Nvec_vc1.1_XM_032366609.2	1902
M04962_2.00	CisBP_I	Nvec_vc1.1_XM_032366210.2	1902
M04962_2.00	CisBP_I	Nvec_vc1.1_XM_032363350.2	1902
M04962_2.00	CisBP_I	Nvec_vc1.1_XM_032362396.2	1902
M04962_2.00	CisBP_I	Nvec_vc1.1_XM_032362307.2	1902
M04962_2.00	CisBP_I	Nvec_vc1.1_XM_001637733.3	1902
M04962_2.00	CisBP_I	Nvec_vc1.1_XM_032384965.2	1902
M04962_2.00	CisBP_I	Nvec_vc1.1_XM_001635015.3	1902
M04963_2.00	CisBP_I	Nvec_vc1.1_XM_032383677.2	1903
M04963_2.00	CisBP_I	Nvec_vc1.1_XM_032383693.2	1903
M04963_2.00	CisBP_I	Nvec_vc1.1_XM_001631673.3	1903
M04963_2.00	CisBP_I	Nvec_vc1.1_XM_032377390.2	1903
M04963_2.00	CisBP_I	Nvec_vc1.1_XM_032377358.2	1903
M04963_2.00	CisBP_I	Nvec_vc1.1_XM_032377135.2	1903
M04963_2.00	CisBP_I	Nvec_vc1.1_XM_032375107.2	1903
M04963_2.00	CisBP_I	Nvec_vc1.1_XM_032374864.2	1903
M04963_2.00	CisBP_I	Nvec_vc1.1_XM_032374853.2	1903
M04963_2.00	CisBP_I	Nvec_vc1.1_XM_001625898.3	1903
M04963_2.00	CisBP_I	Nvec_vc1.1_XM_001625899.3	1903
M04963_2.00	CisBP_I	Nvec_vc1.1_XM_032371032.2	1903
M04963_2.00	CisBP_I	Nvec_vc1.1_XM_001634116.3	1903
M04963_2.00	CisBP_I	Nvec_vc1.1_XM_001634160.3	1903
M04963_2.00	CisBP_I	Nvec_vc1.1_XM_048728853.1	1903
M04963_2.00	CisBP_I	Nvec_vc1.1_XM_001640781.3	1903
M04963_2.00	CisBP_I	Nvec_vc1.1_XM_048724802.1	1903
M04963_2.00	CisBP_I	Nvec_vc1.1_XM_032383560.2	1903
M04963_2.00	CisBP_I	Nvec_vc1.1_XM_032379723.2	1903
M04963_2.00	CisBP_I	Nvec_vc1.1_XM_032383948.2	1903
M04963_2.00	CisBP_I	Nvec_vc1.1_XM_001639164.3	1903
M04963_2.00	CisBP_I	Nvec_vc1.1_XM_032366085.2	1903
M04963_2.00	CisBP_I	Nvec_vc1.1_XM_032364605.2	1903
M04963_2.00	CisBP_I	Nvec_vc1.1_XM_001631173.3	1903
M04963_2.00	CisBP_I	Nvec_vc1.1_XM_001630519.3	1903
M04963_2.00	CisBP_I	Nvec_vc1.1_XM_032364121.2	1903
M04963_2.00	CisBP_I	Nvec_vc1.1_XM_032385045.2	1903
M04963_2.00	CisBP_I	Nvec_vc1.1_XM_032383681.2	1903
M04963_2.00	CisBP_I	Nvec_vc1.1_XM_001627544.3	1903
M04963_2.00	CisBP_I	Nvec_vc1.1_XM_032371859.2	1903
M04963_2.00	CisBP_I	Nvec_vc1.1_XM_032379688.2	1903
M04963_2.00	CisBP_I	Nvec_vc1.1_XM_001634768.3	1903
M04963_2.00	CisBP_I	Nvec_vc1.1_XM_032366836.2	1903
M04963_2.00	CisBP_I	Nvec_vc1.1_XM_032366609.2	1903
M04963_2.00	CisBP_I	Nvec_vc1.1_XM_032366210.2	1903
M04963_2.00	CisBP_I	Nvec_vc1.1_XM_032363350.2	1903
M04963_2.00	CisBP_I	Nvec_vc1.1_XM_032362396.2	1903
M04963_2.00	CisBP_I	Nvec_vc1.1_XM_032362307.2	1903
M04963_2.00	CisBP_I	Nvec_vc1.1_XM_001637733.3	1903
M04963_2.00	CisBP_I	Nvec_vc1.1_XM_032384965.2	1903
M04963_2.00	CisBP_I	Nvec_vc1.1_XM_001635015.3	1903
M04964_2.00	CisBP_I	Nvec_vc1.1_XM_032383677.2	1904
M04964_2.00	CisBP_I	Nvec_vc1.1_XM_032383693.2	1904
M04964_2.00	CisBP_I	Nvec_vc1.1_XM_001631673.3	1904
M04964_2.00	CisBP_I	Nvec_vc1.1_XM_032377390.2	1904
M04964_2.00	CisBP_I	Nvec_vc1.1_XM_032377358.2	1904
M04964_2.00	CisBP_I	Nvec_vc1.1_XM_032377135.2	1904
M04964_2.00	CisBP_I	Nvec_vc1.1_XM_032375107.2	1904
M04964_2.00	CisBP_I	Nvec_vc1.1_XM_032374864.2	1904
M04964_2.00	CisBP_I	Nvec_vc1.1_XM_032374853.2	1904
M04964_2.00	CisBP_I	Nvec_vc1.1_XM_001625898.3	1904
M04964_2.00	CisBP_I	Nvec_vc1.1_XM_001625899.3	1904
M04964_2.00	CisBP_I	Nvec_vc1.1_XM_032371032.2	1904
M04964_2.00	CisBP_I	Nvec_vc1.1_XM_001634116.3	1904
M04964_2.00	CisBP_I	Nvec_vc1.1_XM_001634160.3	1904
M04964_2.00	CisBP_I	Nvec_vc1.1_XM_048728853.1	1904
M04964_2.00	CisBP_I	Nvec_vc1.1_XM_001640781.3	1904
M04964_2.00	CisBP_I	Nvec_vc1.1_XM_048724802.1	1904
M04964_2.00	CisBP_I	Nvec_vc1.1_XM_032383560.2	1904
M04964_2.00	CisBP_I	Nvec_vc1.1_XM_032379723.2	1904
M04964_2.00	CisBP_I	Nvec_vc1.1_XM_032383948.2	1904
M04964_2.00	CisBP_I	Nvec_vc1.1_XM_001639164.3	1904
M04964_2.00	CisBP_I	Nvec_vc1.1_XM_032366085.2	1904
M04964_2.00	CisBP_I	Nvec_vc1.1_XM_032364605.2	1904
M04964_2.00	CisBP_I	Nvec_vc1.1_XM_001631173.3	1904
M04964_2.00	CisBP_I	Nvec_vc1.1_XM_001630519.3	1904
M04964_2.00	CisBP_I	Nvec_vc1.1_XM_032364121.2	1904
M04964_2.00	CisBP_I	Nvec_vc1.1_XM_032385045.2	1904
M04964_2.00	CisBP_I	Nvec_vc1.1_XM_032383681.2	1904
M04964_2.00	CisBP_I	Nvec_vc1.1_XM_001627544.3	1904
M04964_2.00	CisBP_I	Nvec_vc1.1_XM_032371859.2	1904
M04964_2.00	CisBP_I	Nvec_vc1.1_XM_032379688.2	1904
M04964_2.00	CisBP_I	Nvec_vc1.1_XM_001634768.3	1904
M04964_2.00	CisBP_I	Nvec_vc1.1_XM_032366836.2	1904
M04964_2.00	CisBP_I	Nvec_vc1.1_XM_032366609.2	1904
M04964_2.00	CisBP_I	Nvec_vc1.1_XM_032366210.2	1904
M04964_2.00	CisBP_I	Nvec_vc1.1_XM_032363350.2	1904
M04964_2.00	CisBP_I	Nvec_vc1.1_XM_032362396.2	1904
M04964_2.00	CisBP_I	Nvec_vc1.1_XM_032362307.2	1904
M04964_2.00	CisBP_I	Nvec_vc1.1_XM_001637733.3	1904
M04964_2.00	CisBP_I	Nvec_vc1.1_XM_032384965.2	1904
M04964_2.00	CisBP_I	Nvec_vc1.1_XM_001635015.3	1904
M04965_2.00	CisBP_I	Nvec_vc1.1_XM_032383677.2	1905
M04965_2.00	CisBP_I	Nvec_vc1.1_XM_032383693.2	1905
M04965_2.00	CisBP_I	Nvec_vc1.1_XM_001631673.3	1905
M04965_2.00	CisBP_I	Nvec_vc1.1_XM_032377390.2	1905
M04965_2.00	CisBP_I	Nvec_vc1.1_XM_032377358.2	1905
M04965_2.00	CisBP_I	Nvec_vc1.1_XM_032377135.2	1905
M04965_2.00	CisBP_I	Nvec_vc1.1_XM_032375107.2	1905
M04965_2.00	CisBP_I	Nvec_vc1.1_XM_032374864.2	1905
M04965_2.00	CisBP_I	Nvec_vc1.1_XM_032374853.2	1905
M04965_2.00	CisBP_I	Nvec_vc1.1_XM_001625898.3	1905
M04965_2.00	CisBP_I	Nvec_vc1.1_XM_001625899.3	1905
M04965_2.00	CisBP_I	Nvec_vc1.1_XM_032371032.2	1905
M04965_2.00	CisBP_I	Nvec_vc1.1_XM_001634116.3	1905
M04965_2.00	CisBP_I	Nvec_vc1.1_XM_001634160.3	1905
M04965_2.00	CisBP_I	Nvec_vc1.1_XM_048728853.1	1905
M04965_2.00	CisBP_I	Nvec_vc1.1_XM_001640781.3	1905
M04965_2.00	CisBP_I	Nvec_vc1.1_XM_048724802.1	1905
M04965_2.00	CisBP_I	Nvec_vc1.1_XM_032383560.2	1905
M04965_2.00	CisBP_I	Nvec_vc1.1_XM_032379723.2	1905
M04965_2.00	CisBP_I	Nvec_vc1.1_XM_032383948.2	1905
M04965_2.00	CisBP_I	Nvec_vc1.1_XM_001639164.3	1905
M04965_2.00	CisBP_I	Nvec_vc1.1_XM_032366085.2	1905
M04965_2.00	CisBP_I	Nvec_vc1.1_XM_032364605.2	1905
M04965_2.00	CisBP_I	Nvec_vc1.1_XM_001631173.3	1905
M04965_2.00	CisBP_I	Nvec_vc1.1_XM_001630519.3	1905
M04965_2.00	CisBP_I	Nvec_vc1.1_XM_032364121.2	1905
M04965_2.00	CisBP_I	Nvec_vc1.1_XM_032385045.2	1905
M04965_2.00	CisBP_I	Nvec_vc1.1_XM_032383681.2	1905
M04965_2.00	CisBP_I	Nvec_vc1.1_XM_001627544.3	1905
M04965_2.00	CisBP_I	Nvec_vc1.1_XM_032371859.2	1905
M04965_2.00	CisBP_I	Nvec_vc1.1_XM_032379688.2	1905
M04965_2.00	CisBP_I	Nvec_vc1.1_XM_001634768.3	1905
M04965_2.00	CisBP_I	Nvec_vc1.1_XM_032366836.2	1905
M04965_2.00	CisBP_I	Nvec_vc1.1_XM_032366609.2	1905
M04965_2.00	CisBP_I	Nvec_vc1.1_XM_032366210.2	1905
M04965_2.00	CisBP_I	Nvec_vc1.1_XM_032363350.2	1905
M04965_2.00	CisBP_I	Nvec_vc1.1_XM_032362396.2	1905
M04965_2.00	CisBP_I	Nvec_vc1.1_XM_032362307.2	1905
M04965_2.00	CisBP_I	Nvec_vc1.1_XM_001637733.3	1905
M04965_2.00	CisBP_I	Nvec_vc1.1_XM_032384965.2	1905
M04965_2.00	CisBP_I	Nvec_vc1.1_XM_001635015.3	1905
M04966_2.00	CisBP_I	Nvec_vc1.1_XM_032383677.2	1905
M04966_2.00	CisBP_I	Nvec_vc1.1_XM_032383693.2	1905
M04966_2.00	CisBP_I	Nvec_vc1.1_XM_001631673.3	1905
M04966_2.00	CisBP_I	Nvec_vc1.1_XM_032377390.2	1905
M04966_2.00	CisBP_I	Nvec_vc1.1_XM_032377358.2	1905
M04966_2.00	CisBP_I	Nvec_vc1.1_XM_032377135.2	1905
M04966_2.00	CisBP_I	Nvec_vc1.1_XM_032375107.2	1905
M04966_2.00	CisBP_I	Nvec_vc1.1_XM_032374864.2	1905
M04966_2.00	CisBP_I	Nvec_vc1.1_XM_032374853.2	1905
M04966_2.00	CisBP_I	Nvec_vc1.1_XM_001625898.3	1905
M04966_2.00	CisBP_I	Nvec_vc1.1_XM_001625899.3	1905
M04966_2.00	CisBP_I	Nvec_vc1.1_XM_032371032.2	1905
M04966_2.00	CisBP_I	Nvec_vc1.1_XM_001634116.3	1905
M04966_2.00	CisBP_I	Nvec_vc1.1_XM_001634160.3	1905
M04966_2.00	CisBP_I	Nvec_vc1.1_XM_048728853.1	1905
M04966_2.00	CisBP_I	Nvec_vc1.1_XM_001640781.3	1905
M04966_2.00	CisBP_I	Nvec_vc1.1_XM_048724802.1	1905
M04966_2.00	CisBP_I	Nvec_vc1.1_XM_032383560.2	1905
M04966_2.00	CisBP_I	Nvec_vc1.1_XM_032379723.2	1905
M04966_2.00	CisBP_I	Nvec_vc1.1_XM_032383948.2	1905
M04966_2.00	CisBP_I	Nvec_vc1.1_XM_001639164.3	1905
M04966_2.00	CisBP_I	Nvec_vc1.1_XM_032366085.2	1905
M04966_2.00	CisBP_I	Nvec_vc1.1_XM_032364605.2	1905
M04966_2.00	CisBP_I	Nvec_vc1.1_XM_001631173.3	1905
M04966_2.00	CisBP_I	Nvec_vc1.1_XM_001630519.3	1905
M04966_2.00	CisBP_I	Nvec_vc1.1_XM_032364121.2	1905
M04966_2.00	CisBP_I	Nvec_vc1.1_XM_032385045.2	1905
M04966_2.00	CisBP_I	Nvec_vc1.1_XM_032383681.2	1905
M04966_2.00	CisBP_I	Nvec_vc1.1_XM_001627544.3	1905
M04966_2.00	CisBP_I	Nvec_vc1.1_XM_032371859.2	1905
M04966_2.00	CisBP_I	Nvec_vc1.1_XM_032379688.2	1905
M04966_2.00	CisBP_I	Nvec_vc1.1_XM_001634768.3	1905
M04966_2.00	CisBP_I	Nvec_vc1.1_XM_032366836.2	1905
M04966_2.00	CisBP_I	Nvec_vc1.1_XM_032366609.2	1905
M04966_2.00	CisBP_I	Nvec_vc1.1_XM_032366210.2	1905
M04966_2.00	CisBP_I	Nvec_vc1.1_XM_032363350.2	1905
M04966_2.00	CisBP_I	Nvec_vc1.1_XM_032362396.2	1905
M04966_2.00	CisBP_I	Nvec_vc1.1_XM_032362307.2	1905
M04966_2.00	CisBP_I	Nvec_vc1.1_XM_001637733.3	1905
M04966_2.00	CisBP_I	Nvec_vc1.1_XM_032384965.2	1905
M04966_2.00	CisBP_I	Nvec_vc1.1_XM_001635015.3	1905
M04967_2.00	CisBP_I	Nvec_vc1.1_XM_032383677.2	1904
M04967_2.00	CisBP_I	Nvec_vc1.1_XM_032383693.2	1904
M04967_2.00	CisBP_I	Nvec_vc1.1_XM_001631673.3	1904
M04967_2.00	CisBP_I	Nvec_vc1.1_XM_032377390.2	1904
M04967_2.00	CisBP_I	Nvec_vc1.1_XM_032377358.2	1904
M04967_2.00	CisBP_I	Nvec_vc1.1_XM_032377135.2	1904
M04967_2.00	CisBP_I	Nvec_vc1.1_XM_032375107.2	1904
M04967_2.00	CisBP_I	Nvec_vc1.1_XM_032374864.2	1904
M04967_2.00	CisBP_I	Nvec_vc1.1_XM_032374853.2	1904
M04967_2.00	CisBP_I	Nvec_vc1.1_XM_001625898.3	1904
M04967_2.00	CisBP_I	Nvec_vc1.1_XM_001625899.3	1904
M04967_2.00	CisBP_I	Nvec_vc1.1_XM_032371032.2	1904
M04967_2.00	CisBP_I	Nvec_vc1.1_XM_001634116.3	1904
M04967_2.00	CisBP_I	Nvec_vc1.1_XM_001634160.3	1904
M04967_2.00	CisBP_I	Nvec_vc1.1_XM_048728853.1	1904
M04967_2.00	CisBP_I	Nvec_vc1.1_XM_001640781.3	1904
M04967_2.00	CisBP_I	Nvec_vc1.1_XM_048724802.1	1904
M04967_2.00	CisBP_I	Nvec_vc1.1_XM_032383560.2	1904
M04967_2.00	CisBP_I	Nvec_vc1.1_XM_032379723.2	1904
M04967_2.00	CisBP_I	Nvec_vc1.1_XM_032383948.2	1904
M04967_2.00	CisBP_I	Nvec_vc1.1_XM_001639164.3	1904
M04967_2.00	CisBP_I	Nvec_vc1.1_XM_032366085.2	1904
M04967_2.00	CisBP_I	Nvec_vc1.1_XM_032364605.2	1904
M04967_2.00	CisBP_I	Nvec_vc1.1_XM_001631173.3	1904
M04967_2.00	CisBP_I	Nvec_vc1.1_XM_001630519.3	1904
M04967_2.00	CisBP_I	Nvec_vc1.1_XM_032364121.2	1904
M04967_2.00	CisBP_I	Nvec_vc1.1_XM_032385045.2	1904
M04967_2.00	CisBP_I	Nvec_vc1.1_XM_032383681.2	1904
M04967_2.00	CisBP_I	Nvec_vc1.1_XM_001627544.3	1904
M04967_2.00	CisBP_I	Nvec_vc1.1_XM_032371859.2	1904
M04967_2.00	CisBP_I	Nvec_vc1.1_XM_032379688.2	1904
M04967_2.00	CisBP_I	Nvec_vc1.1_XM_001634768.3	1904
M04967_2.00	CisBP_I	Nvec_vc1.1_XM_032366836.2	1904
M04967_2.00	CisBP_I	Nvec_vc1.1_XM_032366609.2	1904
M04967_2.00	CisBP_I	Nvec_vc1.1_XM_032366210.2	1904
M04967_2.00	CisBP_I	Nvec_vc1.1_XM_032363350.2	1904
M04967_2.00	CisBP_I	Nvec_vc1.1_XM_032362396.2	1904
M04967_2.00	CisBP_I	Nvec_vc1.1_XM_032362307.2	1904
M04967_2.00	CisBP_I	Nvec_vc1.1_XM_001637733.3	1904
M04967_2.00	CisBP_I	Nvec_vc1.1_XM_032384965.2	1904
M04967_2.00	CisBP_I	Nvec_vc1.1_XM_001635015.3	1904
M04968_2.00	CisBP_I	Nvec_vc1.1_XM_032383677.2	1906
M04968_2.00	CisBP_I	Nvec_vc1.1_XM_032383693.2	1906
M04968_2.00	CisBP_I	Nvec_vc1.1_XM_032377390.2	1906
M04968_2.00	CisBP_I	Nvec_vc1.1_XM_032377358.2	1906
M04968_2.00	CisBP_I	Nvec_vc1.1_XM_032377135.2	1906
M04968_2.00	CisBP_I	Nvec_vc1.1_XM_032375107.2	1906
M04968_2.00	CisBP_I	Nvec_vc1.1_XM_032374864.2	1906
M04968_2.00	CisBP_I	Nvec_vc1.1_XM_032374853.2	1906
M04968_2.00	CisBP_I	Nvec_vc1.1_XM_001625898.3	1906
M04968_2.00	CisBP_I	Nvec_vc1.1_XM_001625899.3	1906
M04968_2.00	CisBP_I	Nvec_vc1.1_XM_048728853.1	1906
M04968_2.00	CisBP_I	Nvec_vc1.1_XM_001641575.3	1906
M04968_2.00	CisBP_I	Nvec_vc1.1_XM_001640781.3	1906
M04968_2.00	CisBP_I	Nvec_vc1.1_XM_048724802.1	1906
M04968_2.00	CisBP_I	Nvec_vc1.1_XM_032383560.2	1906
M04968_2.00	CisBP_I	Nvec_vc1.1_XM_032383948.2	1906
M04968_2.00	CisBP_I	Nvec_vc1.1_XM_032366085.2	1906
M04968_2.00	CisBP_I	Nvec_vc1.1_XM_032364605.2	1906
M04968_2.00	CisBP_I	Nvec_vc1.1_XM_001630519.3	1906
M04968_2.00	CisBP_I	Nvec_vc1.1_XM_032370013.2	1906
M04968_2.00	CisBP_I	Nvec_vc1.1_XM_032364121.2	1906
M04968_2.00	CisBP_I	Nvec_vc1.1_XM_032385045.2	1906
M04968_2.00	CisBP_I	Nvec_vc1.1_XM_032383681.2	1906
M04968_2.00	CisBP_I	Nvec_vc1.1_XM_032371859.2	1906
M04968_2.00	CisBP_I	Nvec_vc1.1_XM_032379688.2	1906
M04968_2.00	CisBP_I	Nvec_vc1.1_XM_032366609.2	1906
M04968_2.00	CisBP_I	Nvec_vc1.1_XM_032366211.2	1906
M04968_2.00	CisBP_I	Nvec_vc1.1_XM_032362396.2	1906
M04968_2.00	CisBP_I	Nvec_vc1.1_XM_032362307.2	1906
M04968_2.00	CisBP_I	Nvec_vc1.1_XM_001637733.3	1906
M04968_2.00	CisBP_I	Nvec_vc1.1_XM_032384965.2	1906
M04969_2.00	CisBP_I	Nvec_vc1.1_XM_032383677.2	1903
M04969_2.00	CisBP_I	Nvec_vc1.1_XM_032383693.2	1903
M04969_2.00	CisBP_I	Nvec_vc1.1_XM_032377390.2	1903
M04969_2.00	CisBP_I	Nvec_vc1.1_XM_032377358.2	1903
M04969_2.00	CisBP_I	Nvec_vc1.1_XM_032377135.2	1903
M04969_2.00	CisBP_I	Nvec_vc1.1_XM_032375107.2	1903
M04969_2.00	CisBP_I	Nvec_vc1.1_XM_032374864.2	1903
M04969_2.00	CisBP_I	Nvec_vc1.1_XM_032374853.2	1903
M04969_2.00	CisBP_I	Nvec_vc1.1_XM_001625898.3	1903
M04969_2.00	CisBP_I	Nvec_vc1.1_XM_001625899.3	1903
M04969_2.00	CisBP_I	Nvec_vc1.1_XM_048728853.1	1903
M04969_2.00	CisBP_I	Nvec_vc1.1_XM_001641575.3	1903
M04969_2.00	CisBP_I	Nvec_vc1.1_XM_001640781.3	1903
M04969_2.00	CisBP_I	Nvec_vc1.1_XM_048724802.1	1903
M04969_2.00	CisBP_I	Nvec_vc1.1_XM_032383560.2	1903
M04969_2.00	CisBP_I	Nvec_vc1.1_XM_032383948.2	1903
M04969_2.00	CisBP_I	Nvec_vc1.1_XM_032366085.2	1903
M04969_2.00	CisBP_I	Nvec_vc1.1_XM_032364605.2	1903
