gene	gene_name	common_name	og	pfam	tf_family	archetype_name	archetype_family	archetype_source	most_similar_archetype	most_similar_archetype_source	archetype_archetype_similarity	rank	gene_score_correlation	gene_expression_correlation	assigned	any_assigned	correlation	selected_by	group
Nvec_vc1.1_XM_032374853.2	""	""	Homeodomains.HG1.21:BARX1/BARX2/BSX/DBX1/DBX2/HLX	Homeodomain	Homeodomains	ARCH743_Meis3/Meis2/Meis1_P...	Homeodomains	CisBP	ARCH742_Meis3/Meis2/Meis1_P...	CisBP	0.99202375806688	8	0.409597086887891	0.160783319190833	FALSE	FALSE	TRUE	correlation	correlation
Nvec_vc1.1_XM_001636862.3	Rhox3f/Rhox3h/Rhox3g/Rhox3a2/Rhox4a/Rhox3a/Rhox4a2/Rhox3c/Rhox3e/Rhox4c	""	Homeodomains.HG2.33:like:PAX1/PAX9	Homeodomain	Homeodomains	ARCH668_Emx1/Emx2_Gbx1/Gbx2...	Homeodomains	CisBP	ARCH645_Alx3/Alx4/Alx1_Gbx1...	CisBP	0.983710547389603	2	0.40917269202376	0.298727774450949	FALSE	FALSE	TRUE	correlation	correlation
Nvec_vc1.1_XM_001631093.3	Atf3/Jdp2	""	bZIP.HG1.17:ATF3/JDP2	bZIP_1	bZIP	ARCH132_Creb3l2/Creb3l1	bZIP	CisBP	ARCH996_MET32	Homer_denovo	0.992447582593127	8	0.404138805649187	0.390091476347009	FALSE	FALSE	TRUE	correlation	correlation
Nvec_vc1.1_XM_032384126.2	""	""	Forkhead.HG1.17:like:FOXI1/FOXI2/FOXI3/FOXL3	Forkhead	Forkhead	ARCH507_Foxc2/Foxc1_Foxg1/G...	Forkhead	CisBP	ARCH490_FOXK1	Homer_known	0.975469956110621	22	0.404125594289739	0.121547579793617	FALSE	FALSE	TRUE	correlation	correlation
Nvec_vc1.1_XM_032376421.2	""	Ath-like	HLH.HG1.80:like:NEUROD1/NEUROD2/NEUROD4/NEUROD6	HLH	HLH	ARCH77_MNT__bHLH18	HLH	Homer_known	ARCH78_At4g18890	Homer_known	0.997763790935846	2	0.403739285148129	0.382252764564236	FALSE	FALSE	TRUE	correlation	correlation
Nvec_vc1.1_XM_001637115.3	Foxe3/Foxe1	""	Forkhead.HG1.1:FOXA1/FOXA2/FOXA3/FOXB1/FOXB2/FOXD1/FOXD2/FOXD3/FOXD4/FOXD4L1/FOXD4L3/FOXD4L4/FOXD4L5/FOXD4L6/FOXE1/FOXE3	Forkhead	Forkhead	ARCH492_/Sox4/Sox11_Foxd2/F...	Forkhead	CisBP	ARCH1106_/Sox4/Sox11_Sox13/...	CisBP	0.999003413134325	116	0.402667799225032	0	FALSE	FALSE	TRUE	correlation	correlation
Nvec_vc1.1_XM_032364851.2	""	""	zf-C2H2.HG1.32:like:AC008758.1/AC008770.2/AC010422.6/AC073111.4/AC138696.1/BCL11A/BCL11B/EGR1/EGR2/EGR3/EGR4/FEZF1/FEZF2/GFI1/GFI1B/GZF1/HIC1/HIVEP1/IKZF1/IKZF2/IKZF3/IKZF4/MAZ/MYNN/MZF1/OSR1/OSR2/PATZ1/PLAG1/PRDM1/PRDM2/PRDM4/PRDM5/PRDM12/PRDM13/PRDM15/REPIN1/SALL1/SALL2/SALL3/SALL4/VEZF1/ZBTB2/ZBTB3/ZBTB6/ZBTB7A/ZBTB7B/ZBTB7C/ZBTB8A/ZBTB11/ZBTB14/ZBTB21/ZBTB24/ZBTB25/ZBTB26/ZBTB32/ZBTB34/ZBTB37/ZBTB38/ZBTB39/ZBTB41/ZBTB45/ZBTB47/ZFAT/ZFP37/ZFP41/ZFP57/ZFP64/ZFX/ZFY/ZIM2/ZIM3/ZKSCAN2/ZNF2/ZNF14/ZNF16/ZNF18/ZNF20/ZNF22/ZNF24/ZNF32/ZNF35/ZNF45/ZNF57/ZNF74/ZNF80/ZNF133/ZNF135/ZNF136/ZNF138/ZNF141/ZNF142/ZNF197/ZNF200/ZNF202/ZNF212/ZNF213/ZNF217/ZNF219/ZNF236/ZNF260/ZNF263/ZNF264/ZNF268/ZNF275/ZNF282/ZNF287/ZNF296/ZNF311/ZNF316/ZNF320/ZNF331/ZNF335/ZNF337/ZNF341/ZNF343/ZNF367/ZNF396/ZNF397/ZNF436/ZNF439/ZNF444/ZNF446/ZNF467/ZNF484/ZNF490/ZNF491/ZNF497/ZNF500/ZNF502/ZNF507/ZNF513/ZNF526/ZNF532/ZNF536/ZNF540/ZNF543/ZNF551/ZNF555/ZNF564/ZNF568/ZNF569/ZNF573/ZNF589/ZNF592/ZNF596/ZNF597/ZNF605/ZNF629/ZNF644/ZNF646/ZNF648/ZNF652/ZNF658/ZNF664/ZNF665/ZNF667/ZNF668/ZNF669/ZNF678/ZNF687/ZNF688/ZNF695/ZNF696/ZNF697/ZNF699/ZNF707/ZNF709/ZNF711/ZNF713/ZNF717/ZNF728/ZNF732/ZNF763/ZNF768/ZNF771/ZNF774/ZNF775/ZNF777/ZNF778/ZNF780A/ZNF780B/ZNF781/ZNF783/ZNF784/ZNF786/ZNF791/ZNF805/ZNF827/ZNF835/ZNF845/ZNF865/ZNF878/ZNF879/ZNF883/ZSCAN2/ZSCAN4/ZSCAN5A/ZSCAN5B/ZSCAN10/ZSCAN16/ZSCAN23/ZSCAN26	zf-C2H2/zf-C2H2/zf-C2H2/zf-C2H2/zf-C2H2	zf-C2H2	ARCH239_Scrt2/Scrt1	zf-C2H2	CisBP	ARCH796_MYB30	Homer_known	0.841405683515414	3	0.402561545359134	-0.239912190546002	FALSE	FALSE	TRUE	correlation	correlation
Nvec_vc1.1_XM_048731647.1	Zfp846	""	zf-C2H2.HG36.2:ZNF425	zf-C2H2/zf-C2H2/zf-C2H2/zf-C2H2/zf-C2H2/zf-C2H2_6/zf-C2H2/zf-C2H2_6/zf-C2H2_6/zf-C2H2	zf-C2H2	ARCH308_Gfi1b/Gfi1	zf-C2H2	CisBP	ARCH717_Alx3/Alx4/Alx1_Barx...	CisBP	0.988516093362799	35	0.400716174547063	0.173978831566862	FALSE	FALSE	TRUE	correlation	correlation
Nvec_vc1.1_XM_001624716.3	""	NvSox1	HMGbox_Sox.HG1.35:SOX1/SOX2/SOX3/SOX14/SOX21	HMG_box/SOXp	HMGbox_Sox	ARCH1113_/Sox4/Sox11_Sox13/...	HMGbox_Sox	CisBP	ARCH1110_Sox21	Homer_known	0.991840294811653	12	0.399744981955581	0.386404217428343	FALSE	FALSE	TRUE	correlation	correlation
Nvec_vc1.1_XM_001632568.3	""	NvSoxB2a	HMGbox_Sox.HG1.34:SRY	HMG_box	HMGbox_Sox	ARCH1074_/Sox4/Sox11_Sox13/...	HMGbox_Sox	CisBP	ARCH1114_/Sox4/Sox11_Sox13/...	CisBP	0.995091254894114	5	0.397194921065448	0.0681209971202076	FALSE	FALSE	TRUE	correlation	correlation
Nvec_NVE23841	""	SoxB2/Sox3	HMGbox_Sox.HG1.34:SRY	HMG_box	HMGbox_Sox	ARCH497_/Sox4/Sox11_Sox13/S...	HMGbox_Sox	CisBP	ARCH1114_/Sox4/Sox11_Sox13/...	CisBP	0.999020196881138	24	0.396649878318484	0.332316847737317	FALSE	FALSE	TRUE	correlation	correlation
Nvec_vc1.1_XM_032372264.2	/Sox4/Sox11	NvSoxC	HMGbox_Sox.HG1.11:SOX4/SOX11/SOX12	HMG_box	HMGbox_Sox	ARCH745_/Lef1/Tcf7l1/Tcf7	HMGbox_Sox	CisBP	ARCH749_Tcf12	Homer_known	0.952203099041026	9	0.393966808360438	0.395011441642341	FALSE	FALSE	TRUE	correlation	correlation
Nvec_vc1.1_XM_001636622.3	Mnt	""	HLH.HG1.37:MNT	HLH	HLH	ARCH834_bHLH157	HLH	Homer_known	ARCH1212_YOX1	Homer_denovo	0.977534289082567	153	0.390677720136787	-0.261307981712317	FALSE	FALSE	TRUE	correlation	correlation
Nvec_vc1.1_XM_048722500.1	Tead1/Tead4/Tead3/Tead2	""	TEA.HG1.0:TEAD1/TEAD2/TEAD3/TEAD4	TEA/YBD	TEA	ARCH772_TEAD3__TEAD1	TEA	Homer_known	ARCH773_TEAD4	Homer_known	0.992301013172452	19	0.390581678508488	0.301748113063242	FALSE	FALSE	TRUE	correlation	correlation
Nvec_vc1.1_XM_001635276.3	""	""	HLH.HG1.63:like:HES5/HES7	HLH	HLH	ARCH792_BHLH112	HLH	Homer_denovo	ARCH413_Spdef	CisBP	0.983404524810887	25	0.389890658076929	0.370914181641678	FALSE	FALSE	TRUE	correlation	correlation
Nvec_vc1.1_XM_001631375.3	""	""	Homeodomains.HG2.70:ARX	Homeodomain/OAR	Homeodomains	ARCH758_Dmbx1_Gsc2/Gsc//Obo...	Homeodomains	CisBP	ARCH761_Dmbx1_Gsc2/Gsc//Obo...	CisBP	0.994957853035321	19	0.387790546937761	0.351190269840617	FALSE	FALSE	TRUE	correlation	correlation
Nvec_vc1.1_XM_032364331.2	""	""	TEA.HG1.0:TEAD1/TEAD2/TEAD3/TEAD4	TEA	TEA	ARCH557_LEU3	""	Homer_denovo	ARCH1290_Hsf	Homer_denovo	0.995480296126505	3	0.384109737633923	0.626645947180311	FALSE	FALSE	TRUE	correlation	correlation
Nvec_vc1.1_XM_032384768.2	""	""	zf-C2H2.HG3.0:like:AC002310.4/BCL6/HINFP/HIVEP2/HIVEP3/PRDM9/RREB1/YY1/YY2/ZBTB16/ZBTB17/ZBTB40/ZFP42/ZFP62/ZFP92/ZFPM1/ZKSCAN3/ZKSCAN4/ZKSCAN5/ZKSCAN8/ZNF48/ZNF70/ZNF148/ZNF169/ZNF181/ZNF281/ZNF302/ZNF407/ZNF408/ZNF469/ZNF516/ZNF517/ZNF524/ZNF547/ZNF579/ZNF581/ZNF584/ZNF628/ZNF641/ZNF740/ZNF746/ZNF747/ZNF764/ZNF770/ZNF787/ZNF831/ZNF837/ZNF841/ZSCAN9/ZSCAN21/ZSCAN32	zf-C2H2/zf-C2H2/zf-C2H2/zf-C2H2/zf-C2H2	zf-C2H2	ARCH215_Yy1	zf-C2H2	CisBP	ARCH277_Yy1	CisBP	0.86370146381756	6	0.379615806097858	0.0282050703114533	FALSE	FALSE	TRUE	correlation	correlation
Nvec_vc1.1_XM_048733519.1	""	""	Homeodomains.HG2.73:like:DMBX1	Homeodomain	Homeodomains	ARCH483_Alx3/Alx4/Alx1_Barx...	Homeodomains	CisBP	ARCH475_Foxc2/Foxc1_Foxd2/F...	CisBP	0.940584454028023	30	0.37793731955669	0.0565012164834654	FALSE	FALSE	TRUE	correlation	correlation
Nvec_vc1.1_XM_001635277.3	""	""	HLH.HG1.62:like:HES5/HES7	HLH/Hairy_orange	HLH	ARCH792_BHLH112	HLH	Homer_denovo	ARCH413_Spdef	CisBP	0.983404524810887	96	0.375703204818395	0.0906838932660006	FALSE	FALSE	TRUE	correlation	correlation
Nvec_vc1.1_XM_001631543.3	Creb3l3//Creb3l4	""	bZIP.HG1.15:CREB3/CREB3L1/CREB3L2/CREB3L3/CREB3L4	bZIP_1	bZIP	ARCH122_Atf7/Gm28047/Creb5/...	bZIP	CisBP	ARCH118_Atf3/Jdp2_Atf7/Gm28...	CisBP	0.996941837228285	15	0.374825640744619	0.0760141033740086	FALSE	FALSE	TRUE	correlation	correlation
Nvec_vc1.1_XM_032385089.2	Gabpa	""	Ets.HG1.7:GABPA	Ets	Ets	ARCH416_Elf3/Ehf/Elf5_Erg/F...	Ets	CisBP	ARCH452_Elf3/Ehf/Elf5_Etv6	CisBP	0.993897654065061	54	0.373356287334684	0.101301151958891	FALSE	FALSE	TRUE	correlation	correlation
Nvec_vc1.1_XM_001631173.3	Vsx1/Vsx2	""	Homeodomains.HG2.62:VSX1/VSX2	Homeodomain	Homeodomains	ARCH738_Hoxa1/Hoxb1/Hoxd1	Homeodomains	CisBP	ARCH75_ARF16	Homer_known	0.988456093916083	8	0.373182266529353	0.189756337101663	FALSE	FALSE	TRUE	correlation	correlation
Nvec_vc1.1_XM_032382466.2	Cebpd/Cebpe/Cebpa/Cebpb	""	bZIP.HG2.5:CEBPA/CEBPB/CEBPD/CEBPE/CEBPG	bZIP_2	bZIP	ARCH125_Atf4/Atf5	bZIP	CisBP	ARCH153_Crem/Creb1/Atf1	CisBP	0.986364927657122	1	0.373080791654557	0.148476147317674	FALSE	FALSE	TRUE	correlation	correlation
Nvec_vc1.1_XM_032371469.2	Satb2/Satb1	""	Homeodomains.HG3.4:SATB1/SATB2/ZHX1/ZHX2/ZHX3	CSTF1_dimer/CUT	Homeodomains	ARCH334_Nfya_Pbx4/Pbx2/Pbx1	Homeodomains	CisBP	ARCH335_Nfya	CisBP	0.97144332713638	5	0.371361565733853	0.256840156787476	FALSE	FALSE	TRUE	correlation	correlation
Nvec_vc1.1_XM_048721411.1	""	""	zf-C2H2.HG66.0:ZNF8	zf-C2H2/zf-C2H2/zf-C2H2/zf-C2H2	zf-C2H2	ARCH308_Gfi1b/Gfi1	zf-C2H2	CisBP	ARCH717_Alx3/Alx4/Alx1_Barx...	CisBP	0.988516093362799	40	0.371088084495112	0.340348560982491	FALSE	FALSE	TRUE	correlation	correlation
Nvec_vc1.1_XM_001641086.3	Snai1	""	zf-C2H2.HG7.5:SNAI1/SNAI2/SNAI3	zf-C2H2/zf-C2H2/zf-C2H2/zf-C2H2	zf-C2H2	ARCH308_Gfi1b/Gfi1	zf-C2H2	CisBP	ARCH717_Alx3/Alx4/Alx1_Barx...	CisBP	0.988516093362799	31	0.370888398122302	0.474321663019268	FALSE	FALSE	TRUE	correlation	correlation
Nvec_vc1.1_XM_001647488.3	Otx1/Otx2	""	Homeodomains.HG2.46:CRX/OTX1/OTX2	Homeodomain	Homeodomains	ARCH73_Irx6	Homeodomains	CisBP	ARCH50_Crem/Creb1/Atf1	CisBP	0.951486244659592	38	0.369448658636905	0.0472274196080181	FALSE	FALSE	TRUE	correlation	correlation
Nvec_vc1.1_XM_001634111.3	""	""	Forkhead.HG1.1:FOXA1/FOXA2/FOXA3/FOXB1/FOXB2/FOXD1/FOXD2/FOXD3/FOXD4/FOXD4L1/FOXD4L3/FOXD4L4/FOXD4L5/FOXD4L6/FOXE1/FOXE3	Forkhead	Forkhead	ARCH494_Foxc2/Foxc1_Foxd2/F...	Forkhead	CisBP	ARCH507_Foxc2/Foxc1_Foxg1/G...	CisBP	0.958237063476055	31	0.366657180527751	0.31613508370461	FALSE	FALSE	TRUE	correlation	correlation
Nvec_vc1.1_XM_032364281.2	""	""	Myb.HG1.23:TERB1/TERF2	Myb_DNA-binding	Myb	ARCH583_0610010K14Rik	Myb	CisBP	ARCH1281_MUB	Homer_denovo	0.988219259725751	107	0.364983576998803	0.454938665892181	FALSE	FALSE	TRUE	correlation	correlation
Nvec_vc1.1_XM_001637733.3	Gsx1/Gsx2	""	Homeodomains.HG1.67:GSX1/GSX2	Homeodomain	Homeodomains	ARCH1177_Hnf1a/Hnf1b	Homeodomains	CisBP	ARCH1265_POU3F1	Homer_denovo	0.994043249419612	22	0.363302320888281	0.33677245587026	FALSE	FALSE	TRUE	correlation	correlation
Nvec_vc1.1_XM_032366085.2	Emx1/Emx2	""	Homeodomains.HG1.44:EMX1/EMX2	Homeodomain	Homeodomains	ARCH348_Hoxa1/Hoxb1/Hoxd1	Homeodomains	CisBP	ARCH718_Hoxa1/Hoxb1/Hoxd1	CisBP	0.99363523987777	10	0.363150028723454	0.188702779300464	FALSE	FALSE	TRUE	correlation	correlation
Nvec_vc1.1_XM_032385184.2	""	Nem24	HLH.HG1.93:like:SCX/TCF15	HLH	HLH	ARCH357_bHLH122	HLH	Homer_known	ARCH95_bHLH80__ZSCAN4	Homer_known	0.912880384735106	164	0.361115838126631	0.271842792385645	FALSE	FALSE	TRUE	correlation	correlation
Nvec_vc1.1_XM_032382395.2	Tgif1/Tgif2	""	Homeodomains.HG3.34:TGIF1	Homeobox_KN	Homeodomains	ARCH842_M06438_2.00	Homeodomains	CisBP	ARCH537_Foxn4/Foxn1	CisBP	0.971370079715882	1	0.359723224395039	0.197212899167158	FALSE	FALSE	TRUE	correlation	correlation
Nvec_vc1.1_XM_048722688.1	Msantd2	""	Myb.HG3.1:HSPA14/MSANTD1/MSANTD2/UTF1/ZKSCAN2/ZSCAN20/ZSCAN29/ZSCAN32	Myb_DNA-bind_4	Myb	ARCH583_0610010K14Rik	Myb	CisBP	ARCH1281_MUB	Homer_denovo	0.988219259725751	106	0.357152860872149	0	FALSE	FALSE	TRUE	correlation	correlation
Nvec_vc1.1_XM_001640743.3	""	""	HLH.HG1.29:MYC/MYCL/MYCN	HLH	HLH	ARCH98_Ptf1a	HLH	CisBP	ARCH744_ZEB2	Homer_known	0.958992292071748	68	0.35678092776889	0.299096869540578	FALSE	FALSE	TRUE	correlation	correlation
Nvec_vc1.1_XM_048734570.1	""	""	zf-C2H2.HG1.35:FEZF1/FEZF2/GFI1/GFI1B	zf-C2H2_6/zf-C2H2/zf-C2H2/zf-C2H2/zf-C2H2/zf-C2H2/zf-C2H2	zf-C2H2	ARCH239_Scrt2/Scrt1	zf-C2H2	CisBP	ARCH796_MYB30	Homer_known	0.841405683515414	9	0.355857828016222	-0.0135534791509347	FALSE	FALSE	TRUE	correlation	correlation
Nvec_vc1.1_XM_048731064.1	""	""	zf-C2H2.HG87.0:NA	zf-C2H2/zf-C2H2/zf-C2H2/zf-C2H2	zf-C2H2	ARCH239_Scrt2/Scrt1	zf-C2H2	CisBP	ARCH796_MYB30	Homer_known	0.841405683515414	8	0.355410410709921	0.425900512949477	FALSE	FALSE	TRUE	correlation	correlation
Nvec_vc1.1_XM_001638841.3	Foxg1/Gm43517	""	Forkhead.HG1.22:FOXG1	Forkhead	Forkhead	ARCH494_Foxc2/Foxc1_Foxd2/F...	Forkhead	CisBP	ARCH507_Foxc2/Foxc1_Foxg1/G...	CisBP	0.958237063476055	23	0.355291433481203	0.248887061463836	FALSE	FALSE	TRUE	correlation	correlation
Nvec_vc1.1_XM_032371032.2	Rhox7a/Rhox7b	""	Homeodomains.HG2.70:ARX	Homeodomain/OAR	Homeodomains	ARCH483_Alx3/Alx4/Alx1_Barx...	Homeodomains	CisBP	ARCH475_Foxc2/Foxc1_Foxd2/F...	CisBP	0.940584454028023	23	0.352178838399218	0.416601671704505	FALSE	FALSE	TRUE	correlation	correlation
Nvec_vc1.1_XM_001632929.3	Shox2	""	Homeodomains.HG2.41:SHOX/SHOX2	Homeodomain	Homeodomains	ARCH1007_M03442_2.00__M0344...	Homeodomains	CisBP	ARCH537_Foxn4/Foxn1	CisBP	0.991668521681341	15	0.350950235585835	0.450424711510621	FALSE	FALSE	TRUE	correlation	correlation
Nvec_vc1.1_XM_032362713.2	Isl1/Isl2	Islet	Homeodomains.HG2.19:ISL1/ISL2	LIM/LIM/Homeodomain	Homeodomains	ARCH743_Meis3/Meis2/Meis1_P...	Homeodomains	CisBP	ARCH742_Meis3/Meis2/Meis1_P...	CisBP	0.99202375806688	5	0.350052176932387	-0.117824135828317	FALSE	FALSE	TRUE	correlation	correlation
Nvec_vc1.1_XM_001628041.3	Ubtfl1/Ubtf	""	HMGbox_Sox.HG1.24:HMGB1/HMGB2/HMGB3	HMG_box_2/HMG_box	HMGbox_Sox	ARCH626_Mael_Tox3/Tox/Tox2/...	HMGbox_Sox	CisBP	ARCH24_Nr2c1/Nr2c2_Nr2f1/Nr...	CisBP	0.892710971499113	23	0.349097274833536	0.149038189698171	FALSE	FALSE	TRUE	correlation	correlation
Nvec_vc1.1_XM_032364605.2	""	""	Homeodomains.HG1.21:BARX1/BARX2/BSX/DBX1/DBX2/HLX	Homeodomain	Homeodomains	ARCH664_Alx3/Alx4/Alx1_Barx...	Homeodomains	CisBP	ARCH644_Alx3/Alx4/Alx1_Barx...	CisBP	0.982599775911451	10	0.348343460906486	0.324503094136434	FALSE	FALSE	TRUE	correlation	correlation
Nvec_vc1.1_XM_032366210.2	Msx2/Msx1/Msx3	""	Homeodomains.HG1.48:MSX1/MSX2	Homeodomain	Homeodomains	ARCH839_Pax5/Pax8/Pax2	Homeodomains	CisBP	ARCH537_Foxn4/Foxn1	CisBP	0.98175582927178	1	0.347566062432713	-0.0500452107648271	FALSE	FALSE	TRUE	correlation	correlation
Nvec_vc1.1_XM_001624046.3	""	""	Forkhead.HG1.33:like:FOXO1/FOXO3/FOXO3B/FOXO4/FOXO6	Forkhead	Forkhead	ARCH163_Foxn4/Foxn1	Forkhead	CisBP	ARCH537_Foxn4/Foxn1	CisBP	0.998700439025131	8	0.3458389327967	-0.0807132840797842	FALSE	FALSE	TRUE	correlation	correlation
Nvec_vc1.1_XM_001630363.3	Foxo1/Foxo6/Foxo3/Foxo4	""	Forkhead.HG1.29:FOXO1/FOXO3/FOXO3B/FOXO4/FOXO6	Forkhead/FOXO-TAD	Forkhead	ARCH494_Foxc2/Foxc1_Foxd2/F...	Forkhead	CisBP	ARCH507_Foxc2/Foxc1_Foxg1/G...	CisBP	0.958237063476055	11	0.343057112984011	0.319925819452566	FALSE	FALSE	TRUE	correlation	correlation
Nvec_vc1.1_XM_032366098.2	""	Ptx1	HLH.HG1.29:MYC/MYCL/MYCN	HLH	HLH	ARCH92_Max/Ppp5c	HLH	CisBP	ARCH1133_BAM8	Homer_known	0.995017338453282	5	0.341790420196765	0.280794834800253	FALSE	FALSE	TRUE	correlation	correlation
Nvec_vc1.1_XM_032378839.2	""	""	Forkhead.HG1.14:like:FOXN1/FOXN2/FOXN3/FOXN4/FOXR1/FOXR2	Forkhead	Forkhead	ARCH494_Foxc2/Foxc1_Foxd2/F...	Forkhead	CisBP	ARCH507_Foxc2/Foxc1_Foxg1/G...	CisBP	0.958237063476055	20	0.336502283006797	0.341180472209661	FALSE	FALSE	TRUE	correlation	correlation
Nvec_vc1.1_XM_001640809.3	""	Myc2	HLH.HG1.29:MYC/MYCL/MYCN	Myc_N/HLH	HLH	ARCH92_Max/Ppp5c	HLH	CisBP	ARCH1133_BAM8	Homer_known	0.995017338453282	9	0.336440726217583	0.299556599953325	FALSE	FALSE	TRUE	correlation	correlation
Nvec_vc1.1_XM_032364814.2	""	""	zf-C2H2.HG1.35:FEZF1/FEZF2/GFI1/GFI1B	zf-C2H2/zf-C2H2/zf-C2H2/zf-C2H2	zf-C2H2	ARCH1167_M08277_2.00__M0885...	zf-C2H2	CisBP	ARCH413_Spdef	CisBP	0.946552907311973	89	0.336024184540926	0.412283692501038	FALSE	FALSE	TRUE	correlation	correlation
Nvec_vc1.1_XM_032382255.2	""	""	zf-C2H2.HG1.11:like:AC008758.1/AC008770.2/AC010422.6/AC073111.4/AC138696.1/BCL11A/BCL11B/EGR1/EGR2/EGR3/EGR4/FEZF1/FEZF2/GFI1/GFI1B/GZF1/HIC1/HIVEP1/IKZF1/IKZF2/IKZF3/IKZF4/MAZ/MYNN/MZF1/OSR1/OSR2/PATZ1/PLAG1/PRDM1/PRDM2/PRDM4/PRDM5/PRDM12/PRDM13/PRDM15/REPIN1/SALL1/SALL2/SALL3/SALL4/VEZF1/ZBTB2/ZBTB3/ZBTB6/ZBTB7A/ZBTB7B/ZBTB7C/ZBTB8A/ZBTB11/ZBTB14/ZBTB21/ZBTB24/ZBTB25/ZBTB26/ZBTB32/ZBTB34/ZBTB37/ZBTB38/ZBTB39/ZBTB41/ZBTB45/ZBTB47/ZFAT/ZFP37/ZFP41/ZFP57/ZFP64/ZFX/ZFY/ZIM2/ZIM3/ZKSCAN2/ZNF2/ZNF14/ZNF16/ZNF18/ZNF20/ZNF22/ZNF24/ZNF32/ZNF35/ZNF45/ZNF57/ZNF74/ZNF80/ZNF133/ZNF135/ZNF136/ZNF138/ZNF141/ZNF142/ZNF197/ZNF200/ZNF202/ZNF212/ZNF213/ZNF217/ZNF219/ZNF236/ZNF260/ZNF263/ZNF264/ZNF268/ZNF275/ZNF282/ZNF287/ZNF296/ZNF311/ZNF316/ZNF320/ZNF331/ZNF335/ZNF337/ZNF341/ZNF343/ZNF367/ZNF396/ZNF397/ZNF436/ZNF439/ZNF444/ZNF446/ZNF467/ZNF484/ZNF490/ZNF491/ZNF497/ZNF500/ZNF502/ZNF507/ZNF513/ZNF526/ZNF532/ZNF536/ZNF540/ZNF543/ZNF551/ZNF555/ZNF564/ZNF568/ZNF569/ZNF573/ZNF589/ZNF592/ZNF596/ZNF597/ZNF605/ZNF629/ZNF644/ZNF646/ZNF648/ZNF652/ZNF658/ZNF664/ZNF665/ZNF667/ZNF668/ZNF669/ZNF678/ZNF687/ZNF688/ZNF695/ZNF696/ZNF697/ZNF699/ZNF707/ZNF709/ZNF711/ZNF713/ZNF717/ZNF728/ZNF732/ZNF763/ZNF768/ZNF771/ZNF774/ZNF775/ZNF777/ZNF778/ZNF780A/ZNF780B/ZNF781/ZNF783/ZNF784/ZNF786/ZNF791/ZNF805/ZNF827/ZNF835/ZNF845/ZNF865/ZNF878/ZNF879/ZNF883/ZSCAN2/ZSCAN4/ZSCAN5A/ZSCAN5B/ZSCAN10/ZSCAN16/ZSCAN23/ZSCAN26	zf-C2H2/zf-C2H2_6/zf-C2H2/zf-C2H2/zf-C2H2/zf-C2H2/zf-C2H2/zf-C2H2/zf-C2H2_6/zf-C2H2/zf-C2H2/zf-C2H2/zf-C2H2_6	zf-C2H2	ARCH236_M03668_2.00__M05861...	zf-C2H2	CisBP	ARCH926_Nr2c1/Nr2c2_Nr2f1/N...	CisBP	0.966984127744421	17	0.336017671301141	0.241425653627436	FALSE	FALSE	TRUE	correlation	correlation
Nvec_vc1.1_XM_032373496.2	Meox2/Meox1	""	Homeodomains.HG1.64:MEOX1/MEOX2	Homeodomain	Homeodomains	ARCH766_Six1/_Six4/Six5	Homeodomains	CisBP	ARCH171_Six4	Homer_known	0.95527792695302	12	0.335767978193336	0.384787492764518	FALSE	FALSE	TRUE	correlation	correlation
Nvec_vc1.1_XM_048722754.1	Zfp1000//Zfp758/Zfp7/Gm21060/Zfp942/Zfp994/Zfp982/Zfp53/Zfp948/Zfp54/Zfp40/Zfp52/Zfp983/Zfp760/Zfp229/Zfp784	""	zf-C2H2.HG10.1:ZFP3/ZNF319/ZNF449/ZNF574	zf-C2H2/zf-C2H2_11/zf-C2H2/zf-C2H2/zf-C2H2/zf-C2H2/zf-C2H2_11/zf-C2H2/zf-C2H2	zf-C2H2	ARCH277_Yy1	zf-C2H2	CisBP	ARCH247_Yy1	CisBP	0.984658392114291	1	0.335255633485927	0.0677264306766382	FALSE	FALSE	TRUE	correlation	correlation
Nvec_vc1.1_XM_032380374.2	""	NvSoxA	HMGbox_Sox.HG1.34:SRY	HMG_box	HMGbox_Sox	ARCH745_/Lef1/Tcf7l1/Tcf7	HMGbox_Sox	CisBP	ARCH749_Tcf12	Homer_known	0.952203099041026	15	0.333111644316573	0.331064372998749	FALSE	FALSE	TRUE	correlation	correlation
Nvec_vc1.1_XM_001633398.3	Prdm14	""	zf-C2H2.HG19.1:PRDM14	zf-H2C2_2/zf-C2H2	zf-C2H2	ARCH321_Egr3/Egr1	zf-C2H2	CisBP	ARCH326_Egr3/Egr1	CisBP	0.992416451666178	101	0.332618669063396	0.260775007814302	FALSE	FALSE	TRUE	correlation	correlation
Nvec_vc1.1_XM_032361814.2	""	""	zf-C2H2.HG1.35:FEZF1/FEZF2/GFI1/GFI1B	zf-C2H2/zf-C2H2/zf-C2H2/zf-C2H2/zf-C2H2	zf-C2H2	ARCH239_Scrt2/Scrt1	zf-C2H2	CisBP	ARCH796_MYB30	Homer_known	0.841405683515414	21	0.330912969291767	0	FALSE	FALSE	TRUE	correlation	correlation
