gene	og	name	ID_JGI_Vienna
Nvec_vc1.1_XM_048726271.1	neu.MFS_1.HG2.0:Slc22a1/Slc22a2/Slc22a3/Slc22a4/Slc22a5/Slc22a6/Slc22a7/Slc22a8/Slc22a12/Slc22a13/Slc22a13b/Slc22a14/Slc22a15/Slc22a16/Slc22a19/Slc22a20/Slc22a21/Slc22a22/Slc22a23/Slc22a26/Slc22a27/Slc22a28/Slc22a29/Slc22a30;neu.Sugar_tr.HG1.0:Slc22a1/Slc22a2/Slc22a3/Slc22a4/Slc22a5/Slc22a6/Slc22a7/Slc22a8/Slc22a12/Slc22a13/Slc22a13b/Slc22a14/Slc22a15/Slc22a16/Slc22a19/Slc22a20/Slc22a21/Slc22a22/Slc22a26/Slc22a27/Slc22a28/Slc22a29/Slc22a30	""	Nvec_v1g14487
Nvec_v1g144970	neu.SDF.HG1.0:like:Slc1a1/Slc1a2/Slc1a3/Slc1a4/Slc1a5/Slc1a6/Slc1a7		Nvec_v1g144970
Nvec_vc1.1_XM_001634828.3	neu.ANF_receptor.HG1.26:like:Casr/Gprc6a/Tas1r1/Tas1r2/Tas1r3/Vmn2r1/Vmn2r2/Vmn2r3/Vmn2r4/Vmn2r5/Vmn2r6/Vmn2r7/Vmn2r128		Nvec_v1g145351
Nvec_vc1.1_XM_048720025.1	Nvec_v1g145377:HG.Unclassified	""	Nvec_v1g145377
Nvec_vc1.1_XM_032373215.2	neu.Sugar_tr.HG1.0:Slc22a1/Slc22a2/Slc22a3/Slc22a4/Slc22a5/Slc22a6/Slc22a7/Slc22a8/Slc22a12/Slc22a13/Slc22a13b/Slc22a14/Slc22a15/Slc22a16/Slc22a19/Slc22a20/Slc22a21/Slc22a22/Slc22a26/Slc22a27/Slc22a28/Slc22a29/Slc22a30		Nvec_v1g145688
Nvec_vc1.1_XM_001635717.3	neu.Synaptotagmin.HG1.34:Syt1/Syt2/Syt3/Syt4/Syt5/Syt6/Syt7/Syt8/Syt9/Syt10/Syt11/Syt12/Syt13/Syt15/Syt17	Syt7	Nvec_v1g146041
Nvec_vc1.1_XM_032372092.2	neu.SDF.HG1.1:Slc1a1/Slc1a2/Slc1a3/Slc1a4/Slc1a5/Slc1a6/Slc1a7	Slc1a1/Slc1a2/Slc1a3/Slc1a4/Slc1a5/Slc1a6/Slc1a7	Nvec_v1g146235
Nvec_vc1.1_XM_032372092.2	neu.SDF.HG1.1:Slc1a1/Slc1a2/Slc1a3/Slc1a4/Slc1a5/Slc1a6/Slc1a7	Slc1a1/Slc1a2/Slc1a3/Slc1a4/Slc1a5/Slc1a6/Slc1a7	Nvec_v1g146238
Nvec_vc1.1_XM_048730497.1	neu.SNF.HG1.12:like:Slc6a1/Slc6a2/Slc6a3/Slc6a4/Slc6a5/Slc6a6/Slc6a7/Slc6a8/Slc6a9/Slc6a11/Slc6a12/Slc6a13/Slc6a14		Nvec_v1g146244
Nvec_vc1.1_XM_048725713.1	neu.MFS_1.HG2.0:Slc22a1/Slc22a2/Slc22a3/Slc22a4/Slc22a5/Slc22a6/Slc22a7/Slc22a8/Slc22a12/Slc22a13/Slc22a13b/Slc22a14/Slc22a15/Slc22a16/Slc22a19/Slc22a20/Slc22a21/Slc22a22/Slc22a23/Slc22a26/Slc22a27/Slc22a28/Slc22a29/Slc22a30;neu.Sugar_tr.HG1.0:Slc22a1/Slc22a2/Slc22a3/Slc22a4/Slc22a5/Slc22a6/Slc22a7/Slc22a8/Slc22a12/Slc22a13/Slc22a13b/Slc22a14/Slc22a15/Slc22a16/Slc22a19/Slc22a20/Slc22a21/Slc22a22/Slc22a26/Slc22a27/Slc22a28/Slc22a29/Slc22a30	""	Nvec_v1g146442
Nvec_vc1.1_XM_032371913.2	neu.Aa_trans.HG1.11:Slc38a7/Slc38a8	Slc38a7/Slc38a8	Nvec_v1g146474
Nvec_vc1.1_XM_001638987.3	Nvec_v1g146703:HG.Unclassified	""	Nvec_v1g146703
Nvec_vc1.1_XM_048734077.1	Nvec_v1g146855:HG.Unclassified	""	Nvec_v1g146855
Nvec_vc1.1_XM_048721740.1	neu.Synaptotagmin.HG1.25:Sytl1/Sytl2/Sytl3/Sytl4/Sytl5	Sytl1/Sytl2/Sytl3/Sytl4/Sytl5	Nvec_v1g147022
Nvec_vc1.1_XM_001640575.3	neu.MFS_1.HG4.4:Slc46a1/Slc46a2/Slc46a3		Nvec_v1g147317
Nvec_vc1.1_XM_048728428.1	neu.Pentaxin.HG1.5:like:Adgrd1/Apcs/Crp/Mptx1/Mptx2/Npcd/Nptx1/Nptx2/Nptxr/Ptx3/Ptx4/Svep1		Nvec_v1g147459
Nvec_vc1.1_XM_048729079.1	neu.SNF.HG1.12:like:Slc6a1/Slc6a2/Slc6a3/Slc6a4/Slc6a5/Slc6a6/Slc6a7/Slc6a8/Slc6a9/Slc6a11/Slc6a12/Slc6a13/Slc6a14		Nvec_v1g147776
Nvec_vc1.1_XM_032364895.2	Nvec_v1g147958:HG.Unclassified	""	Nvec_v1g147958
Nvec_vc1.1_XM_048728847.1	Nvec_v1g148264:HG.Unclassified	""	Nvec_v1g148264
Nvec_vc1.1_XM_048730494.1	neu.Sec1.HG1.1:Scfd1	Scfd1	Nvec_v1g148511
Nvec_vc1.1_XM_048725576.1	neu.Y_phosphatase.HG1.35:Ptprk/Ptprm/Ptprt/Ptpru	Ptprk/Ptprm/Ptprt/Ptpru	Nvec_v1g148785
Nvec_vc1.1_XM_048726548.1	neu.MFS_1.HG2.0:Slc22a1/Slc22a2/Slc22a3/Slc22a4/Slc22a5/Slc22a6/Slc22a7/Slc22a8/Slc22a12/Slc22a13/Slc22a13b/Slc22a14/Slc22a15/Slc22a16/Slc22a19/Slc22a20/Slc22a21/Slc22a22/Slc22a23/Slc22a26/Slc22a27/Slc22a28/Slc22a29/Slc22a30;neu.Sugar_tr.HG1.0:Slc22a1/Slc22a2/Slc22a3/Slc22a4/Slc22a5/Slc22a6/Slc22a7/Slc22a8/Slc22a12/Slc22a13/Slc22a13b/Slc22a14/Slc22a15/Slc22a16/Slc22a19/Slc22a20/Slc22a21/Slc22a22/Slc22a26/Slc22a27/Slc22a28/Slc22a29/Slc22a30	""	Nvec_v1g149554
Nvec_vc1.1_XM_001628781.3	neu.MFS_1.HG4.4:Slc46a1/Slc46a2/Slc46a3;neu.Sugar_tr.HG6.0:NA	""	Nvec_v1g150599
Nvec_vc1.1_XM_032363362.2	neu.Pentaxin.HG1.5:like:Adgrd1/Apcs/Crp/Mptx1/Mptx2/Npcd/Nptx1/Nptx2/Nptxr/Ptx3/Ptx4/Svep1		Nvec_v1g150957
Nvec_vc1.1_XM_032387280.2	neu.RhoGEF.HG1.4:Arhgef4/Arhgef9/Spata13	Arhgef4/Arhgef9/Spata13	Nvec_v1g150958
Nvec_vc1.1_XM_032375428.2	neu.ANF_receptor.HG1.5:Grin1	Grin1	Nvec_v1g15144
Nvec_vc1.1_XM_048734247.1	neu.Pentaxin.HG1.5:like:Adgrd1/Apcs/Crp/Mptx1/Mptx2/Npcd/Nptx1/Nptx2/Nptxr/Ptx3/Ptx4/Svep1		Nvec_v1g151622
Nvec_vc1.1_XM_048727675.1	Nvec_v1g151639:HG.Unclassified	""	Nvec_v1g151639
Nvec_vc1.1_XM_048727675.1	Nvec_v1g151640:HG.Unclassified	""	Nvec_v1g151640
Nvec_vc1.1_XM_048728420.1	neu.Pentaxin.HG1.13:Npcd/Nptx1/Nptx2/Nptxr		Nvec_v1g151668
Nvec_vc1.1_XM_001622886.3	neu.Ras.HG2.14:Gm266/Rap2a/Rap2b/Rap2c	Gm266/Rap2a/Rap2b/Rap2c	Nvec_v1g151849
Nvec_vc1.1_XM_001622886.3	neu.Ras.HG2.14:Gm266/Rap2a/Rap2b/Rap2c	Gm266/Rap2a/Rap2b/Rap2c	Nvec_v1g151852
Nvec_vc1.1_XM_032375572.2	neu.MFS_1.HG1.9:Slc16a2/Slc16a10	Slc16a10/Slc16a2	Nvec_v1g152010
Nvec_vc1.1_XM_048730607.1	Nvec_v1g152143:HG.Unclassified	""	Nvec_v1g152143
Nvec_vc1.1_XM_032370839.2	neu.Synaptotagmin.HG1.14:C2cd4c/C2cd4d/Syt14/Syt16/Tc2n		Nvec_v1g152417
Nvec_vc1.1_XM_032374848.2	neu.Y_phosphatase.HG1.10:like:Ptpn12/Ptpn18/Ptpn22		Nvec_v1g152942
Nvec_vc1.1_XM_048721213.1	neu.Y_phosphatase.HG1.40:Ptpn1/Ptpn2	Ptpn1/Ptpn2	Nvec_v1g153157
Nvec_vc1.1_XM_048734714.1	neu.MFS_1.HG4.9:Slc22a18		Nvec_v1g1539
Nvec_vc1.1_XM_001624849.3	neu.MFS_1.HG1.9:Slc16a2/Slc16a10	Slc16a10/Slc16a2	Nvec_v1g154233
Nvec_v1g154498	neu.SNF.HG1.11:like:Slc6a1/Slc6a2/Slc6a3/Slc6a4/Slc6a5/Slc6a6/Slc6a7/Slc6a8/Slc6a9/Slc6a11/Slc6a12/Slc6a13/Slc6a14		Nvec_v1g154498
Nvec_vc1.1_XM_001627422.3	neu.COesterase.HG1.1:like:Ache/Bche/Cel/Ces1a/Ces1b/Ces1c/Ces1d/Ces1e/Ces1f/Ces1g/Ces1h/Ces2a/Ces2b/Ces2c/Ces2e/Ces2f/Ces2g/Ces2h/Ces3a/Ces3b/Ces4a/Ces5a/Nlgn1/Nlgn2/Nlgn3/Tg		Nvec_v1g155866
Nvec_vc1.1_XM_048724961.1	Nvec_v1g157705:HG.Unclassified	""	Nvec_v1g157705
Nvec_vc1.1_XM_001641911.3	neu.CaMKII.HG1.1:Camk2a/Camk2b/Camk2d/Camk2g	Camk2a/Camk2b/Camk2d/Camk2g	Nvec_v1g157808
Nvec_vc1.1_XM_001641495.3	Nvec_v1g158216:HG.Unclassified	""	Nvec_v1g158216
Nvec_vc1.1_XM_001641064.3	neu.ANF_receptor.HG2.29:like:Gabbr1/Gabbr2		Nvec_v1g158857
Nvec_vc1.1_XM_001639852.3	neu.Pyridoxal_deC.HG1.5:Sgpl1	Sgpl1	Nvec_v1g159899
Nvec_vc1.1_XM_032365045.2	neu.MFS_1.HG21.1:Mfsd5	Mfsd5	Nvec_v1g159908
Nvec_vc1.1_XM_032365047.2	neu.FERM_M.HG1.18:Tln1/Tln2	Tln1/Tln2	Nvec_v1g159935
Nvec_vc1.1_XM_048725127.1	neu.Y_phosphatase.HG1.35:Ptprk/Ptprm/Ptprt/Ptpru	Ptprk/Ptprm/Ptprt/Ptpru	Nvec_v1g160028
Nvec_vc1.1_XM_048724774.1	neu.Y_phosphatase.HG1.35:Ptprk/Ptprm/Ptprt/Ptpru	Ptprk/Ptprm/Ptprt/Ptpru	Nvec_v1g160033
Nvec_vc1.1_XM_048724554.1	neu.FERM_M.HG1.1:Frmd6/Frmpd2/Ptpn13		Nvec_v1g16015
Nvec_vc1.1_XM_001639478.3	neu.PMCA.HG1.3:Atp2a1/Atp2a2/Atp2a3	Atp2a1/Atp2a2/Atp2a3	Nvec_v1g160437
Nvec_vc1.1_XM_032364504.2	Nvec_v1g160457:HG.Unclassified	""	Nvec_v1g160457
Nvec_vc1.1_XM_001639581.3	Nvec_v1g160464:HG.Unclassified	""	Nvec_v1g160464
Nvec_vc1.1_XM_032364346.2	neu.MFS_1.HG2.0:Slc22a1/Slc22a2/Slc22a3/Slc22a4/Slc22a5/Slc22a6/Slc22a7/Slc22a8/Slc22a12/Slc22a13/Slc22a13b/Slc22a14/Slc22a15/Slc22a16/Slc22a19/Slc22a20/Slc22a21/Slc22a22/Slc22a23/Slc22a26/Slc22a27/Slc22a28/Slc22a29/Slc22a30;neu.Sugar_tr.HG1.0:Slc22a1/Slc22a2/Slc22a3/Slc22a4/Slc22a5/Slc22a6/Slc22a7/Slc22a8/Slc22a12/Slc22a13/Slc22a13b/Slc22a14/Slc22a15/Slc22a16/Slc22a19/Slc22a20/Slc22a21/Slc22a22/Slc22a26/Slc22a27/Slc22a28/Slc22a29/Slc22a30	""	Nvec_v1g160661
Nvec_vc1.1_XM_032364145.2	neu.COesterase.HG1.1:like:Ache/Bche/Cel/Ces1a/Ces1b/Ces1c/Ces1d/Ces1e/Ces1f/Ces1g/Ces1h/Ces2a/Ces2b/Ces2c/Ces2e/Ces2f/Ces2g/Ces2h/Ces3a/Ces3b/Ces4a/Ces5a/Nlgn1/Nlgn2/Nlgn3/Tg		Nvec_v1g160761
Nvec_vc1.1_XM_032363819.2	neu.MFS_1.HG10.3:Slc37a3	Slc37a3	Nvec_v1g161025
Nvec_vc1.1_XM_032363519.2	neu.MFS_1.HG4.10:Mfsd9	Mfsd9	Nvec_v1g161245
Nvec_vc1.1_XM_032363425.2	neu.SNF.HG1.7:Slc6a15/Slc6a16/Slc6a17/Slc6a18/Slc6a19/Slc6a20a/Slc6a20b/Slc6a21	Slc6a15/Slc6a16/Slc6a17/Slc6a18/Slc6a19/Slc6a20a/Slc6a20b/Slc6a21	Nvec_v1g161287
Nvec_vc1.1_XM_001638073.3	neu.Guanylate_kin.HG1.11:Dlg1/Dlg2/Dlg3/Dlg4	Dlg1/Dlg2/Dlg3/Dlg4	Nvec_v1g161775
Nvec_vc1.1_XM_032362711.2	neu.Synaptotagmin.HG1.0:Nedd4l	Nedd4l	Nvec_v1g161803
Nvec_vc1.1_XM_048727372.1	neu.Y_phosphatase.HG1.0:Ptpn9	Ptpn9	Nvec_v1g162155
Nvec_vc1.1_XM_032361858.2	neu.Caps.HG1.0:Cadps/Cadps2	Cadps/Cadps2	Nvec_v1g162421
Nvec_vc1.1_XM_001636882.3	neu.Ras.HG4.16:Arl4a/Arl4c/Arl4d/Arl11/Arl14	Arl4a/Arl4c/Arl4d	Nvec_v1g162886
Nvec_vc1.1_XM_048721430.1	neu.FERM_M.HG1.17:Myo10/Plekhh3	Myo10/Plekhh3	Nvec_v1g162932
Nvec_vc1.1_XM_048720422.1	neu.SSF.HG1.8:like:Slc5a3		Nvec_v1g163024
Nvec_vc1.1_XM_001635747.3	Nvec_v1g163982:HG.Unclassified	""	Nvec_v1g163982
Nvec_vc1.1_XM_001635332.3	Nvec_v1g164354:HG.Unclassified	""	Nvec_v1g164354
Nvec_vc1.1_XM_001635177.3	Nvec_v1g164553:HG.Unclassified	""	Nvec_v1g164553
Nvec_vc1.1_XM_001634318.3	neu.Synaptobrevin.HG1.5:Sec22b	Sec22b	Nvec_v1g165401
Nvec_vc1.1_XM_001633949.3	neu.MFS_1.HG2.0:Slc22a1/Slc22a2/Slc22a3/Slc22a4/Slc22a5/Slc22a6/Slc22a7/Slc22a8/Slc22a12/Slc22a13/Slc22a13b/Slc22a14/Slc22a15/Slc22a16/Slc22a19/Slc22a20/Slc22a21/Slc22a22/Slc22a23/Slc22a26/Slc22a27/Slc22a28/Slc22a29/Slc22a30;neu.Sugar_tr.HG1.0:Slc22a1/Slc22a2/Slc22a3/Slc22a4/Slc22a5/Slc22a6/Slc22a7/Slc22a8/Slc22a12/Slc22a13/Slc22a13b/Slc22a14/Slc22a15/Slc22a16/Slc22a19/Slc22a20/Slc22a21/Slc22a22/Slc22a26/Slc22a27/Slc22a28/Slc22a29/Slc22a30	""	Nvec_v1g165851
Nvec_vc1.1_XM_032383152.2	neu.MFS_1.HG2.0:Slc22a1/Slc22a2/Slc22a3/Slc22a4/Slc22a5/Slc22a6/Slc22a7/Slc22a8/Slc22a12/Slc22a13/Slc22a13b/Slc22a14/Slc22a15/Slc22a16/Slc22a19/Slc22a20/Slc22a21/Slc22a22/Slc22a23/Slc22a26/Slc22a27/Slc22a28/Slc22a29/Slc22a30;neu.Sugar_tr.HG1.0:Slc22a1/Slc22a2/Slc22a3/Slc22a4/Slc22a5/Slc22a6/Slc22a7/Slc22a8/Slc22a12/Slc22a13/Slc22a13b/Slc22a14/Slc22a15/Slc22a16/Slc22a19/Slc22a20/Slc22a21/Slc22a22/Slc22a26/Slc22a27/Slc22a28/Slc22a29/Slc22a30	""	Nvec_v1g165915
Nvec_vc1.1_XM_048733485.1	neu.PMCA.HG1.2:Atp2b1/Atp2b2/Atp2b3/Atp2b4	Atp2b1/Atp2b2/Atp2b3/Atp2b4	Nvec_v1g166010
Nvec_vc1.1_XM_032383067.2	neu.PMCA.HG1.2:Atp2b1/Atp2b2/Atp2b3/Atp2b4	Atp2b1/Atp2b2/Atp2b3/Atp2b4	Nvec_v1g166011
Nvec_vc1.1_XM_001633237.3	neu.Synaptotagmin.HG1.14:C2cd4c/C2cd4d/Syt14/Syt16/Tc2n	Syt14/Syt16	Nvec_v1g166469
Nvec_vc1.1_XM_001633031.3	Nvec_v1g166681:HG.Unclassified	""	Nvec_v1g166681
Nvec_vc1.1_XM_001632915.3	neu.Ras.HG4.15:Arf6		Nvec_v1g166872
Nvec_vc1.1_XM_001632421.3	Nvec_v1g167351:HG.Unclassified	""	Nvec_v1g167351
Nvec_vc1.1_XM_001632326.3	neu.SSF.HG1.5:Slc5a5/Slc5a6/Slc5a8/Slc5a12		Nvec_v1g167395
Nvec_vc1.1_XM_001632169.3	neu.Ras.HG3.18:Rhou/Rhov	Rhou/Rhov	Nvec_v1g167553
Nvec_vc1.1_XM_001632180.3	Nvec_v1g167582:HG.Unclassified	""	Nvec_v1g167582
Nvec_vc1.1_XM_001631932.3	Nvec_v1g167835:HG.Unclassified	""	Nvec_v1g167835
Nvec_vc1.1_XM_032380505.2	neu.RhoGEF.HG1.7:Arhgef5/Arhgef15/Arhgef16/Arhgef19/Arhgef26/Ngef	Arhgef15/Arhgef16/Arhgef19/Arhgef26/Arhgef5/Ngef	Nvec_v1g168046
Nvec_vc1.1_XM_001631279.3	neu.MFS_1.HG16.0:NA		Nvec_v1g168335
Nvec_vc1.1_XM_001630662.3	neu.SSF.HG1.5:Slc5a5/Slc5a6/Slc5a8/Slc5a12	Slc5a12/Slc5a5/Slc5a6/Slc5a8	Nvec_v1g168881
Nvec_vc1.1_XM_001630152.3	neu.Ras.HG4.17:like:Arl4a/Arl4c/Arl4d/Arl11/Arl14		Nvec_v1g169415
Nvec_vc1.1_XM_032376790.2	neu.Ras.HG2.12:Rasd1/Rasd2/Rasl10a/Rasl10b	Rasl10a/Rasl10b	Nvec_v1g16994
Nvec_vc1.1_XM_032377870.2	Nvec_v1g170051:HG.Unclassified	""	Nvec_v1g170051
Nvec_vc1.1_XM_001629388.3	Nvec_v1g170199:HG.Unclassified	""	Nvec_v1g170199
Nvec_vc1.1_XM_001629063.3	Nvec_v1g170518:HG.Unclassified	""	Nvec_v1g170518
Nvec_vc1.1_XM_048731086.1	Nvec_v1g170634:HG.Unclassified	""	Nvec_v1g170634
Nvec_vc1.1_XM_048722932.1	neu.SNF.HG1.12:like:Slc6a1/Slc6a2/Slc6a3/Slc6a4/Slc6a5/Slc6a6/Slc6a7/Slc6a8/Slc6a9/Slc6a11/Slc6a12/Slc6a13/Slc6a14		Nvec_v1g170725
Nvec_vc1.1_XM_001628781.3	neu.MFS_1.HG4.4:Slc46a1/Slc46a2/Slc46a3		Nvec_v1g170737
Nvec_vc1.1_XM_001628736.3	neu.MFS_1.HG2.0:Slc22a1/Slc22a2/Slc22a3/Slc22a4/Slc22a5/Slc22a6/Slc22a7/Slc22a8/Slc22a12/Slc22a13/Slc22a13b/Slc22a14/Slc22a15/Slc22a16/Slc22a19/Slc22a20/Slc22a21/Slc22a22/Slc22a23/Slc22a26/Slc22a27/Slc22a28/Slc22a29/Slc22a30;neu.Sugar_tr.HG1.0:Slc22a1/Slc22a2/Slc22a3/Slc22a4/Slc22a5/Slc22a6/Slc22a7/Slc22a8/Slc22a12/Slc22a13/Slc22a13b/Slc22a14/Slc22a15/Slc22a16/Slc22a19/Slc22a20/Slc22a21/Slc22a22/Slc22a26/Slc22a27/Slc22a28/Slc22a29/Slc22a30	""	Nvec_v1g170798
Nvec_vc1.1_XM_001628618.3	Nvec_v1g170908:HG.Unclassified	""	Nvec_v1g170908
Nvec_vc1.1_XM_001628386.3	neu.Ras.HG4.21:like:Arf4/Arf5		Nvec_v1g171050
Nvec_vc1.1_XM_032375743.2	neu.MFS_1.HG5.1:Slc18a1/Slc18a2/Slc18a3/Slc18b1	Slc18b1	Nvec_v1g171569
Nvec_vc1.1_XM_001629487.3	neu.Ras.HG3.4:like:4930544G11Rik/Cdc42/Rac1/Rac2/Rac3/Rhoa/Rhob/Rhoc/Rhod/Rhof/Rhog/Rhoh/Rhoj/Rhoq/Rhou/Rhov/Rnd1/Rnd2/Rnd3		Nvec_v1g17158
Nvec_vc1.1_XM_032375428.2	neu.ANF_receptor.HG1.5:Grin1	Grin1	Nvec_v1g171792
Nvec_vc1.1_XM_001627440.3	neu.COesterase.HG1.1:like:Ache/Bche/Cel/Ces1a/Ces1b/Ces1c/Ces1d/Ces1e/Ces1f/Ces1g/Ces1h/Ces2a/Ces2b/Ces2c/Ces2e/Ces2f/Ces2g/Ces2h/Ces3a/Ces3b/Ces4a/Ces5a/Nlgn1/Nlgn2/Nlgn3/Tg		Nvec_v1g171912
Nvec_vc1.1_XM_048727157.1	neu.MFS_1.HG2.0:Slc22a1/Slc22a2/Slc22a3/Slc22a4/Slc22a5/Slc22a6/Slc22a7/Slc22a8/Slc22a12/Slc22a13/Slc22a13b/Slc22a14/Slc22a15/Slc22a16/Slc22a19/Slc22a20/Slc22a21/Slc22a22/Slc22a23/Slc22a26/Slc22a27/Slc22a28/Slc22a29/Slc22a30;neu.Sugar_tr.HG1.0:Slc22a1/Slc22a2/Slc22a3/Slc22a4/Slc22a5/Slc22a6/Slc22a7/Slc22a8/Slc22a12/Slc22a13/Slc22a13b/Slc22a14/Slc22a15/Slc22a16/Slc22a19/Slc22a20/Slc22a21/Slc22a22/Slc22a26/Slc22a27/Slc22a28/Slc22a29/Slc22a30	""	Nvec_v1g172071
Nvec_vc1.1_XM_048719696.1	neu.Ras.HG3.36:Rac1/Rac2/Rac3		Nvec_v1g172175
Nvec_vc1.1_XM_001627041.3	Nvec_v1g172228:HG.Unclassified	""	Nvec_v1g172228
Nvec_vc1.1_XM_032373212.2	neu.MFS_1.HG2.0:Slc22a1/Slc22a2/Slc22a3/Slc22a4/Slc22a5/Slc22a6/Slc22a7/Slc22a8/Slc22a12/Slc22a13/Slc22a13b/Slc22a14/Slc22a15/Slc22a16/Slc22a19/Slc22a20/Slc22a21/Slc22a22/Slc22a23/Slc22a26/Slc22a27/Slc22a28/Slc22a29/Slc22a30;neu.Sugar_tr.HG1.0:Slc22a1/Slc22a2/Slc22a3/Slc22a4/Slc22a5/Slc22a6/Slc22a7/Slc22a8/Slc22a12/Slc22a13/Slc22a13b/Slc22a14/Slc22a15/Slc22a16/Slc22a19/Slc22a20/Slc22a21/Slc22a22/Slc22a26/Slc22a27/Slc22a28/Slc22a29/Slc22a30	""	Nvec_v1g173562
Nvec_vc1.1_XM_001625670.3	neu.SDF.HG1.1:Slc1a1/Slc1a2/Slc1a3/Slc1a4/Slc1a5/Slc1a6/Slc1a7	Slc1a1/Slc1a2/Slc1a3/Slc1a4/Slc1a5/Slc1a6/Slc1a7	Nvec_v1g173595
Nvec_vc1.1_XM_032373119.2	neu.Guanylate_kin.HG1.9:Mpp3/Mpp4/Mpp7/Pals1;neu.PDZ.HG2.1:Pals1	""	Nvec_v1g173637
Nvec_vc1.1_XM_001625124.3	Nvec_v1g174073:HG.Unclassified	""	Nvec_v1g174073
Nvec_vc1.1_XM_048730138.1	neu.MFS_1.HG1.15:like:Slc16a2/Slc16a10		Nvec_v1g174285
Nvec_vc1.1_XM_048719709.1	neu.MFS_1.HG16.0:NA		Nvec_v1g174383
Nvec_vc1.1_XM_001624665.3	neu.MFS_1.HG8.6:Slc2a6/Slc2a8;neu.Sugar_tr.HG3.4:Slc2a6/Slc2a8	""	Nvec_v1g174480
Nvec_vc1.1_XM_032371824.2	Nvec_v1g174672:HG.Unclassified	""	Nvec_v1g174672
Nvec_vc1.1_XM_001622377.3	neu.Ras.HG2.12:Rasd1/Rasd2/Rasl10a/Rasl10b	Rasl10a/Rasl10b	Nvec_v1g176098
Nvec_vc1.1_XM_048734342.1	neu.FERM_M.HG1.29:Epb41/Epb41l1/Epb41l2		Nvec_v1g176215
Nvec_vc1.1_XM_001621930.3	Nvec_v1g176370:HG.Unclassified	""	Nvec_v1g176370
Nvec_vc1.1_XM_001620571.3	neu.Homer.HG1.1:like:Enah/Evl/Spred1/Spred2/Spred3/Vasp/Was/Wasl		Nvec_v1g176677
Nvec_vc1.1_XM_048724257.1	neu.Synaptotagmin.HG1.34:Syt1/Syt2/Syt3/Syt4/Syt5/Syt6/Syt7/Syt8/Syt9/Syt10/Syt11/Syt12/Syt13/Syt15/Syt17		Nvec_v1g177691
Nvec_vc1.1_XM_001641130.3	Nvec_v1g177723:HG.Unclassified	""	Nvec_v1g177723
Nvec_vc1.1_XM_001641265.3	neu.MFS_1.HG4.11:Mfsd10	Mfsd10	Nvec_v1g177762
Nvec_vc1.1_XM_001641176.3	neu.Ras.HG2.1:Rasl11a/Rasl11b/Rerg/Rergl		Nvec_v1g177859
Nvec_vc1.1_XM_048724124.1	neu.FERM_M.HG1.14:Ptpn14/Ptpn21	Ptpn14/Ptpn21	Nvec_v1g178061
Nvec_vc1.1_XM_048724124.1	neu.Y_phosphatase.HG1.38:Ptpn14/Ptpn21	Ptpn14/Ptpn21	Nvec_v1g178063
Nvec_vc1.1_XM_048723090.1	neu.Ras.HG3.5:like:4930544G11Rik/Cdc42/Rac1/Rac2/Rac3/Rhoa/Rhob/Rhoc/Rhod/Rhof/Rhog/Rhoh/Rhoj/Rhoq/Rhou/Rhov/Rnd1/Rnd2/Rnd3		Nvec_v1g178220
Nvec_vc1.1_XM_048729461.1	neu.MFS_1.HG6.0:Slc17a1/Slc17a2/Slc17a3/Slc17a4/Slc17a5/Slc17a6/Slc17a7/Slc17a8/Slc17a9		Nvec_v1g178276
Nvec_vc1.1_XM_001640405.3	neu.Ras.HG4.14:like:Arf1/Arf2/Arf3/Arf4/Arf5/Arf6/Arfrp1/Arl1/Arl2/Arl3/Arl4a/Arl4c/Arl4d/Arl5a/Arl5b/Arl5c/Arl6/Arl9/Arl11/Arl13b/Arl14/Arl15/Trim23		Nvec_v1g178803
Nvec_vc1.1_XM_001639785.3	neu.Pentaxin.HG1.22:like:Svep1		Nvec_v1g179157
Nvec_vc1.1_XM_001639787.3	neu.MFS_1.HG1.9:Slc16a2/Slc16a10	Slc16a10/Slc16a2	Nvec_v1g179171
Nvec_vc1.1_XM_001639888.3	neu.Synaptotagmin.HG1.14:C2cd4c/C2cd4d/Syt14/Syt16/Tc2n		Nvec_v1g179227
Nvec_vc1.1_XM_048734247.1	neu.Pentaxin.HG1.5:like:Adgrd1/Apcs/Crp/Mptx1/Mptx2/Npcd/Nptx1/Nptx2/Nptxr/Ptx3/Ptx4/Svep1		Nvec_v1g18127
Nvec_vc1.1_XM_001637840.3	neu.Ras.HG2.24:Rala/Ralb	Rala/Ralb	Nvec_v1g181274
Nvec_vc1.1_XM_001637345.3	Nvec_v1g181611:HG.Unclassified	""	Nvec_v1g181611
Nvec_vc1.1_XM_032386767.2	neu.FERM_M.HG1.31:Epb41l4a/Epb41l4b/Epb41l5/Frmd3/Frmd5/Ptpn3/Ptpn4;neu.Y_phosphatase.HG1.29:Ptpn3/Ptpn4	""	Nvec_v1g182236
Nvec_vc1.1_XM_001636541.3	Nvec_v1g182353:HG.Unclassified	""	Nvec_v1g182353
Nvec_vc1.1_XM_032386248.2	neu.PMCA.HG1.2:Atp2b1/Atp2b2/Atp2b3/Atp2b4	Atp2b1/Atp2b2/Atp2b3/Atp2b4	Nvec_v1g182548
