ID_JGI_Vienna	ID_DToL	Percentage_overlap/Blast_ID	Source
Nvec_v1g9383	Nvec_vc1.1_XM_048727478.1	100	Itvl_overlap
Nvec_v1g134122	Nvec_vc1.1_XM_048727478.1	100	Itvl_overlap
Nvec_v1g4493	Nvec_vc1.1_XM_048727478.1	100	Itvl_overlap
Nvec_v1g134128	Nvec_vc1.1_XM_048727478.1	100	Itvl_overlap
Nvec_v1g205787	Nvec_vc1.1_XM_048727478.1	100	Itvl_overlap
Nvec_v1g12529	Nvec_vc1.1_XM_048727478.1	100	Itvl_overlap
Nvec_v1g16630	Nvec_vc1.1_XM_048727478.1	100	Itvl_overlap
Nvec_NVE14169	Nvec_vc1.1_XM_048727496.1	100	Itvl_overlap
Nvec_v1g6062	Nvec_vc1.1_XM_048727496.1	100	Itvl_overlap
Nvec_v1g4564	Nvec_vc1.1_XM_001620304.3	76	Itvl_overlap
Nvec_v1g27934	Nvec_vc1.1_XM_001620304.3	76	Itvl_overlap
Nvec_NVE21460	Nvec_vc1.1_XM_032383522.2	100	Itvl_overlap
Nvec_v1g148426	Nvec_vc1.1_XM_032383522.2	100	Itvl_overlap
Nvec_v1g242394	Nvec_vc1.1_XM_048727483.1	100	Itvl_overlap
Nvec_v1g205781	Nvec_vc1.1_XM_048727489.1	100	Itvl_overlap
Nvec_NVE24361	Nvec_vc1.1_XM_048727489.1	93	Itvl_overlap
Nvec_v1g101945	Nvec_vc1.1_XM_032383521.2	100	Itvl_overlap
Nvec_v1g9338	Nvec_vc1.1_XM_032383521.2	100	Itvl_overlap
Nvec_v1g184858	Nvec_vc1.1_XM_048727492.1	100	Itvl_overlap
Nvec_v1g118077	Nvec_vc1.1_XM_048727492.1	100	Itvl_overlap
Nvec_NVE6648	Nvec_vc1.1_XM_048727492.1	100	Itvl_overlap
Nvec_NVE6649	Nvec_vc1.1_XM_048727492.1	97	Itvl_overlap
Nvec_NVE21454	Nvec_vc1.1_XM_048727730.1	100	Itvl_overlap
Nvec_v1g146748	Nvec_vc1.1_XM_048727730.1	100	Itvl_overlap
Nvec_NVE23065	Nvec_vc1.1_XM_048727730.1	100	Itvl_overlap
Nvec_NVE21453	Nvec_vc1.1_XM_048727730.1	100	Itvl_overlap
Nvec_v1g242391	Nvec_vc1.1_XM_001634121.3	94	Itvl_overlap
Nvec_v1g101837	Nvec_vc1.1_XM_032383515.2	100	Itvl_overlap
Nvec_v1g11096	Nvec_vc1.1_XM_032383512.2	100	Itvl_overlap
Nvec_v1g101998	Nvec_vc1.1_XM_032383512.2	100	Itvl_overlap
Nvec_v1g205772	Nvec_vc1.1_XM_048727568.1	100	Itvl_overlap
Nvec_v1g242387	Nvec_vc1.1_XM_048727566.1	100	Itvl_overlap
Nvec_NVE23093	Nvec_vc1.1_XM_048727566.1	100	Itvl_overlap
Nvec_v1g205769	Nvec_vc1.1_XM_048728034.1	100	Itvl_overlap
Nvec_NVE17299	Nvec_vc1.1_XM_048728034.1	100	Itvl_overlap
Nvec_v1g205768	Nvec_vc1.1_XM_032383560.2	99	Itvl_overlap
Nvec_v1g184843	Nvec_vc1.1_XM_001634160.3	100	Itvl_overlap
Nvec_v1g165614	Nvec_vc1.1_XM_001634116.3	87	Itvl_overlap
Nvec_v1g242384	Nvec_vc1.1_XM_048727864.1	100	Itvl_overlap
Nvec_v1g155753	Nvec_vc1.1_XM_048727864.1	100	Itvl_overlap
Nvec_v1g205764	Nvec_vc1.1_XM_048727860.1	100	Itvl_overlap
Nvec_NVE24672	Nvec_vc1.1_XM_048727860.1	93	Itvl_overlap
Nvec_v1g229235	Nvec_vc1.1_XM_048727865.1	100	Itvl_overlap
Nvec_v1g101792	Nvec_vc1.1_XM_048727865.1	100	Itvl_overlap
Nvec_v1g5879	Nvec_vc1.1_XM_048727865.1	100	Itvl_overlap
Nvec_NVE21439	Nvec_vc1.1_XM_048727438.1	99	Itvl_overlap
Nvec_NVE4064	Nvec_vc1.1_XM_048727438.1	100	Itvl_overlap
Nvec_v1g101859	Nvec_vc1.1_XM_001634114.3	100	Itvl_overlap
Nvec_v1g145423	Nvec_vc1.1_XM_001634114.3	100	Itvl_overlap
Nvec_v1g222142	Nvec_vc1.1_XM_001634113.3	95	Itvl_overlap
Nvec_v1g205759	Nvec_vc1.1_XM_001634113.3	100	Itvl_overlap
Nvec_NVE21436	Nvec_vc1.1_XM_048727441.1	100	Itvl_overlap
Nvec_v1g225231	Nvec_vc1.1_XM_048727441.1	100	Itvl_overlap
Nvec_v1g205757	Nvec_vc1.1_XM_048727441.1	70	Itvl_overlap
Nvec_v1g165603	Nvec_vc1.1_XM_001634111.3	100	Itvl_overlap
Nvec_NVE21433	Nvec_vc1.1_XM_032383541.2	98	Itvl_overlap
Nvec_v1g205753	Nvec_vc1.1_XM_001634155.3	100	Itvl_overlap
Nvec_v1g205750	Nvec_vc1.1_XM_032383559.2	95	Itvl_overlap
Nvec_v1g101809	Nvec_vc1.1_XM_032383545.2	100	Itvl_overlap
Nvec_NVE3764	Nvec_vc1.1_XM_032383545.2	100	Itvl_overlap
Nvec_v1g242375	Nvec_vc1.1_XM_001634151.3	99	Itvl_overlap
Nvec_NVE21426	Nvec_vc1.1_XM_032383563.2	98	Itvl_overlap
Nvec_v1g205746	Nvec_vc1.1_XM_048728098.1	100	Itvl_overlap
Nvec_v1g101967	Nvec_vc1.1_XM_048728160.1	100	Itvl_overlap
Nvec_NVE9705	Nvec_vc1.1_XM_048728160.1	71	Itvl_overlap
Nvec_v1g205741	Nvec_vc1.1_XM_048728160.1	62	Itvl_overlap
Nvec_v1g242374	Nvec_vc1.1_XM_048727804.1	100	Itvl_overlap
Nvec_v1g125898	Nvec_vc1.1_XM_048727804.1	100	Itvl_overlap
Nvec_v1g101955	Nvec_vc1.1_XM_048727804.1	100	Itvl_overlap
Nvec_NVE9704	Nvec_vc1.1_XM_032374122.2	97	Itvl_overlap
Nvec_v1g215345	Nvec_vc1.1_XM_001626500.3	100	Itvl_overlap
Nvec_v1g192015	Nvec_vc1.1_XM_001626498.3	74	Itvl_overlap
Nvec_v1g112758	Nvec_vc1.1_XM_048728075.1	97	Itvl_overlap
Nvec_v1g41295	Nvec_vc1.1_XM_048728075.1	100	Itvl_overlap
Nvec_v1g18036	Nvec_vc1.1_XM_048727290.1	100	Itvl_overlap
Nvec_v1g125938	Nvec_vc1.1_XM_048727290.1	100	Itvl_overlap
Nvec_NVE6851	Nvec_vc1.1_XM_048727290.1	100	Itvl_overlap
Nvec_NVE9697	Nvec_vc1.1_XM_048727291.1	100	Itvl_overlap
Nvec_v1g128833	Nvec_vc1.1_XM_001625741.3	100	Itvl_overlap
Nvec_NVE16738	Nvec_vc1.1_XM_048727293.1	54	Itvl_overlap
Nvec_v1g246936	Nvec_vc1.1_XM_001637507.3	51	Itvl_overlap
Nvec_v1g48148	Nvec_vc1.1_XM_048727294.1	100	Itvl_overlap
Nvec_v1g128838	Nvec_vc1.1_XM_048728195.1	100	Itvl_overlap
Nvec_v1g128840	Nvec_vc1.1_XM_048728195.1	100	Itvl_overlap
Nvec_NVE11097	Nvec_vc1.1_XM_048727835.1	56	Itvl_overlap
Nvec_v1g41281	Nvec_vc1.1_XM_048727654.1	100	Itvl_overlap
Nvec_v1g137563	Nvec_vc1.1_XM_048727654.1	100	Itvl_overlap
Nvec_NVE16700	Nvec_vc1.1_XM_048727655.1	70	Itvl_overlap
Nvec_NVE16700	Nvec_vc1.1_XM_048727654.1	100	Itvl_overlap
Nvec_NVE16697	Nvec_vc1.1_XM_048727654.1	100	Itvl_overlap
Nvec_NVE9698	Nvec_vc1.1_XM_048727654.1	100	Itvl_overlap
Nvec_v1g219361	Nvec_vc1.1_XM_048727654.1	100	Itvl_overlap
Nvec_NVE6853	Nvec_vc1.1_XM_048727654.1	100	Itvl_overlap
Nvec_v1g217470	Nvec_vc1.1_XM_048727654.1	100	Itvl_overlap
Nvec_v1g131647	Nvec_vc1.1_XM_048727654.1	100	Itvl_overlap
Nvec_v1g131639	Nvec_vc1.1_XM_048727654.1	100	Itvl_overlap
Nvec_v1g16512	Nvec_vc1.1_XM_048727654.1	100	Itvl_overlap
Nvec_NVE12792	Nvec_vc1.1_XM_048728039.1	100	Itvl_overlap
Nvec_v1g217467	Nvec_vc1.1_XM_048727297.1	100	Itvl_overlap
Nvec_v1g12690	Nvec_vc1.1_XM_048727297.1	100	Itvl_overlap
Nvec_v1g248893	Nvec_vc1.1_XM_001624875.3	100	Itvl_overlap
Nvec_v1g193524	Nvec_vc1.1_XM_001624875.3	97	Itvl_overlap
Nvec_v1g217462	Nvec_vc1.1_XM_048728115.1	100	Itvl_overlap
Nvec_v1g4682	Nvec_vc1.1_XM_048728115.1	100	Itvl_overlap
Nvec_NVE5859	Nvec_vc1.1_XM_048728115.1	100	Itvl_overlap
Nvec_v1g15979	Nvec_vc1.1_XM_048728115.1	100	Itvl_overlap
Nvec_NVE18831	Nvec_vc1.1_XM_048728115.1	100	Itvl_overlap
Nvec_NVE18833	Nvec_vc1.1_XM_048728055.1	100	Itvl_overlap
Nvec_v1g245526	Nvec_vc1.1_XM_048727299.1	100	Itvl_overlap
Nvec_v1g139926	Nvec_vc1.1_XM_048727695.1	100	Itvl_overlap
Nvec_v1g119917	Nvec_vc1.1_XM_048727695.1	100	Itvl_overlap
Nvec_v1g245525	Nvec_vc1.1_XM_001628411.3	70	Itvl_overlap
Nvec_v1g212899	Nvec_vc1.1_XM_001628396.3	100	Itvl_overlap
Nvec_v1g212898	Nvec_vc1.1_XM_032376581.2	100	Itvl_overlap
Nvec_v1g235524	Nvec_vc1.1_XM_032376583.2	73	Itvl_overlap
Nvec_v1g212894	Nvec_vc1.1_XM_048728136.1	77	Itvl_overlap
Nvec_v1g244205	Nvec_vc1.1_XM_048727826.1	100	Itvl_overlap
Nvec_NVE8698	Nvec_vc1.1_XM_048727826.1	100	Itvl_overlap
Nvec_NVE12013	Nvec_vc1.1_XM_032386861.2	100	Itvl_overlap
Nvec_v1g204671	Nvec_vc1.1_XM_032386861.2	100	Itvl_overlap
Nvec_v1g46792	Nvec_vc1.1_XM_048727301.1	100	Itvl_overlap
Nvec_v1g219392	Nvec_vc1.1_XM_048727302.1	69	Itvl_overlap
Nvec_NVE16739	Nvec_vc1.1_XM_048728230.1	69	Itvl_overlap
Nvec_v1g41217	Nvec_vc1.1_XM_048727304.1	58	Itvl_overlap
Nvec_v1g112745	Nvec_vc1.1_XM_048727305.1	83	Itvl_overlap
Nvec_v1g168765	Nvec_vc1.1_XM_048727828.1	100	Itvl_overlap
Nvec_NVE7972	Nvec_vc1.1_XM_048727828.1	100	Itvl_overlap
Nvec_v1g41788	Nvec_vc1.1_XM_048727822.1	98	Itvl_overlap
Nvec_v1g112757	Nvec_vc1.1_XM_032379504.2	100	Itvl_overlap
Nvec_v1g65252	Nvec_vc1.1_XM_032379504.2	100	Itvl_overlap
Nvec_v1g112691	Nvec_vc1.1_XM_032379506.2	93	Itvl_overlap
Nvec_v1g112683	Nvec_vc1.1_XM_032379521.2	99	Itvl_overlap
Nvec_v1g168774	Nvec_vc1.1_XM_001630790.3	86	Itvl_overlap
Nvec_v1g244203	Nvec_vc1.1_XM_001630809.3	67	Itvl_overlap
Nvec_v1g209900	Nvec_vc1.1_XM_001630811.3	100	Itvl_overlap
Nvec_v1g112739	Nvec_vc1.1_XM_048727988.1	98	Itvl_overlap
Nvec_v1g223521	Nvec_vc1.1_XM_048727988.1	100	Itvl_overlap
Nvec_v1g244204	Nvec_vc1.1_XM_048727994.1	98	Itvl_overlap
Nvec_NVE1598	Nvec_vc1.1_XM_048727994.1	100	Itvl_overlap
Nvec_NVE1601	Nvec_vc1.1_XM_032379510.2	100	Itvl_overlap
Nvec_NVE25855	Nvec_vc1.1_XM_032379510.2	100	Itvl_overlap
Nvec_NVE3599	Nvec_vc1.1_XM_032379510.2	100	Itvl_overlap
Nvec_v1g112687	Nvec_vc1.1_XM_048727983.1	100	Itvl_overlap
Nvec_v1g224803	Nvec_vc1.1_XM_048727983.1	100	Itvl_overlap
Nvec_v1g26602	Nvec_vc1.1_XM_048727983.1	100	Itvl_overlap
Nvec_v1g112664	Nvec_vc1.1_XM_048727983.1	100	Itvl_overlap
Nvec_NVE1603	Nvec_vc1.1_XM_048727983.1	100	Itvl_overlap
Nvec_v1g51980	Nvec_vc1.1_XM_048727991.1	100	Itvl_overlap
Nvec_v1g112689	Nvec_vc1.1_XM_001630792.3	100	Itvl_overlap
Nvec_NVE15577	Nvec_vc1.1_XM_001630792.3	95	Itvl_overlap
Nvec_v1g47929	Nvec_vc1.1_XM_048727733.1	100	Itvl_overlap
Nvec_v1g244207	Nvec_vc1.1_XM_048727733.1	100	Itvl_overlap
Nvec_v1g168780	Nvec_vc1.1_XM_001630821.3	100	Itvl_overlap
Nvec_v1g149018	Nvec_vc1.1_XM_001630821.3	94	Itvl_overlap
Nvec_v1g244209	Nvec_vc1.1_XM_032379526.2	98	Itvl_overlap
Nvec_v1g248799	Nvec_vc1.1_XM_032379526.2	100	Itvl_overlap
Nvec_v1g112761	Nvec_vc1.1_XM_048727650.1	100	Itvl_overlap
Nvec_v1g48053	Nvec_vc1.1_XM_048727650.1	100	Itvl_overlap
Nvec_v1g168783	Nvec_vc1.1_XM_001630823.3	100	Itvl_overlap
Nvec_v1g168786	Nvec_vc1.1_XM_032379520.2	100	Itvl_overlap
Nvec_v1g188006	Nvec_vc1.1_XM_032379520.2	100	Itvl_overlap
Nvec_v1g112753	Nvec_vc1.1_XM_032379520.2	100	Itvl_overlap
Nvec_v1g112753	Nvec_vc1.1_XM_048727308.1	100	Itvl_overlap
Nvec_v1g209920	Nvec_vc1.1_XM_001630797.3	99	Itvl_overlap
Nvec_v1g24372	Nvec_vc1.1_XM_048727463.1	100	Itvl_overlap
Nvec_v1g11770	Nvec_vc1.1_XM_048727463.1	100	Itvl_overlap
Nvec_v1g8773	Nvec_vc1.1_XM_048727463.1	100	Itvl_overlap
Nvec_v1g22881	Nvec_vc1.1_XM_048727463.1	100	Itvl_overlap
Nvec_v1g224395	Nvec_vc1.1_XM_048727463.1	100	Itvl_overlap
Nvec_v1g112718	Nvec_vc1.1_XM_048727463.1	100	Itvl_overlap
Nvec_v1g212	Nvec_vc1.1_XM_048727463.1	100	Itvl_overlap
Nvec_v1g146628	Nvec_vc1.1_XM_048727463.1	100	Itvl_overlap
Nvec_v1g18668	Nvec_vc1.1_XM_048727463.1	100	Itvl_overlap
Nvec_v1g78292	Nvec_vc1.1_XM_048727463.1	100	Itvl_overlap
Nvec_v1g77633	Nvec_vc1.1_XM_048727463.1	100	Itvl_overlap
Nvec_v1g112713	Nvec_vc1.1_XM_048727465.1	100	Itvl_overlap
Nvec_v1g245425	Nvec_vc1.1_XM_001628633.3	96	Itvl_overlap
Nvec_v1g212609	Nvec_vc1.1_XM_001628634.3	99	Itvl_overlap
Nvec_v1g3149	Nvec_vc1.1_XM_001628634.3	100	Itvl_overlap
Nvec_v1g119152	Nvec_vc1.1_XM_001628635.3	100	Itvl_overlap
Nvec_v1g119149	Nvec_vc1.1_XM_001628635.3	100	Itvl_overlap
Nvec_NVE5341	Nvec_vc1.1_XM_032376839.2	61	Itvl_overlap
Nvec_NVE5342	Nvec_vc1.1_XM_032376858.2	51	Itvl_overlap
Nvec_NVE5343	Nvec_vc1.1_XM_032376858.2	100	Itvl_overlap
Nvec_v1g235509	Nvec_vc1.1_XM_048727530.1	98	Itvl_overlap
Nvec_v1g212623	Nvec_vc1.1_XM_048727531.1	65	Itvl_overlap
Nvec_v1g224366	Nvec_vc1.1_XM_048727529.1	100	Itvl_overlap
Nvec_v1g22729	Nvec_vc1.1_XM_001628641.3	100	Itvl_overlap
Nvec_NVE5347	Nvec_vc1.1_XM_048727574.1	99	Itvl_overlap
Nvec_v1g154018	Nvec_vc1.1_XM_048727574.1	100	Itvl_overlap
Nvec_v1g128961	Nvec_vc1.1_XM_048727574.1	100	Itvl_overlap
Nvec_v1g119173	Nvec_vc1.1_XM_048727857.1	100	Itvl_overlap
Nvec_v1g29235	Nvec_vc1.1_XM_048727857.1	100	Itvl_overlap
Nvec_v1g10968	Nvec_vc1.1_XM_032376857.2	99	Itvl_overlap
Nvec_v1g212634	Nvec_vc1.1_XM_048727460.1	100	Itvl_overlap
Nvec_NVE5354	Nvec_vc1.1_XM_048727460.1	100	Itvl_overlap
Nvec_NVE9206	Nvec_vc1.1_XM_048727460.1	51	Itvl_overlap
Nvec_NVE9821	Nvec_vc1.1_XM_032374000.2	100	Itvl_overlap
Nvec_NVE9822	Nvec_vc1.1_XM_032374000.2	100	Itvl_overlap
Nvec_v1g248203	Nvec_vc1.1_XM_048727379.1	100	Itvl_overlap
Nvec_NVE17951	Nvec_vc1.1_XM_048727374.1	95	Itvl_overlap
Nvec_NVE17950	Nvec_vc1.1_XM_048727374.1	100	Itvl_overlap
Nvec_NVE17949	Nvec_vc1.1_XM_048727374.1	100	Itvl_overlap
Nvec_v1g248201	Nvec_vc1.1_XM_001622992.3	87	Itvl_overlap
Nvec_v1g233750	Nvec_vc1.1_XM_001622991.3	93	Itvl_overlap
Nvec_v1g248199	Nvec_vc1.1_XM_048727376.1	100	Itvl_overlap
Nvec_v1g219894	Nvec_vc1.1_XM_048727376.1	100	Itvl_overlap
Nvec_v1g217639	Nvec_vc1.1_XM_048727376.1	100	Itvl_overlap
Nvec_v1g233609	Nvec_vc1.1_XM_048727866.1	100	Itvl_overlap
Nvec_v1g132133	Nvec_vc1.1_XM_048727866.1	100	Itvl_overlap
Nvec_NVE13372	Nvec_vc1.1_XM_032372062.2	99	Itvl_overlap
Nvec_NVE7172	Nvec_vc1.1_XM_032372064.2	100	Itvl_overlap
Nvec_NVE13370	Nvec_vc1.1_XM_032372063.1	83	Itvl_overlap
Nvec_NVE13370	Nvec_vc1.1_XM_032372074.2	53	Itvl_overlap
Nvec_NVE22907	Nvec_vc1.1_XM_032372063.1	90	Itvl_overlap
Nvec_NVE22907	Nvec_vc1.1_XM_032372074.2	50	Itvl_overlap
Nvec_v1g132096	Nvec_vc1.1_XM_032372074.2	100	Itvl_overlap
Nvec_v1g132135	Nvec_vc1.1_XM_032372068.2	98	Itvl_overlap
Nvec_v1g148360	Nvec_vc1.1_XM_032372068.2	100	Itvl_overlap
Nvec_v1g148340	Nvec_vc1.1_XM_032372068.2	100	Itvl_overlap
Nvec_NVE20537	Nvec_vc1.1_XM_032372068.2	100	Itvl_overlap
Nvec_v1g235966	Nvec_vc1.1_XM_001624731.3	100	Itvl_overlap
Nvec_v1g132153	Nvec_vc1.1_XM_048727355.1	100	Itvl_overlap
Nvec_v1g132157	Nvec_vc1.1_XM_048727355.1	100	Itvl_overlap
Nvec_v1g153519	Nvec_vc1.1_XM_048727355.1	100	Itvl_overlap
Nvec_v1g132144	Nvec_vc1.1_XM_048727355.1	100	Itvl_overlap
Nvec_v1g217624	Nvec_vc1.1_XM_048727355.1	100	Itvl_overlap
Nvec_v1g132142	Nvec_vc1.1_XM_048727563.1	97	Itvl_overlap
Nvec_NVE24559	Nvec_vc1.1_XM_048727563.1	100	Itvl_overlap
Nvec_NVE14691	Nvec_vc1.1_XM_048727563.1	100	Itvl_overlap
Nvec_v1g134675	Nvec_vc1.1_XM_048727563.1	100	Itvl_overlap
Nvec_v1g5735	Nvec_vc1.1_XM_048727563.1	100	Itvl_overlap
Nvec_v1g145560	Nvec_vc1.1_XM_048727563.1	100	Itvl_overlap
Nvec_NVE14695	Nvec_vc1.1_XM_048727800.1	100	Itvl_overlap
Nvec_v1g222201	Nvec_vc1.1_XM_048727800.1	100	Itvl_overlap
Nvec_NVE14696	Nvec_vc1.1_XM_048727800.1	99	Itvl_overlap
Nvec_v1g218366	Nvec_vc1.1_XM_032371368.2	91	Itvl_overlap
Nvec_v1g247724	Nvec_vc1.1_XM_048727814.1	100	Itvl_overlap
Nvec_v1g224051	Nvec_vc1.1_XM_048727814.1	100	Itvl_overlap
Nvec_v1g134744	Nvec_vc1.1_XM_048727814.1	100	Itvl_overlap
Nvec_v1g247726	Nvec_vc1.1_XM_001624151.3	100	Itvl_overlap
Nvec_v1g134716	Nvec_vc1.1_XM_048727646.1	100	Itvl_overlap
Nvec_v1g134692	Nvec_vc1.1_XM_048727682.1	100	Itvl_overlap
Nvec_NVE9861	Nvec_vc1.1_XM_048727682.1	100	Itvl_overlap
Nvec_v1g148126	Nvec_vc1.1_XM_048727682.1	100	Itvl_overlap
Nvec_v1g134759	Nvec_vc1.1_XM_048727682.1	100	Itvl_overlap
Nvec_v1g1390	Nvec_vc1.1_XM_048727682.1	100	Itvl_overlap
Nvec_v1g134742	Nvec_vc1.1_XM_048727682.1	100	Itvl_overlap
Nvec_v1g208267	Nvec_vc1.1_XM_048727682.1	100	Itvl_overlap
Nvec_v1g152732	Nvec_vc1.1_XM_048727682.1	100	Itvl_overlap
Nvec_v1g6703	Nvec_vc1.1_XM_048727682.1	100	Itvl_overlap
Nvec_v1g146135	Nvec_vc1.1_XM_048727682.1	100	Itvl_overlap
Nvec_v1g208268	Nvec_vc1.1_XM_032381136.2	100	Itvl_overlap
Nvec_v1g108333	Nvec_vc1.1_XM_001632119.3	100	Itvl_overlap
Nvec_v1g95925	Nvec_vc1.1_XM_001632119.3	100	Itvl_overlap
Nvec_NVE25386	Nvec_vc1.1_XM_032381143.1	100	Itvl_overlap
Nvec_v1g108392	Nvec_vc1.1_XM_032381143.1	100	Itvl_overlap
Nvec_v1g73709	Nvec_vc1.1_XM_032381137.2	100	Itvl_overlap
Nvec_v1g208279	Nvec_vc1.1_XM_032381139.2	100	Itvl_overlap
Nvec_v1g108313	Nvec_vc1.1_XM_001632124.3	94	Itvl_overlap
Nvec_v1g208281	Nvec_vc1.1_XM_001632149.3	100	Itvl_overlap
Nvec_v1g13146	Nvec_vc1.1_XM_001632149.3	100	Itvl_overlap
Nvec_v1g224899	Nvec_vc1.1_XM_048728059.1	100	Itvl_overlap
Nvec_v1g221855	Nvec_vc1.1_XM_048727321.1	68	Itvl_overlap
Nvec_v1g223186	Nvec_vc1.1_XM_048728246.1	100	Itvl_overlap
Nvec_v1g8735	Nvec_vc1.1_XM_048728235.1	77	Itvl_overlap
Nvec_v1g109316	Nvec_vc1.1_XM_048729240.1	98	Itvl_overlap
Nvec_v1g223209	Nvec_vc1.1_XM_048729240.1	100	Itvl_overlap
Nvec_v1g109423	Nvec_vc1.1_XM_001631838.3	99	Itvl_overlap
Nvec_v1g187084	Nvec_vc1.1_XM_001631839.3	100	Itvl_overlap
Nvec_v1g167864	Nvec_vc1.1_XM_032380852.2	100	Itvl_overlap
Nvec_v1g109283	Nvec_vc1.1_XM_048728520.1	100	Itvl_overlap
Nvec_v1g208586	Nvec_vc1.1_XM_048728520.1	100	Itvl_overlap
Nvec_v1g208586	Nvec_vc1.1_XM_001631817.3	100	Itvl_overlap
Nvec_v1g109242	Nvec_vc1.1_XM_048728520.1	100	Itvl_overlap
Nvec_v1g109242	Nvec_vc1.1_XM_001631817.3	100	Itvl_overlap
Nvec_NVE25757	Nvec_vc1.1_XM_048728520.1	100	Itvl_overlap
Nvec_v1g167866	Nvec_vc1.1_XM_001631842.3	100	Itvl_overlap
Nvec_NVE25759	Nvec_vc1.1_XM_032380803.2	99	Itvl_overlap
Nvec_v1g208593	Nvec_vc1.1_XM_032380820.2	88	Itvl_overlap
Nvec_v1g243654	Nvec_vc1.1_XM_032380824.2	100	Itvl_overlap
Nvec_NVE25770	Nvec_vc1.1_XM_048729523.1	100	Itvl_overlap
Nvec_NVE25766	Nvec_vc1.1_XM_048729523.1	100	Itvl_overlap
Nvec_v1g109337	Nvec_vc1.1_XM_048729523.1	100	Itvl_overlap
Nvec_v1g109411	Nvec_vc1.1_XM_048729523.1	100	Itvl_overlap
Nvec_NVE25765	Nvec_vc1.1_XM_048729523.1	100	Itvl_overlap
Nvec_v1g167869	Nvec_vc1.1_XM_001631821.3	100	Itvl_overlap
Nvec_v1g109460	Nvec_vc1.1_XM_032380813.2	100	Itvl_overlap
Nvec_NVE25771	Nvec_vc1.1_XM_032380816.2	92	Itvl_overlap
Nvec_NVE922	Nvec_vc1.1_XM_032380816.2	100	Itvl_overlap
Nvec_v1g109257	Nvec_vc1.1_XM_032380816.2	100	Itvl_overlap
Nvec_v1g243657	Nvec_vc1.1_XM_048728653.1	71	Itvl_overlap
Nvec_NVE25774	Nvec_vc1.1_XM_032380819.2	95	Itvl_overlap
Nvec_v1g167874	Nvec_vc1.1_XM_048728652.1	99	Itvl_overlap
Nvec_v1g109213	Nvec_vc1.1_XM_048728931.1	96	Itvl_overlap
Nvec_v1g152446	Nvec_vc1.1_XM_048728931.1	100	Itvl_overlap
Nvec_NVE20378	Nvec_vc1.1_XM_048728931.1	100	Itvl_overlap
Nvec_v1g109239	Nvec_vc1.1_XM_048728931.1	98	Itvl_overlap
Nvec_NVE18839	Nvec_vc1.1_XM_048728931.1	100	Itvl_overlap
Nvec_v1g109235	Nvec_vc1.1_XM_001631826.3	96	Itvl_overlap
Nvec_v1g167880	Nvec_vc1.1_XM_032380829.2	100	Itvl_overlap
Nvec_NVE931	Nvec_vc1.1_XM_048728472.1	97	Itvl_overlap
Nvec_v1g109382	Nvec_vc1.1_XM_032380790.2	67	Itvl_overlap
Nvec_v1g109363	Nvec_vc1.1_XM_048728473.1	100	Itvl_overlap
Nvec_NVE14768	Nvec_vc1.1_XM_048728473.1	100	Itvl_overlap
Nvec_NVE768	Nvec_vc1.1_XM_048728473.1	100	Itvl_overlap
Nvec_v1g224269	Nvec_vc1.1_XM_048728768.1	100	Itvl_overlap
Nvec_v1g243663	Nvec_vc1.1_XM_048728768.1	100	Itvl_overlap
Nvec_v1g78377	Nvec_vc1.1_XM_048728768.1	100	Itvl_overlap
Nvec_v1g243664	Nvec_vc1.1_XM_048728770.1	90	Itvl_overlap
Nvec_NVE25785	Nvec_vc1.1_XM_032380789.2	99	Itvl_overlap
Nvec_v1g223075	Nvec_vc1.1_XM_048728865.1	100	Itvl_overlap
Nvec_v1g109353	Nvec_vc1.1_XM_048728763.1	100	Itvl_overlap
Nvec_v1g67836	Nvec_vc1.1_XM_048728763.1	100	Itvl_overlap
Nvec_v1g221862	Nvec_vc1.1_XM_048728758.1	100	Itvl_overlap
Nvec_v1g109350	Nvec_vc1.1_XM_048728758.1	100	Itvl_overlap
Nvec_NVE12422	Nvec_vc1.1_XM_048728758.1	100	Itvl_overlap
Nvec_v1g149232	Nvec_vc1.1_XM_048728758.1	100	Itvl_overlap
Nvec_v1g243666	Nvec_vc1.1_XM_001631858.3	100	Itvl_overlap
Nvec_v1g109332	Nvec_vc1.1_XM_032380836.2	99	Itvl_overlap
Nvec_v1g109431	Nvec_vc1.1_XM_032380835.2	100	Itvl_overlap
Nvec_NVE4935	Nvec_vc1.1_XM_032380835.2	100	Itvl_overlap
Nvec_v1g222318	Nvec_vc1.1_XM_032380837.2	100	Itvl_overlap
Nvec_v1g25418	Nvec_vc1.1_XM_032380837.2	100	Itvl_overlap
Nvec_v1g237037	Nvec_vc1.1_XM_001631860.3	96	Itvl_overlap
Nvec_v1g67492	Nvec_vc1.1_XM_001631860.3	100	Itvl_overlap
Nvec_v1g153374	Nvec_vc1.1_XM_001631860.3	100	Itvl_overlap
Nvec_NVE774	Nvec_vc1.1_XM_048728730.1	100	Itvl_overlap
Nvec_NVE773	Nvec_vc1.1_XM_048728731.1	100	Itvl_overlap
Nvec_NVE25815	Nvec_vc1.1_XM_032380863.2	79	Itvl_overlap
Nvec_NVE25816	Nvec_vc1.1_XM_032380853.2	100	Itvl_overlap
Nvec_v1g208634	Nvec_vc1.1_XM_001631863.3	92	Itvl_overlap
